date,med_temp,med_hum
2020-01-01,1.4166666666666665,86.75060462770975
2020-01-02,1,90.94250363746158
2020-01-03,2.75,92.36547728665457
2020-01-04,4.75,79.75776205847478
2020-01-05,4.066666666666666,81.46215536232093
2020-01-06,0.5,96.42580563387403
2020-01-07,0,99.88273281446706
2020-01-08,0,99.88189141455277
2020-01-09,0.5,96.78391252428489
2020-01-10,4,89.41730958992238
2020-01-11,1.0666666666666667,97.92056296966906
2020-01-12,1.75,93.18177230081862
2020-01-13,0.25,93.10315983794624
2020-01-14,4.7,87.063573866525
2020-01-15,5.483333333333333,93.33584656650186
2020-01-16,5,88.68886413312973
2020-01-17,6.083333333333334,90.383935003684
2020-01-18,6,93.59851773375578
2020-01-19,2.75,89.60960587010436
2020-01-20,2.7333333333333334,72.54993187922678
2020-01-21,1.5,80.21388270654553
2020-01-22,1.75,81.36558026142302
2020-01-23,1.75,83.74141611986491
2020-01-24,5.5,75.78088296300407
2020-01-25,5.05,89.01291855709084
2020-01-26,4.5,90.13811063834561
2020-01-27,7.25,81.92991882432932
2020-01-28,6.933333333333334,92.54727578478645
2020-01-29,6.066666666666666,75.2697402899684
2020-01-30,5.816666666666666,78.1628933734741
2020-01-31,8.683333333333334,78.48316995114325
2020-02-01,8,91.49095892897665
2020-02-02,5,96.99673837745956
2020-02-03,7,99.88606953731056
2020-02-04,8,39.845732949953145
2020-02-05,8,31.762751008881278
2020-02-06,3.75,53.36857555224111
2020-02-07,4.9,68.9833557012204
2020-02-08,4.5,75.44740077297237
2020-02-09,6,90.10587175246593
2020-02-10,6.05,93.40983789540988
2020-02-11,10.75,38.860422489827975
2020-02-12,9.033333333333333,36.835501390848265
2020-02-13,7.266666666666667,62.65521208995848
2020-02-14,7.483333333333333,69.92676065049193
2020-02-15,6,85.70994857249107
2020-02-16,10.25,77.44298316174618
2020-02-17,10,96.78827245303124
2020-02-18,9.35,89.07138834607098
2020-02-19,8.5,78.43315487048008
2020-02-20,6.133333333333333,54.18339850034697
2020-02-21,7.25,68.4632959871328
2020-02-22,7.75,72.21882169617531
2020-02-23,11.333333333333332,75.70592603406344
2020-02-24,11.75,72.76027211653464
2020-02-25,11,81.63078781013029
2020-02-26,8.733333333333334,32.60943922214092
2020-02-27,8,39.40478955529028
2020-02-28,9.25,23.66866368659015
2020-02-29,7,48.658547462241025
2020-03-01,6.5,93.38541803414905
2020-03-02,5.066666666666666,96.6549649194096
2020-03-03,7.45,84.345831569239
2020-03-04,7.9,69.11199862927702
2020-03-05,6.1,81.79419868594698
2020-03-06,6.116666666666667,85.70701063444244
2020-03-07,8.1,75.48936082484038
2020-03-08,8.25,62.87723160760967
2020-03-09,8.5,69.83046449416278
2020-03-10,10.1,61.14483079561779
2020-03-11,11.75,69.23783211232555
2020-03-12,13.066666666666666,81.52105541183647
2020-03-13,14.733333333333333,76.30066992047523
2020-03-14,11,81.86227923207731
2020-03-15,8,80.36348100415942
2020-03-16,9,65.31887918796994
2020-03-17,9.75,70.22411819535608
2020-03-18,11.25,71.40724149114453
2020-03-19,13,62.818192188791
2020-03-20,12,72.04736893583973
2020-03-21,13.5,63.971242098312956
2020-03-22,11,59.438528164823566
2020-03-23,6,45.889567623026835
2020-03-24,7.35,39.4228766509506
2020-03-25,5.5,51.456948762411656
2020-03-26,6,56.27587431472376
2020-03-27,10.25,55.645888649677225
2020-03-28,11.5,66.85855802627148
2020-03-29,14.25,55.99152586149974
2020-03-30,11.9,67.13145196746731
2020-03-31,5.35,70.40178926223652
2020-04-01,6.75,52.235726937961566
2020-04-02,8.5,53.62287288867215
2020-04-03,9.75,56.01004757523338
2020-04-04,11.25,55.43132712779168
2020-04-05,12.25,50.10713156623642
2020-04-06,14,49.53268323430514
2020-04-07,15.5,38.057236418115465
2020-04-08,15.25,44.64607734016745
2020-04-09,15.25,44.920920046431455
2020-04-10,15.75,45.00571139996561
2020-04-11,18,28.474167856493146
2020-04-12,17.5,25.16487784741132
2020-04-13,17.75,33.832980149617384
2020-04-14,14,62.52900827054068
2020-04-15,11.25,50.615614631112905
2020-04-16,13.866666666666667,42.0017567727732
2020-04-17,16.75,40.451577606046214
2020-04-18,17,61.552645866441914
2020-04-19,17.25,71.21764813402461
2020-04-20,14.25,90.46800112563542
2020-04-21,11.866666666666667,84.95477783974277
2020-04-22,15.5,51.64936443173369
2020-04-23,16.25,51.21138050003918
2020-04-24,18,48.128425060328155
2020-04-25,18.25,52.22133612919755
2020-04-26,18.25,54.38923510359479
2020-04-27,17.05,59.38372908873386
2020-04-28,17,68.60397116590462
2020-04-29,17.25,69.98225109302237
2020-04-30,16,80.94109520474329
2020-05-01,15.75,81.41829003133635
2020-05-02,20.71666666666667,36.7158903898282
2020-05-03,19.25,46.023156424151075
2020-05-04,19.2,39.781147956433486
2020-05-05,18,59.604427316387984
2020-05-06,18.5,64.80238386528072
2020-05-07,18.5,49.97890363806828
2020-05-08,20.816666666666666,34.51952785634291
2020-05-09,21.25,38.21577419705237
2020-05-10,19.25,65.2680061962864
2020-05-11,15.5,93.12776935549104
2020-05-12,18.3,74.32784376959177
2020-05-13,15,87.91931222747769
2020-05-14,19,78.99124773213748
2020-05-15,17.5,74.03873510688558
2020-05-16,18.666666666666668,72.74036881281162
2020-05-17,19.5,79.14852859273451
2020-05-18,22.5,64.72240135121032
2020-05-19,18.933333333333334,82.848581790096
2020-05-20,21.75,64.87347130211046
2020-05-21,22,56.78789554713581
2020-05-22,22.75,56.958588279605124
2020-05-23,21.3,61.76121591410748
2020-05-24,20.5,67.84100517776176
