date,med_temp,med_hum
2020-01-01,9,66.52888978619403
2020-01-02,10,68.947505968638
2020-01-03,10,69.15419432248997
2020-01-04,10.5,81.865188537412
2020-01-05,10.5,85.12808250961841
2020-01-06,10,40.52332993379548
2020-01-07,8,61.621577521668
2020-01-08,11,56.12475595164703
2020-01-09,9,64.53752469737125
2020-01-10,11,60.32759204987907
2020-01-11,5,93.62442996578599
2020-01-12,11,69.47423122427962
2020-01-13,10,66.73490199166912
2020-01-14,10.5,71.6223060029466
2020-01-15,10.5,64.43967629950147
2020-01-16,10,71.34785997034247
2020-01-17,10,69.17294183498743
2020-01-18,10.75,87.6039764658642
2020-01-19,10.5,79.13958943432709
2020-01-20,11,54.1404536490307
2020-01-21,11.5,56.371387761626536
2020-01-22,12,62.79385925789039
2020-01-23,11.5,71.8008181349949
2020-01-24,10,81.80288936815973
2020-01-25,13.5,84.94482808662724
2020-01-26,12,82.24041555592761
2020-01-27,12,71.52970671287854
2020-01-28,13,82.16759275708652
2020-01-29,13.5,85.278767772696
2020-01-30,13.5,62.858265824857696
2020-01-31,13.5,71.79795972538592
2020-02-01,12,95.27340571120945
2020-02-02,15,88.11501828175885
2020-02-03,16.5,72.39754409034151
2020-02-04,17,72.6579650382221
2020-02-05,12,25.356260475339912
2020-02-06,11.5,21.898617617386257
2020-02-07,11,33.14638093301461
2020-02-08,12,35.493263807928635
2020-02-09,13.5,58.809036583679365
2020-02-10,13,85.02995490468734
2020-02-11,17,67.96090878605577
2020-02-12,13.5,69.9544434406895
2020-02-13,13,72.07502682322158
2020-02-14,16.5,61.696094053424524
2020-02-15,16,41.693693842454636
2020-02-16,12,62.921768414575425
2020-02-17,14,57.59401179473194
2020-02-18,14,72.06072530400104
2020-02-19,11.25,92.26185223419535
2020-02-20,14.5,34.71194627097232
2020-02-21,14.5,51.06980556424362
2020-02-22,15,55.02810314103645
2020-02-23,15,63.18252767013548
2020-02-24,16.5,63.50069853861735
2020-02-25,16,61.44630594177249
2020-02-26,15,67.5761485295562
2020-02-27,12,40.281634207152436
2020-02-28,15.5,29.120090432244886
2020-02-29,14.5,53.17873627347673
2020-03-01,15,67.76965953357693
2020-03-02,14.75,77.09877307917452
2020-03-03,12.5,58.574592319637866
2020-03-04,13,54.76904339600732
2020-03-05,13.5,41.37164940762163
2020-03-06,14.5,69.81897365591117
2020-03-07,14,67.38033620627652
2020-03-08,15,40.395817933499615
2020-03-09,13.5,51.3358425806075
2020-03-10,16,38.90819967381302
2020-03-11,17,45.55592014158267
2020-03-12,16.5,59.72161450624217
2020-03-13,13,91.20110913442895
2020-03-14,14,82.28567970739027
2020-03-15,17.5,52.09517281241368
2020-03-16,15.5,48.6416295799193
2020-03-17,16,55.62039167670568
2020-03-18,18,50.25353574674931
2020-03-19,18.5,39.8704366313639
2020-03-20,18,38.57433360251328
2020-03-21,16.5,46.77984359980965
2020-03-22,18,51.8445775789457
2020-03-23,11,29.926596888614505
2020-03-24,8.5,46.088765060873015
2020-03-25,12,27.239329841686057
2020-03-26,11,73.68108944769702
2020-03-27,14.5,67.72861956191295
2020-03-28,14,65.37933809984584
2020-03-29,16,63.39544034155976
2020-03-30,17,63.60595673567494
2020-03-31,13,64.77391644726647
2020-04-01,11,32.73279473695762
2020-04-02,13,44.7524777894665
2020-04-03,15,46.37448559985222
2020-04-04,18.5,25.879551007150777
2020-04-05,19,30.217206627463035
2020-04-06,18.5,33.65359618175897
2020-04-07,19.5,40.055055211539184
2020-04-08,19.5,40.055055211539184
2020-04-09,18.5,47.30368626882875
2020-04-10,19.5,44.56473327554944
2020-04-11,20.5,46.5930052864243
2020-04-12,20.5,51.00894115732187
2020-04-13,18.5,50.50413098021728
2020-04-14,13,87.6896910246721
2020-04-15,16.5,39.18229832063186
2020-04-16,18,49.17116538406329
2020-04-17,19,57.91335183940955
2020-04-18,17,75.01727156944798
2020-04-19,19,72.90617502544593
2020-04-20,17,100
2020-04-21,17,88.06106630113872
2020-04-22,15,93.80046793553373
2020-04-23,18.5,64.01881562255198
2020-04-24,19,60.163324567622766
2020-04-25,20,52.588989401934455
2020-04-26,20,47.69120990054766
2020-04-27,20,56.67466283166095
2020-04-28,19.5,72.98759776282218
2020-04-29,19,64.12173579736792
2020-04-30,19,56.09628761143618
2020-05-01,20,56.32834383003821
2020-05-02,22.5,56.7969049385419
2020-05-03,24,48.81525508683214
2020-05-04,21.5,40.588091536457235
2020-05-05,22,40.457488270423156
2020-05-06,23,54.997572964823675
2020-05-07,23,31.155875541615146
2020-05-08,22.5,43.785451164199884
2020-05-09,22.5,35.847832372714095
2020-05-10,24.5,31.68320651891173
2020-05-11,22,49.92131788988172
2020-05-12,23,51.73754384073961
2020-05-13,25,40.19905436087319
2020-05-14,24,65.01566070822071
2020-05-15,22,46.59413593421032
2020-05-16,24.5,47.224264059833246
2020-05-17,26,57.680268956010195
2020-05-18,25,55.6841025480081
2020-05-19,23.5,55.227269703747574
2020-05-20,22.5,55.10970546207135
2020-05-21,26,28.707795036690825
2020-05-22,26,27.58453191087637
2020-05-23,27.5,30.53543735497574
2020-05-24,26,46.346178830074095
2020-05-25,25,41.37710164990153
2020-05-26,26,21.235926005451912
2020-05-27,25,24.207788797400013
2020-05-28,23,36.904233935174574
2020-05-29,15,87.93987707799131
2020-05-30,18.5,63.81411596050203
2020-05-31,22,49.796880959813805
2020-06-01,24,33.86054314801468
2020-06-02,24,43.96004893266641
2020-06-03,25,41.50668991843061
2020-06-04,23.5,51.859690350889906
2020-06-05,22,60.81953887732402
