date,med_temp,med_hum
2020-05-04,21.2,38.36316220359279
2020-05-05,22,56.908255598886306
2020-05-06,19.95,67.05419020078037
2020-05-07,22,32.64931009537548
2020-05-08,23.1,42.408857794432464
2020-05-09,23.9,29.59324621430442
2020-05-10,22.5,55.10867539452549
2020-05-11,19,70.24910638640256
2020-05-12,21.4,70.44152741276264
2020-05-13,17,93.92748396246942
2020-05-14,21.7,68.926936796543
2020-05-15,18.3,100
2020-05-16,18.5,85.82704573847097
2020-05-17,21.2,75.4804889842106
2020-05-18,24,58.97318116602557
2020-05-19,20,94.08841124809382
2020-05-20,23.5,54.97372628971118
2020-05-21,24,41.24751338137246
2020-05-22,25.45,50.402929149540356
2020-05-23,24.25,57.12711314271588
2020-05-24,23.35,55.08218805524908
2020-05-25,25.3,29.000039275850234
2020-05-26,23.6,35.81276820769324
2020-05-27,23.6,32.204562711066004
2020-05-28,24,42.037221885484854
2020-05-29,19,49.29795143958325
2020-05-30,22,38.11539941920023
2020-05-31,22,46.59413593421032
2020-06-01,25.9,40.50791417228412
2020-06-02,25.75,48.90035319210614
2020-06-03,24.5,53.779803310645875
2020-06-04,17,100
2020-06-05,24.25,50.7129666845345
2020-06-06,24.133333333333333,59.24070244818756
2020-06-07,21.35,79.77939926739816
2020-06-08,19,100
2020-06-09,20.25,85.71148687544397
2020-06-10,18,72.74136747626689
2020-06-11,18.5,95.46620813062431
2020-06-12,23.35,54.019822003641266
2020-06-13,24.15,58.987910027257065
2020-06-14,24.5,59.59050949140688
2020-06-15,25,76.55194283585001
2020-06-16,24.8,61.23822133404673
2020-06-17,20.45,95.19525024623624
2020-06-18,22.75,58.89390789970342
2020-06-19,20.666666666666664,71.1943721298984
2020-06-20,25,42.55495329810219
2020-06-21,26.95,34.94185708197234
2020-06-22,29.6,30.34564759663959
2020-06-23,30.1,37.25603500383575
2020-06-24,28.5,48.592335282120644
2020-06-25,27,54.839423469634575
2020-06-26,27.700000000000003,51.00732033800844
2020-06-27,29,49.236574128204104
2020-06-28,30,45.73264409402864
2020-06-29,31.2,45.829151015327206
2020-06-30,29,64.34636256969988
2020-07-01,28,67.56947185729314
2020-07-02,28.8,60.65040176900827
2020-07-03,25,73.85499492447167
2020-07-04,25.3,62.83183344258775
2020-07-05,28,55.695624855747944
2020-07-06,29,51.477207054180816
2020-07-07,23.25,57.79283519692632
2020-07-08,24.75,34.57032561701453
2020-07-09,27,46.218920763541135
2020-07-10,28.2,51.733644798389136
2020-07-11,26.25,67.05252878448823
2020-07-12,24.9,50.40991820794173
2020-07-13,24.2,41.901685574690816
2020-07-14,24,44.088649638445055
2020-07-15,24,53.665613792813474
2020-07-16,26.3,49.70478214074981
2020-07-17,25.25,67.63612141564695
2020-07-18,25,35.15390029902664
2020-07-19,27,39.08934077412424
2020-07-20,29.3,48.740713936080695
2020-07-21,29.3,48.823913518589634
2020-07-22,29.5,56.78783668595791
2020-07-23,29,50.016681894551844
2020-07-24,20.25,93.2859468411591
2020-07-25,27.8,38.34395917276173
2020-07-26,27.95,46.294784523509335
2020-07-27,29,54.80795643790807
2020-07-28,31,53.70727497466365
2020-07-29,31,60.103641753545105
2020-07-30,32,53.81621067945521
2020-07-31,32.9,52.38969844592937
2020-08-01,32,59.35281706379446
2020-08-02,29,62.5969914490543
2020-08-03,21,100
2020-08-04,21.2,63.001823884738286
2020-08-05,25.1,39.90802536271259
2020-08-06,27.9,45.09619250935289
2020-08-07,29,47.56414680790613
2020-08-08,30,44.216579891927225
2020-08-09,31,45.83014811630574
