date,med_temp,med_hum
2020-03-22,11,87.6039764658642
2020-03-23,4,65.28625552966028
2020-03-24,6,53.098632762981765
2020-03-25,3,65.06223972108722
2020-03-26,3,86.87283313746545
2020-03-27,6,87.24885993157199
2020-03-28,14,62.96717877904992
2020-03-29,14.5,63.0748532245927
2020-03-30,10,87.51706177823438
2020-03-31,5,87.063573866525
2020-04-01,6,65.6167004635121
2020-04-02,9,57.36252430730718
2020-04-03,12,58.09786160247471
2020-04-04,15,51.46429967571717
2020-04-05,14.5,47.87291512848372
2020-04-06,16,44.4797958756841
2020-04-07,18.5,31.334997181867582
2020-04-08,17.5,30.788063789393956
2020-04-09,18,36.67843702690598
2020-04-10,21,26.73197059654305
2020-04-11,21,29.56100204274872
2020-04-12,18,40.98859854283833
2020-04-13,17,36.953454759895735
2020-04-14,19,32.589727522428724
2020-04-15,12.5,51.07763293305043
2020-04-16,17,45.28931360116061
2020-04-17,18,42.78069343279275
2020-04-18,18.5,57.56545911366052
2020-04-19,16,82.51723858481739
2020-04-20,12,100
2020-04-21,9,100
2020-04-22,15,53.30591565559942
2020-04-23,15.5,59.38372908873386
2020-04-24,19,56.225248230261954
2020-04-25,19,70.6314180655178
2020-04-26,15,82.5164941466357
2020-04-27,16.75,79.9310994037883
2020-04-28,14.5,87.93987707799131
2020-04-29,18.5,61.87888458007484
2020-04-30,16.5,79.9310994037883
2020-05-01,16.5,75.02916205526378
2020-05-02,22,42.14750364371487
2020-05-03,20,51.13239113810745
2020-05-04,18.5,48.78841305353607
2020-05-05,20,60.59570957308006
2020-05-06,21,64.22351528460194
2020-05-07,20.5,53.063782772289564
2020-05-08,20,56.78892561468167
2020-05-09,20.5,53.0731955161927
2020-05-10,17,82.628416856126
2020-05-11,16,77.31695663426069
2020-05-12,18,72.90617502544593
2020-05-13,13,100
2020-05-14,17.5,70.36224878754354
2020-05-15,19,68.05542188048278
2020-05-16,16,93.80046793553373
2020-05-17,17,82.74284120719061
2020-05-18,22.5,62.716214432384945
2020-05-19,19,68.70404933066749
2020-05-20,25,45.969933663873704
2020-05-21,24,57.23908378418548
2020-05-22,23,68.88455335627403
2020-05-23,21.5,75.78035512721016
2020-05-24,21.5,48.5720857610589
2020-05-25,22,53.19306611384672
2020-05-26,22,56.32953213683388
2020-05-27,21,45.08474434971988
2020-05-28,22,56.78892561468167
2020-05-29,15,74.87334005571013
2020-05-30,21,46.20884885804625
2020-05-31,19,64.01995631013389
2020-06-01,21.5,64.5243824313096
2020-06-02,24.5,50.40991820794173
2020-06-03,20.5,68.79430134347075
