date,med_temp,med_hum
2020-01-01,9,61.90938746863909
2020-01-02,10,55.298612790628276
2020-01-03,6.5,74.67549386623875
2020-01-04,8.75,87.44958540589525
2020-01-05,8.016666666666666,34.417456611901436
2020-01-06,7,36.41397052146447
2020-01-07,7,61.04515600981696
2020-01-08,8.166666666666668,66.1798636454968
2020-01-09,6.25,78.49333479714014
2020-01-10,6.783333333333333,86.683837652541
2020-01-11,8,65.31129209802994
2020-01-12,9.9,62.61444252891396
2020-01-13,8.5,65.6091325880104
2020-01-14,8.9,68.71787495476659
2020-01-15,7.5,76.18368563352634
2020-01-16,7.5,78.65660274265977
2020-01-17,7.616666666666667,78.80753021616522
2020-01-18,8.15,87.31493786460578
2020-01-19,9.966666666666667,59.17183141826929
2020-01-20,10,55.559018640193216
2020-01-21,9,64.00361679800015
2020-01-22,8.5,75.9437234078979
2020-01-23,7.75,85.04103438681719
2020-01-24,9.983333333333334,76.65013216406524
2020-01-25,10.25,87.4268361179722
2020-01-26,10,93.46982185170158
2020-01-27,10.516666666666666,87.9705211022968
2020-01-28,14,79.65555417724818
2020-01-29,13,82.16680309113688
2020-01-30,9.25,84.54015979542012
2020-01-31,12.5,79.46239056043726
2020-02-01,13.25,84.91052640113564
2020-02-02,14,87.85705358998786
2020-02-03,14,88.0447710072255
2020-02-04,14,87.85761767593678
2020-02-05,7,61.677994408096
2020-02-06,7,39.60251941925142
2020-02-07,6.5,59.104309798625174
2020-02-08,7.25,73.88782380807817
2020-02-09,9.25,78.83044433220982
2020-02-10,13.95,82.6472920452228
2020-02-11,15,78.09736114595236
2020-02-12,13.283333333333333,83.47633632247684
2020-02-13,12.516666666666666,80.77430912340378
2020-02-14,13,76.97219088420167
2020-02-15,11.25,47.990408936824394
2020-02-16,10.5,64.6370070344029
2020-02-17,10.516666666666666,83.34598093503
2020-02-18,11.533333333333333,82.16559965510753
2020-02-19,11.25,81.81703529332859
2020-02-20,9.5,51.35442128482534
2020-02-21,10.25,58.99563066330178
2020-02-22,10.75,47.037029337441
2020-02-23,12.983333333333334,65.33985802480812
2020-02-24,13.983333333333334,74.46267925892082
2020-02-25,13,79.55936720181754
2020-02-26,13.5,65.24225194048057
2020-02-27,10.516666666666666,47.239366518846396
2020-02-28,13.033333333333333,51.94931111569103
2020-02-29,11.5,62.538191472704945
2020-03-01,14.983333333333334,75.70219683805757
2020-03-02,15,78.51524185270807
2020-03-03,12,65.78357246108165
2020-03-04,11,75.10608046173253
2020-03-05,11.983333333333334,68.24249721495164
2020-03-06,13,74.26166980341246
2020-03-07,10,76.41945417801857
2020-03-08,9.7,69.51896730040181
2020-03-09,10.516666666666666,62.388311579303206
2020-03-10,11.5,60.83930228431875
2020-03-11,11.75,76.08651767615251
2020-03-12,12.75,83.54811732398292
2020-03-13,12,82.16759275708652
2020-03-14,12.366666666666667,90.60024610480428
2020-03-15,12.35,47.36511140851802
2020-03-16,12,50.68498923948431
2020-03-17,12,70.73086701133295
2020-03-18,12.75,60.79167963298242
2020-03-19,13.433333333333334,68.81781487251527
2020-03-20,12.75,71.21202378490483
2020-03-21,13.5,75.2928391144293
2020-03-22,14.25,50.87748239165311
2020-03-23,9.35,43.99220867311687
2020-03-24,5.125,41.043471455592346
2020-03-25,6,62.11892517110083
2020-03-26,11,76.80527398254802
2020-03-27,10,87.51706177823438
2020-03-28,11.033333333333333,74.30452812281285
2020-03-29,12.8,76.3140655610822
2020-03-30,12.5,86.41323972306125
2020-03-31,10.333333333333334,80.88205172959141
2020-04-01,7.25,38.97547114174834
2020-04-02,9.75,48.030618927264484
2020-04-03,10.5,55.00682276262385
2020-04-04,13.5,34.81887680381688
2020-04-05,15.5,35.66772189790012
2020-04-06,16.316666666666666,46.315434704721355
2020-04-07,18.5,31.199501470750796
2020-04-08,14.600000000000001,41.94603747553849
2020-04-09,14.25,60.75728880698073
2020-04-10,14,74.5364949752338
2020-04-11,14.6,81.96767314339449
2020-04-12,14.2,91.99790595084298
2020-04-13,15,85.71497194998865
2020-04-14,14.733333333333334,64.59811863501952
2020-04-15,12,37.587163449495165
2020-04-16,13.25,54.87718350795579
2020-04-17,15.25,74.45094996512032
2020-04-18,16,78.573510089177
2020-04-19,18,69.90078514927858
2020-04-20,16,91.9007869360813
2020-04-21,15.65,86.58421745469784
2020-04-22,15,93.77870427588235
2020-04-23,15.25,62.31441680595398
2020-04-24,15,71.87804360442908
2020-04-25,14.983333333333334,83.13572100583148
2020-04-26,15.816666666666666,64.56748969138344
2020-04-27,16.1,74.6894314368506
2020-04-28,16.7,82.5164941466357
2020-04-29,16.9,81.40687651669614
2020-04-30,16.933333333333334,75.50004638509392
2020-05-01,17,77.50151269230044
2020-05-02,17.683333333333334,82.61188000707064
2020-05-03,17.25,75.09239313528997
2020-05-04,17.85,48.54196166475684
2020-05-05,17.116666666666667,71.43454784595082
2020-05-06,19,59.818084406013895
2020-05-07,18,39.78425004951359
2020-05-08,17.616666666666667,43.0789313804394
2020-05-09,17.6,66.45249669511806
2020-05-10,18.9,50.45456960333415
2020-05-11,19,80.36598682181138
2020-05-12,18.883333333333333,78.93355158932032
2020-05-13,22.28333333333333,51.54215043968061
2020-05-14,25.25,40.555595537429426
2020-05-15,20.06666666666667,68.0569335283686
2020-05-16,25.5,35.87557881022053
2020-05-17,24.133333333333333,46.40032373280766
2020-05-18,25.05,46.27131805826292
2020-05-19,19.7,79.73188614512333
2020-05-20,17,88.1011015877247
2020-05-21,20,46.28281234974431
2020-05-22,20.25,46.96773658947903
