date,med_temp,med_hum
2020-01-01,1.5,86.5525714211482
2020-01-02,1.3333333333333333,86.60106604003622
2020-01-03,1.9,93.53828988370455
2020-01-04,2.75,86.84846025007164
2020-01-05,4.75,80.99445238340066
2020-01-06,1.05,85.78144393570724
2020-01-07,-2,99.88122859799036
2020-01-08,-1.25,100
2020-01-09,-1.0333333333333332,99.63825253073163
2020-01-10,1,96.55157991897312
2020-01-11,3.5,75.55049368857954
2020-01-12,2.9333333333333336,77.66863435853975
2020-01-13,1,86.47321809013377
2020-01-14,0.75,93.2077155619974
2020-01-15,3.25,84.00704004888554
2020-01-16,3,91.47641703259838
2020-01-17,5,83.80594606936583
2020-01-18,6,93.43425775667069
2020-01-19,5.083333333333334,81.21890786583381
2020-01-20,4.533333333333333,51.05854128458709
2020-01-21,2,67.39929050982897
2020-01-22,1.15,78.9925399633842
2020-01-23,1.25,83.04762737885673
2020-01-24,4.183333333333334,82.41486097690293
2020-01-25,6,85.62141097759638
2020-01-26,5.116666666666667,93.25998421749124
2020-01-27,5.233333333333333,93.57583516550356
2020-01-28,6,93.5867018940302
2020-01-29,5.1,75.02547788406096
2020-01-30,3.3333333333333335,95.67368137514283
2020-01-31,7.75,81.58439715428321
2020-02-01,8,89.45046407595528
2020-02-02,5.883333333333333,99.65984850925601
2020-02-03,6.25,98.35856443916768
2020-02-04,6,57.56261200743959
2020-02-05,9.15,19.027239917868197
2020-02-06,4.5,46.26973241608373
2020-02-07,2.75,63.90752979661402
2020-02-08,3.25,69.39465805800573
2020-02-09,6.166666666666667,72.47059361577037
2020-02-10,5.3,96.80451348432777
2020-02-11,9,55.69730623257115
2020-02-12,4.916666666666666,61.41405315894987
2020-02-13,7.5,68.34045190935706
2020-02-14,7,77.45677748887306
2020-02-15,5.75,81.46278317444614
2020-02-16,6.85,84.07474009877475
2020-02-17,9,85.78980649929579
2020-02-18,8.05,93.48238181132206
2020-02-19,9.25,73.94856878622141
2020-02-20,6.9,63.09931648158296
2020-02-21,5.5,68.05219138478162
2020-02-22,6.833333333333334,65.35090139084669
2020-02-23,5.816666666666666,83.42459818564195
2020-02-24,7.5,90.40716982797566
2020-02-25,9,93.48238181132206
2020-02-26,9.5,40.5679343713048
2020-02-27,8,34.44117640362012
2020-02-28,7.550000000000001,37.12415487431326
2020-02-29,8.25,48.3376357606585
2020-03-01,7,95.94703387226978
2020-03-02,8.683333333333334,84.58486233650497
2020-03-03,7.516666666666667,90.39892486173781
2020-03-04,7.183333333333334,77.87658084308589
2020-03-05,6.25,86.9722652550159
2020-03-06,6.533333333333333,89.45587325481532
2020-03-07,7.983333333333333,75.13200507553174
2020-03-08,7.5,61.522916690697755
2020-03-09,8.25,73.8573164544752
2020-03-10,7.933333333333334,78.20003096440746
2020-03-11,10.85,69.25567574934465
2020-03-12,12.5,82.16759275708652
2020-03-13,13,79.59651070209631
2020-03-14,11.25,63.53071446675516
2020-03-15,8.75,61.75208754308136
2020-03-16,9.5,58.284451084044065
2020-03-17,9,68.76986119708431
2020-03-18,11.566666666666666,65.62814646546047
2020-03-19,12.25,61.540404282814976
2020-03-20,13.15,68.96572024674
2020-03-21,9.95,93.48238181132206
2020-03-22,10.616666666666667,52.78910785785561
2020-03-23,5.216666666666667,38.387415375019714
2020-03-24,6.5,44.80389442674408
2020-03-25,5.316666666666666,41.91050758530957
2020-03-26,5.033333333333333,64.84195560863596
2020-03-27,10,66.98842941281305
2020-03-28,11.25,62.57573711297068
2020-03-29,14,54.89317287123628
2020-03-30,12.983333333333334,57.325410614835846
2020-03-31,5,70.40306007145662
2020-04-01,5,61.34278675587514
2020-04-02,7,55.2430698721042
2020-04-03,8.75,54.625910409623444
2020-04-04,11.25,53.34186037691701
2020-04-05,13,40.6958018366015
2020-04-06,14.866666666666667,42.11587996280744
2020-04-07,14.5,30.812445012404233
2020-04-08,13.75,33.2687178972398
2020-04-09,14,36.51240604444329
2020-04-10,15.75,40.64016111703801
2020-04-11,15.75,40.65357745886748
2020-04-12,16.866666666666667,35.70591717895686
2020-04-13,15.516666666666666,39.874543135453145
2020-04-14,12.783333333333333,56.357380953240906
2020-04-15,11,48.50694308372739
2020-04-16,12.25,55.25658915209507
2020-04-17,15,55.370928048899934
2020-04-18,17,53.67059350661734
2020-04-19,18,63.8784152176836
2020-04-20,15.983333333333334,54.46767448790407
2020-04-21,15,39.688531654225734
2020-04-22,16.28333333333333,34.40202284394015
2020-04-23,16.833333333333332,42.11689783707591
2020-04-24,16.5,53.550300427632834
2020-04-25,17.5,52.20067330540654
2020-04-26,18,56.98950854482297
2020-04-27,17.25,62.63487117831674
2020-04-28,16.5,78.0694608171543
2020-04-29,15.833333333333334,70.00223759062949
2020-04-30,15.066666666666666,89.33943800626346
2020-05-01,15.5,79.86101607002016
2020-05-02,18.5,64.90227425429842
2020-05-03,17.56666666666667,51.65570923649735
2020-05-04,17.75,42.43974909876091
2020-05-05,18.28333333333333,55.01314367334492
2020-05-06,17.03333333333333,58.79751360478019
2020-05-07,17.5,45.693692028972436
2020-05-08,20,44.367279006340866
2020-05-09,19.5,49.34849904738134
2020-05-10,19.75,58.21271981590109
2020-05-11,17,77.92177030793056
2020-05-12,15.516666666666666,77.09877307917452
2020-05-13,16,82.00103710123915
2020-05-14,19.25,71.80999843277664
2020-05-15,17.583333333333336,82.68680561580204
2020-05-16,16.53333333333333,84.46554060941864
2020-05-17,19.75,71.93213253884099
2020-05-18,21.25,58.58479523000743
2020-05-19,19.483333333333334,76.53669647452425
2020-05-20,19.633333333333333,70.49737048499495
