date,med_temp,med_hum
2020-01-01,2.5,80.7569645722005
2020-01-02,2.25,84.5590053550534
2020-01-03,3.3,79.9192712486028
2020-01-04,4.116666666666667,74.7608498747181
2020-01-05,4.25,69.90686452454327
2020-01-06,2,77.86233098605707
2020-01-07,0,93.06283332900648
2020-01-08,0.19999999999999998,92.9666803992485
2020-01-09,3.95,72.55150403958986
2020-01-10,5.933333333333334,75.71117064105042
2020-01-11,4.333333333333333,70.40306007145662
2020-01-12,2.9333333333333336,72.59967845130805
2020-01-13,2.25,80.54694448515903
2020-01-14,2.7,83.50120240559092
2020-01-15,5,92.77909748661574
2020-01-16,4.5,93.15623893334845
2020-01-17,5,81.64150006632657
2020-01-18,5.616666666666667,93.38541803414905
2020-01-19,3,81.34216513873326
2020-01-20,3,55.32399635062856
2020-01-21,1.75,68.40733138264353
2020-01-22,1.9666666666666666,71.90878465144942
2020-01-23,2,79.73008951345157
2020-01-24,3.5166666666666666,77.77470495440727
2020-01-25,5,78.05738342242375
2020-01-26,5,93.2344416434893
2020-01-27,6.483333333333333,89.40991561312609
2020-01-28,6,98.00864918400143
2020-01-29,6.066666666666666,57.16155298507461
2020-01-30,4.5,66.53408382830986
2020-01-31,6.683333333333334,82.59545786941273
2020-02-01,7.05,81.42476265878011
2020-02-02,5,93.64704691571141
2020-02-03,6,100
2020-02-04,6.5,45.6621315745392
2020-02-05,6.75,34.94061974783536
2020-02-06,3.75,46.2002838969953
2020-02-07,4.25,59.988886755152336
2020-02-08,4.5,71.39053103881193
2020-02-09,7,82.08958136476019
2020-02-10,6.583333333333333,91.56399946160371
2020-02-11,12.366666666666667,26.3237136939253
2020-02-12,9.75,24.050472743505747
2020-02-13,6.75,44.87255616788174
2020-02-14,6,78.58640759803731
2020-02-15,6.5,64.95246249645774
2020-02-16,7,74.62276392020166
2020-02-17,9,75.9437234078979
2020-02-18,8.8,91.31412862359457
2020-02-19,8.75,60.88260338643269
2020-02-20,5.25,46.62950261786774
2020-02-21,5.833333333333334,62.62014837615032
2020-02-22,7,69.52938869740285
2020-02-23,9.35,75.18670155870223
2020-02-24,10,76.43184793482203
2020-02-25,10,81.80288936815973
2020-02-26,7.933333333333334,31.174676975187737
2020-02-27,6.5,30.724117569674746
2020-02-28,8.6,25.754462071227906
2020-02-29,7.5,43.287938018188726
2020-03-01,5.95,93.38541803414905
2020-03-02,6.75,93.43425775667069
2020-03-03,6.5,88.420188548635707
2020-03-04,7.25,68.31648018303372
2020-03-05,5.199999999999999,84.14599196435539
2020-03-06,4.883333333333333,91.72984721700234
2020-03-07,7,62.21283788516443
2020-03-08,7,51.988808469091694
2020-03-09,7.533333333333333,74.6249460300503
2020-03-10,9,58.61155871755676
2020-03-11,11,65.63898611045309
2020-03-12,12.033333333333333,79.25584123594848
2020-03-13,13,82.0479264748835
2020-03-14,10.25,85.99996241014958
2020-03-15,6.75,83.38179450472364
2020-03-16,8,72.42090054469699
2020-03-17,9.25,75.03419040764743
2020-03-18,10.75,70.25572826175886
2020-03-19,12.5,63.752339699420595
2020-03-20,13,71.87913085460869
2020-03-21,12.5,74.14053876561516
2020-03-22,10.733333333333334,62.31330818271624
2020-03-23,5,49.13168009590656
2020-03-24,5.833333333333334,45.50444028868055
2020-03-25,4.216666666666667,63.2284928175074
2020-03-26,5,68.66131433017027
2020-03-27,9.5,61.59193531482684
2020-03-28,11.5,62.48783511252175
2020-03-29,13.016666666666666,58.51124636792476
2020-03-30,10.483333333333334,71.84912870155514
2020-03-31,4,75.363754966719
2020-04-01,4.65,63.35450285252466
2020-04-02,6.5,58.18444998534417
2020-04-03,9.5,55.00299484950627
2020-04-04,11,55.99797243694367
2020-04-05,11.75,54.51533219297407
2020-04-06,13.5,51.24754650290656
2020-04-07,14.5,45.013406774878035
2020-04-08,13.5,46.84127334522733
2020-04-09,15,42.136282846205845
2020-04-10,15.25,42.90898633385557
2020-04-11,16.5,40.12945824082
2020-04-12,15.75,35.47777178375032
2020-04-13,16.25,38.07191263330366
2020-04-14,13,59.68568526760298
2020-04-15,10,59.971594140636455
2020-04-16,12.5,57.4729900406322
2020-04-17,15.5,46.052886204156025
2020-04-18,16.25,54.22338580230169
2020-04-19,17.75,61.780837008482706
2020-04-20,14,90.77539659321312
2020-04-21,11,89.95967557866038
2020-04-22,13.75,54.26695795061994
2020-04-23,14.75,53.70119098024013
2020-04-24,17,51.88655062527342
2020-04-25,18,53.18004348382442
2020-04-26,16.25,57.565756515344034
2020-04-27,16.5,67.86528415981635
2020-04-28,15,80.81293718559071
2020-04-29,13.75,86.1851320717632
2020-04-30,14.05,87.6896910246721
2020-05-01,15.25,77.17211751124296
2020-05-02,18.433333333333334,48.16450157370953
2020-05-03,16.5,54.346112083668984
2020-05-04,16.75,53.84833349299406
2020-05-05,16.933333333333334,64.84483069755564
2020-05-06,16.75,70.2255261199889
2020-05-07,17,55.678181351614576
2020-05-08,19.25,49.93121370671624
2020-05-09,19.5,46.071390077068166
2020-05-10,18.5,62.35199175583462
2020-05-11,14,90.74351404034236
2020-05-12,16.5,79.75674060669706
2020-05-13,14.266666666666666,91.53582746664563
2020-05-14,18,81.56622274915163
2020-05-15,15.883333333333333,88.02103101455275
2020-05-16,17.066666666666666,80.11599646239853
2020-05-17,18.5,78.9702522893584
2020-05-18,21.25,67.418294587086
2020-05-19,18.5,68.45106527398457
2020-05-20,19.75,64.11361523126484
2020-05-21,20.5,59.99979974769278
2020-05-22,20.933333333333334,67.7650717749748
2020-05-23,20.266666666666666,75.5398085694792
