date,med_temp,med_hum
2020-01-01,8.35,34.87385421260229
2020-01-02,4.9,75.36488522949057
2020-01-03,6.2,60.75849238693733
2020-01-04,11,33.5888736398841
2020-01-05,10,38.6992368509776
2020-01-06,3,89.30552447914724
2020-01-07,3.0999999999999996,87.53047703940439
2020-01-08,6.9,44.06326995323789
2020-01-09,5.15,64.71360427418074
2020-01-10,5,93.01455780608214
2020-01-11,7.7,50.153456321939146
2020-01-12,6,58.40031816065901
2020-01-13,3.9,100
2020-01-14,2.95,100
2020-01-15,4,84.8480479737743
2020-01-16,4.65,79.06602000396454
2020-01-17,5.6,69.31910559483954
2020-01-18,5,92.63135535868057
2020-01-19,2.5,66.83868838433298
2020-01-20,1.6,68.26368835748262
2020-01-21,1.95,58.3094129848937
2020-01-22,6.55,31.303787078303444
2020-01-23,4.05,67.84120609273504
2020-01-24,3.1,70.80002346667547
2020-01-25,3.8,88.52382782948399
2020-01-26,4.85,93.08368870627905
2020-01-27,4.2,100
2020-01-28,4.45,95.40158562852244
2020-01-29,7.5,50.34412320429938
2020-01-30,6.5,72.49768295567199
2020-01-31,5.95,100
2020-02-01,5.9,100
2020-02-02,8,99.50476228476383
2020-02-03,16.9,29.203966121105555
2020-02-04,9.600000000000001,34.02999648351198
2020-02-05,6.300000000000001,18.72202106618174
2020-02-06,4.4,33.93598730828401
2020-02-07,5.05,41.235377730858545
2020-02-08,4.2,90.91970213243533
2020-02-09,3.55,92.47228387453629
2020-02-10,5.35,95.356190664695
2020-02-11,9.9,33.87213489834785
2020-02-12,7,24.130739731422175
2020-02-13,4.7,49.35413107342745
2020-02-14,7.800000000000001,70.31981044953706
2020-02-15,7.6,52.39739408517743
2020-02-16,6.75,85.81979692947722
2020-02-17,5.85,100
2020-02-18,7.8999999999999995,59.600736965423934
2020-02-19,6.2,42.58436891250076
2020-02-20,5.9,38.303554347263436
2020-02-21,6.85,51.53687120050097
2020-02-22,6.050000000000001,76.06428892124273
2020-02-23,8,92.25448566649106
2020-02-24,13.2,54.65855626591576
2020-02-25,6,100
2020-02-26,4.35,39.01183891278802
2020-02-27,2.35,37.24072333349922
2020-02-28,5.75,29.790698765401913
2020-02-29,4.5,50.6683499591079
2020-03-01,2.75,98.3213816978733
2020-03-02,2.45,100
2020-03-03,5.2,27.417219464858107
2020-03-04,5.1,34.26212169844352
2020-03-05,3.45,96.99636337421018
2020-03-06,2.95,98.32138169787329
2020-03-07,6.300000000000001,24.03461562477566
2020-03-08,6,33.89865917580461
2020-03-09,5.5,80.3792642267637
2020-03-10,8.9,38.4097308736167
2020-03-11,11.25,47.06516552998394
2020-03-12,8.1,100
2020-03-13,8,90.59561078519508
2020-03-14,5,100
2020-03-15,5,81.46429086587759
2020-03-16,7,68.42340049238004
2020-03-17,10,56.6492970336175
2020-03-18,10.75,64.86115755126073
2020-03-19,12.7,56.47803287998319
2020-03-20,12.05,61.14513085145434
2020-03-21,12,63.54442707939677
2020-03-22,8.5,90.97161663244592
2020-03-23,3.75,62.57027759688761
2020-03-24,4.5,52.64472972357393
2020-03-25,1.65,70.84221066326268
2020-03-26,0.45,83.47775708468455
2020-03-27,3.7,91.93091745488398
2020-03-28,8.05,63.915247875812696
2020-03-29,8.8,64.87635289244183
2020-03-30,5,100
2020-03-31,1.35,87.266089243337575
2020-04-01,1.7000000000000002,53.55289792096184
2020-04-02,4.15,58.998532765840224
2020-04-03,6.45,60.00403802358108
2020-04-04,8.25,44.19559663528015
2020-04-05,8.4,41.531313644820074
2020-04-06,10.9,44.633818449987714
2020-04-07,12.2,35.315902414718025
2020-04-08,11.85,28.859631117040223
2020-04-09,13,26.56225759521704
2020-04-10,14,26.277444560011464
2020-04-11,14.3,23.832452030391586
2020-04-12,12.899999999999999,31.731711522606652
2020-04-13,10.15,50.169927250599244
2020-04-14,12.7,68.10558810011614
2020-04-15,10.45,61.8046157978576
2020-04-16,12.7,62.514942415175696
2020-04-17,14.05,61.28601451491931
2020-04-18,14.35,70.35663046808014
2020-04-19,13.7,98.1139307804867
2020-04-20,10,100
2020-04-21,7.9,100
2020-04-22,11.75,48.38397356020947
2020-04-23,13,53.17688676055725
2020-04-24,15.75,56.94528540914098
2020-04-25,14.75,75.52979397795607
2020-04-26,13.2,98.89492744505566
2020-04-27,13,100
2020-04-28,11.225,100
2020-04-29,13.3,82.2688709343412
2020-04-30,12.45,97.15093315908322
2020-05-01,11.9,86.6984859864567
2020-05-02,14.2,58.58440332053735
2020-05-03,15.3,56.28146547283584
2020-05-04,15.95,61.309255747500934
2020-05-05,16,74.7088138292064
2020-05-06,15.55,87.31564184000214
2020-05-07,16.1,60.7589342086164
2020-05-08,16,64.95469747903587
2020-05-09,15.25,58.00868469566988
2020-05-10,13.2,100
2020-05-11,11.8,100
2020-05-12,13.350000000000001,98.26904177433336
2020-05-13,11.1,100
2020-05-14,12.75,97.46184325899287
2020-05-15,13.25,100
2020-05-16,12.850000000000001,100
2020-05-17,14.5,96.16209156398288
2020-05-18,16.7,88.06782141815822
2020-05-19,16,82.96010874906068
2020-05-20,19.25,60.808619615740625
2020-05-21,18.35,76.67884235043869
2020-05-22,18.9,83.63920069317808
2020-05-23,18.15,93.88308962007372
2020-05-24,17.450000000000003,54.77797419175144
2020-05-25,18.25,66.63293596308284
2020-05-26,17.9,62.534271781843344
2020-05-27,16.85,71.06445422717889
2020-05-28,18.299999999999997,76.73691429060732
2020-05-29,14,79.9091611823714
2020-05-30,15.850000000000001,58.85471764507072
2020-05-31,15.7,75.50626178318339
