date,med_temp,med_hum
2020-04-18,21,34.9697068975195
2020-04-19,20.5,46.20884885804625
2020-04-20,16,82.51723858481739
2020-04-21,17,48.26917532402034
2020-04-22,18,30.08171091634625
2020-04-23,19.5,31.469674598597862
2020-04-24,20,36.50497617836636
2020-04-25,19,45.81895948412143
2020-04-26,20,46.59413593421032
2020-04-27,18,56.560400048640226
2020-04-28,16,77.17211751124296
2020-04-29,13,82.28567970739027
2020-04-30,14,67.18218209197121
2020-05-01,17,55.62252857327212
2020-05-02,19,43.04672100000001
2020-05-03,19,20.559934042339698
2020-05-04,20,35.240580775172695
2020-05-05,17,56.09628761143618
2020-05-06,19.5,50.882350154026454
2020-05-07,21,33.12926664948541
2020-05-08,21,43.31050706697746
2020-05-09,23,36.305174461272784
2020-05-10,21,53.19306611384672
2020-05-11,14,82.40221826885791
2020-05-12,20,56.32953213683388
2020-05-13,16,88.02103101455275
2020-05-14,22.5,49.92131788988172
2020-05-15,17,77.45998053871868
2020-05-16,19,63.60595673567494
2020-05-17,20,77.60122290038356
2020-05-18,23,53.19306611384672
2020-05-19,17,88.02103101455275
2020-05-20,25,27.065991771783736
2020-05-21,24,36.305174461272784
2020-05-22,24,44.59662853524334
2020-05-23,22.5,53.19306611384672
2020-05-24,22,19.66324865228397
2020-05-25,23,21.31348094594982
2020-05-26,23,15.97963956235289
2020-05-27,22,28.251207296599624
2020-05-28,22,30.08171091634625
2020-05-29,21,29.809078770647226
2020-05-30,19.5,41.75210463521158
2020-05-31,20,49.29795143958325
2020-06-01,23,36.04183621787822
2020-06-02,24,40.98626736197717
2020-06-03,24,44.088649638445055
2020-06-04,18,75.25369896291474
2020-06-05,21,49.549159547609406
2020-06-06,23,56.560400048640226
2020-06-07,18,82.85348002675016
2020-06-08,16,82.74284120719061
2020-06-09,19,64.22351528460194
2020-06-10,17,77.45998053871868
2020-06-11,17,65.59105263261557
2020-06-12,22,46.59413593421032
2020-06-13,24,50.53094102356468
2020-06-14,20,73.22993833968422
2020-06-15,21,72.5745626001773
2020-06-16,23,50.0446023720182
2020-06-17,19,77.87849361687259
2020-06-18,22,50.28889539231878
2020-06-19,18,75.48377297809064
2020-06-20,25,29.82851017509776
2020-06-21,26,24.207788797400013
2020-06-22,28,24.58105399335222
2020-06-23,28,32.71859384303216
2020-06-24,26,44.088649638445055
2020-06-25,25,50.53094102356468
2020-06-26,24,64.42482960921744
2020-06-27,28,45.34287452785818
2020-06-28,28,45.587519165881766
2020-06-29,24,64.9182640786198
2020-06-30,28,48.08412749680831
2020-07-01,26,61.433620305047384
2020-07-02,26,53.898482357777375
2020-07-03,24,61.01905115565172
2020-07-04,26,44.59662853524334
2020-07-05,28,46.71350101233324
2020-07-06,26,44.3437021769521
2020-07-07,26,26.473790848408964
2020-07-08,26,42.01891264136591
2020-07-09,27,44.847451212201655
2020-07-10,28,47.84121299183893
2020-07-11,19,88.25807814964361
2020-07-12,25,47.34895896956689
2020-07-13,24,43.83144822688776
2020-07-14,23,50.0446023720182
2020-07-15,20,64.42482960921744
2020-07-16,24.5,51.73754384073961
2020-07-17,26,29.57178902383935
2020-07-18,26,24.45698946540733
2020-07-19,26,37.08412768009025
2020-07-20,28,42.52309075833174
2020-07-21,25,61.637697104138
2020-07-22,26.5,49.42744746192773
2020-07-23,28,44.847451212201655
