date,med_temp,med_hum
2020-05-23,21.45,75.42222915927073
2020-05-24,21.2,63.29137049456787
2020-05-25,22.3,51.74924730376469
2020-05-26,21.049999999999997,60.158279288765954
2020-05-27,20.8,52.440240697076746
2020-05-28,21.7,59.75350416738638
2020-05-29,18.225,64.21995881150943
2020-05-30,19.8,67.91704159502262
2020-05-31,18.95,69.68375057939868
2020-06-01,22.3,57.60456151759633
2020-06-02,22,66.52773434221857
2020-06-03,21.175,70.21876937542099
2020-06-04,17,87.5417369604138
2020-06-05,18.425,76.99529966015095
2020-06-06,19.1,78.34382612540628
2020-06-07,19,83.43526389557563
2020-06-08,17.325,84.62618648735845
2020-06-09,17.95,74.76591231762194
2020-06-10,16.05,84.59425347014577
2020-06-11,15.55,84.89356955115134
2020-06-12,18.700000000000003,66.97236586392359
2020-06-13,19.125,72.94450185121906
2020-06-14,18.2,82.89229131474018
2020-06-15,18.2,82.97417956677789
2020-06-16,20.2,76.35876492405347
2020-06-17,18.9,82.74422870174992
2020-06-18,19.4,68.62653839438178
2020-06-19,17.35,79.6321302489454
2020-06-20,20.4,60.742547066206534
2020-06-21,22.15,61.4693043083536
2020-06-22,24.5,54.14042594428955
2020-06-23,26.9,50.26872530853427
2020-06-24,26.075,57.87246778588937
2020-06-25,24.5,64.6789972636845
2020-06-26,24.525,61.360467854782996
2020-06-27,26,59.099801039742424
2020-06-28,26.025,61.73658353843701
2020-06-29,26.924999999999997,58.851930604597655
2020-06-30,27,62.00783475381539
2020-07-01,26.15,71.42913391077192
2020-07-02,25.05,71.02073203169053
2020-07-03,23.875,65.07145609884478
2020-07-04,24.575,62.476421220741464
2020-07-05,26.4,61.342705984199846
2020-07-06,27.5,63.66780064804815
2020-07-07,24.425,56.15580570343276
2020-07-08,24.55,52.94156745895557
2020-07-09,26.3,54.23454520391362
2020-07-10,27.75,59.56549484856213
2020-07-11,23.9,73.64958167065191
2020-07-12,23.425,54.77007019401567
2020-07-13,23.174999999999997,46.42519135644848
2020-07-14,22.675,55.68324238702515
2020-07-15,23,64.56114488347221
2020-07-16,24.35,61.08421378005913
2020-07-17,23.7,63.540208313380816
2020-07-18,23.375,57.4073074268268
2020-07-19,25.175,52.00484912679208
2020-07-20,26.25,58.2879783791053
2020-07-21,25.5,64.28159094769184
2020-07-22,26.55,60.87817281738842
2020-07-23,25.325,70.82556851805006
2020-07-24,21.8,71.62146279088543
2020-07-25,23.65,64.63997981449332
2020-07-26,25.049999999999997,57.973826315678
2020-07-27,26.175,69.72094051680277
2020-07-28,28.450000000000003,62.92311863957586
2020-07-29,28.475,62.55553528265581
2020-07-30,28.85,64.04398920782913
2020-07-31,29.2,65.32375645007693
2020-08-01,29.65,61.823270427129515
2020-08-02,27.325,67.22752749310084
2020-08-03,23,77.53248661841958
2020-08-04,21.05,63.718126467415615
2020-08-05,22.75,52.230397630897635
2020-08-06,24.6,58.08175046860512
2020-08-07,25.8,65.21337308111711
2020-08-08,26.65,57.181626604883235
2020-08-09,27.45,53.944129329468154
