date,med_temp,med_hum
2020-07-06,25,61.661840979270785
2020-07-07,23.8,39.076511022661954
2020-07-08,24,49.54799242366425
2020-07-09,25,54.025903577843
2020-07-10,23.675,62.47667001471717
2020-07-11,21,83.4417795300198
2020-07-13,22.8,51.36906532313711
2020-07-14,22,59.40622471676256
2020-07-15,18.75,85.083107573262
2020-07-16,22,78.21542814555394
2020-07-17,22.5,73.58714894267531
2020-07-18,21,78.08180375876788
2020-07-20,22.5,79.61071397945278
2020-07-21,23,80.10158362073804
2020-07-22,23.85,80.45395049345883
2020-07-23,23.95,74.53005156907007
2020-07-24,20,82.46726614819545
2020-07-25,22.7,75.43465084766845
2020-07-27,25,71.90242526278803
2020-07-28,24.3,75.59814698197394
2020-07-29,24.15,76.04441175542252
2020-07-30,26.7,66.32490296725118
