date,med_temp,med_hum
2020-01-01,1.9500000000000002,91.69824300494102
2020-01-02,2.05,93.77608391749749
2020-01-03,7.15,96.05216384227218
2020-01-04,8.05,100
2020-01-05,5.35,100
2020-01-06,1.9,95.78880064909214
2020-01-07,1.15,93.67275401179185
2020-01-08,3.8,85.96475071067373
2020-01-09,2.75,91.05182406257678
2020-01-10,6.199999999999999,96.40432870835633
2020-01-11,6.949999999999999,96.60834287426883
2020-01-12,8.2,79.43464992259652
2020-01-13,2.7,91.02056881752283
2020-01-14,5.800000000000001,94.37928725407846
2020-01-15,7.699999999999999,97.30859849341857
2020-01-16,6.3,95.95330015608266
2020-01-17,7.300000000000001,95.93637652383364
2020-01-18,7.95,99.99999999999991
2020-01-19,9.3,70.0460258381213
2020-01-20,8.45,63.087463727603705
2020-01-21,7.199999999999999,68.32912499679674
2020-01-22,5.45,85.90243273055205
2020-01-23,5,93.82170674988356
2020-01-24,7.800000000000001,94.45676915847582
2020-01-25,9.05,100
2020-01-26,9.1,100
2020-01-27,9.6,100
2020-01-28,11.149999999999999,99.35364873388423
2020-01-29,11.45,91.7655173295675
2020-01-30,10.45,96.71026595981888
2020-01-31,11.149999999999999,100
2020-02-01,12.75,100
2020-02-02,13.3,99.35719881003864
2020-02-03,12.9,99.36386687072665
2020-02-04,11.3,95.6393248536861
2020-02-05,9.6,40.00806832475538
2020-02-06,6.8,53.41055481627316
2020-02-07,4.65,71.48992626435776
2020-02-08,5.050000000000001,91.2048831789057
2020-02-09,8.3,93.5624247249298
2020-02-10,12.1,98.03423922411008
2020-02-11,14.5,89.03710090452758
2020-02-12,10.4,92.8326146075747
2020-02-13,10.649999999999999,93.46967704925697
2020-02-14,11.4,90.20812186832768
2020-02-15,7.15,83.62260832625992
2020-02-16,8,91.98953763984753
2020-02-17,11.5,93.03478481438803
2020-02-18,11.5,94.79744176463518
2020-02-19,9.15,94.88895066958855
2020-02-20,7.15,71.50821280197395
2020-02-21,6.699999999999999,84.39031868528885
2020-02-22,9.3,90.4485662739045
2020-02-23,10.85,93.50420185914848
2020-02-24,11.5,96.16006890428935
2020-02-25,11.2,95.7981027772625
2020-02-26,12.6,83.18229558814822
2020-02-27,7.2,91.82502654008849
2020-02-28,8.35,63.4020211647196
2020-02-29,8.95,77.46588284441856
2020-03-01,11.649999999999999,94.21267463798708
2020-03-02,11.8,95.5439649377179
2020-03-03,9.45,96.38222812609288
2020-03-04,6,90.11551933205979
2020-03-05,8.45,92.36827959902101
2020-03-06,10.7,93.31966664360013
2020-03-07,9.600000000000001,86.10599586447138
2020-03-08,9.7,73.5422564523128
2020-03-09,9.45,87.03152003341529
2020-03-10,10.100000000000001,82.0168639088339
2020-03-11,8.8,91.06182246168183
2020-03-12,10.7,98.71104644129741
2020-03-13,11.9,95.60855365125819
2020-03-14,12.5,77.20123219800942
2020-03-15,11.25,58.48542564691439
2020-03-16,10.9,58.608163839925695
2020-03-17,10.8,80.0107513116811
2020-03-18,14.85,68.42534157255946
2020-03-19,13.2,74.46359311891106
2020-03-20,13,83.89260823289244
2020-03-21,11.75,89.92688239157785
2020-03-22,12.399999999999999,69.05258564027247
2020-03-23,6.9,42.87773277816363
2020-03-24,5.449999999999999,56.3738427893184
2020-03-25,5,79.44898977901461
2020-03-26,7.1,69.47618346916587
2020-03-27,10.350000000000001,76.1760143957743
2020-03-28,12.3,68.9141586605969
2020-03-29,12.5,81.97857971602082
2020-03-30,11.8,89.96561889710162
2020-03-31,9.05,66.0382830813578
2020-04-01,7.800000000000001,42.367136785222556
2020-04-02,8.35,56.487853314696316
2020-04-03,10.7,57.000904488208064
2020-04-04,14.45,51.37620409912178
2020-04-05,14.899999999999999,47.11054909614532
2020-04-06,16.6,48.35685321600009
2020-04-07,16.8,36.861714994485226
2020-04-08,16.7,39.95416316616512
2020-04-09,13.85,48.89444701111207
2020-04-10,14.4,51.002731865853555
2020-04-11,13.95,60.48713326233252
2020-04-12,14.5,62.636660035456174
2020-04-13,13.100000000000001,68.84943787462265
2020-04-14,13.55,69.46213516625495
2020-04-15,12.75,51.37594686712072
2020-04-16,10.7,65.02025207331889
2020-04-17,14.899999999999999,81.01360387673517
2020-04-18,15.35,93.75203319807048
2020-04-19,16.85,95.63306756777658
2020-04-20,15.850000000000001,97.81856133705006
2020-04-21,13.45,87.51452166686019
2020-04-22,15.600000000000001,63.90524726493827
2020-04-23,16.9,59.03624116688016
2020-04-24,13.6,74.94158275328874
2020-04-25,15.25,73.3517051500992
2020-04-26,15.7,84.40151945615165
2020-04-27,16.6,88.06966848908894
2020-04-28,15.4,97.50835078516488
2020-04-29,15.9,91.70711277075858
2020-04-30,16.9,85.63718519811098
2020-05-01,17.299999999999997,92.7168483719883
2020-05-02,17.35,92.04361501611773
2020-05-03,19.1,62.93348538894331
2020-05-04,17.55,61.10049896571337
2020-05-05,18.2,87.80385828895274
2020-05-06,18.75,72.23615125551112
2020-05-07,19.1,50.89734342151881
2020-05-08,18.799999999999997,66.34015185232883
2020-05-09,19.15,76.65762246043977
2020-05-10,20.5,71.89224545975569
2020-05-11,16.9,97.17521660916958
2020-05-12,17.75,96.07418058318834
2020-05-13,20.6,85.69519562458814
2020-05-14,21.3,90.12413222468342
2020-05-15,19.450000000000003,92.2199224965359
2020-05-16,20,92.88770645263943
2020-05-17,23.2,79.23761028166862
2020-05-18,21.45,77.72800433572272
2020-05-19,21.6,81.30204574125653
2020-05-20,19.9,78.6605543436778
2020-05-21,22.4,57.69269531928133
2020-05-22,21.799999999999997,65.27437229687351
