date,daily_cases,med_temp,med_hum,pm25,pm10,no2,retail,grocery,parks,transit,work,home,infections,rt1,rt2
2020-04-01,71,7.8,42.3671367852226,21,12,5,-91,-49,-83,-78,-72,36,51.5498183144066,0.707824120603915,0.885496417037792
2020-04-02,261,8.35,56.4878533146963,42,12,16,-91,-49,-82,-78,-72,37,48.4657874448324,0.703542461640162,0.870371962608345
2020-04-03,124,10.7,57.0009044882081,42,13,17,-87,-48,-83,-80,-71,38,45.4913823468029,0.697958890308568,0.86931324486278
2020-04-04,83,14.45,51.3762040991218,50,16,26,-91,-59,-86,-80,-66,28,42.6428841040376,0.692539621113279,0.872414098392326
2020-04-05,89,14.9,47.1105490961453,53,15,7,-96,-84,-90,-87,-66,25,39.9224454423969,0.687947602266804,0.873121329127329
2020-04-06,54,16.6,48.3568532160001,50,22,6,-85,-46,-81,-78,-69,33,37.3251062384401,0.68390904891749,0.873859555395458
2020-04-07,36,16.8,36.8617149944852,63,21,14,-84,-48,-82,-78,-70,34,34.8521521360287,0.67831460775609,0.865894473522583
2020-04-08,66,16.7,39.9541631661651,61,18,12,-84,-46,-82,-78,-70,35,32.5058882877959,0.673804856193577,0.864235648141204
2020-04-09,90,13.85,48.8944470111121,53,18,17,-83,-41,-81,-77,-69,35,30.2809676219965,0.670298215449694,0.860222244211615
2020-04-10,108,14.4,51.0027318658536,55,21,NaN,-83,-39,-80,-78,-70,36,28.1731356907817,0.665868505741064,0.863408241108841
2020-04-11,85,13.95,60.4871332623325,NaN,18,NaN,-88,-55,-83,-79,-64,27,26.1841150781102,0.660657112711428,0.867140943674846
2020-04-12,105,14.5,62.6366600354562,NaN,14,9,-97,-96,-91,-89,-69,26,24.3108957206601,0.65749345682442,0.876406645697699
2020-04-13,10,13.1,68.8494378746227,53,15,10,-96,-95,-88,-91,-92,43,22.5451979448681,0.654503931102007,0.880730637992034
2020-04-14,42,13.55,69.462135166255,55,12,6,-82,-46,-81,-76,-68,33,20.8851228728103,0.651522202659711,0.878993712129046
2020-04-15,61,12.75,51.3759468671207,42,9,3,-82,-45,-80,-76,-67,34,19.3314196018363,0.649076447177126,0.879749970937784
2020-04-16,71,10.7,65.0202520733189,25,12,14,-82,-44,-80,-76,-67,35,17.880106042711,0.646842224831447,0.880160262070041
2020-04-17,51,14.9,81.0136038767352,38,18,12,-82,-44,-80,-77,-66,36,16.5262579926304,0.6456547132655,0.878274632918025
2020-04-18,69,15.35,93.7520331980705,42,20,7,-87,-54,-83,-78,-60,26,15.2655129851844,0.64605498517788,0.88030963254957
2020-04-19,46,16.85,95.6330675677766,53,24,4,-95,-81,-89,-86,-60,24,14.0945912290148,0.64486799888087,0.871212023394895
2020-04-20,44,15.85,97.8185613370501,57,10,5,-82,-46,-85,-79,-65,33,13.0115860218689,0.645666905818301,0.856757237538356
2020-04-21,51,13.45,87.5145216668602,30,10,2,-82,-45,-84,-78,-66,33,12.01074156199,0.647138994670596,0.829272911848462
2020-04-22,56,15.6,63.9052472649383,34,14,4,-81,-43,-82,-76,-64,33,11.0865360051398,0.648536324570729,0.80477413838294
2020-04-23,35,16.9,59.0362411668802,46,18,6,-80,-38,-77,-74,-64,33,10.2359545688976,0.650703291073658,0.779070712364122
2020-04-24,54,13.6,74.9415827532887,55,20,16,-77,-32,-75,-74,-64,33,9.45445946271741,0.654368749735917,0.754909508439333
2020-04-25,75,15.25,73.3517051500992,59,12,5,-95,-94,-83,-84,-76,30,8.73697190683541,0.65876233295704,0.737879211023991
2020-04-26,79,15.7,84.4015194561516,46,10,5,-91,-62,-84,-81,-52,23,8.07989951237834,0.662306908885073,0.724938594860271
2020-04-27,8,16.6,88.0696684890889,38,10,7,-74,-33,-73,-72,-60,29,7.47995006590028,0.666576989696289,0.70570260468215
2020-04-28,28,15.4,97.5083507851649,34,10,5,-79,-41,-81,-75,-62,32,6.93196654419591,0.670603707520378,0.688614268660846
2020-04-29,40,15.9,91.7071127707586,25,15,4,-78,-37,-78,-74,-60,31,6.43090580434438,0.676658719688756,0.681458550968005
2020-04-30,41,16.9,85.637185198111,25,13,5,-74,-28,-75,-72,-60,31,5.97259889167738,0.68235305091237,0.668679138749691
2020-05-01,36,17.3,92.7168483719883,25,13,3,-92,-91,-65,-83,-89,44,5.55412317649499,0.689155605148022,0.671267948519039
2020-05-02,37,17.35,92.0436150161177,21,15,3,-78,-40,-58,-68,-52,23,5.17264987402255,0.69557846952522,0.681151854443284
2020-05-03,17,19.1,62.9334853889433,25,8,4,-86,-61,-55,-70,-46,20,4.82507042033004,0.701467096087543,0.691344092940267
2020-05-04,14,17.55,61.1004989657134,17,8,12,-62,-25,-32,-59,-47,20,4.50822892456736,0.708355625689551,0.707305868728555
2020-05-05,18,18.2,87.8038582889527,21,12,11,-65,-29,-43,-60,-49,22,4.21875442620883,0.71628272322303,0.714864267371932
2020-05-06,15,18.75,72.2361512555111,25,9,5,-65,-29,-40,-60,-48,23,3.95424804184713,0.723423529363959,0.730197247666949
2020-05-07,18,19.1,50.8973434215188,25,10,11,-63,-27,-33,-60,-48,23,3.71316145137756,0.731832038370133,0.759303877240092
2020-05-08,21,18.8,66.3401518523288,25,13,14,-64,-30,-33,-61,-48,24,3.49344233030773,0.7401946832334,0.785294123486567
2020-05-09,9,19.15,76.6576224604398,34,12,7,-69,-35,-20,-55,-42,16,3.29319593204746,0.749130145925242,0.805177752876854
2020-05-10,11,20.5,71.8922454597557,30,13,7,-77,-53,-29,-61,-31,13,3.11080236786071,0.758403509688847,0.809274151457657
2020-05-11,6,16.9,97.1752166091696,34,11,11,-62,-30,-57,-63,-45,22,2.94471704695697,0.767051138379887,0.808405176007848
2020-05-12,11,17.75,96.0741805831883,25,10,6,-62,-29,-46,-59,-45,22,2.79350152131048,0.777523054353462,0.796166901577247
2020-05-13,7,20.6,85.6951956245881,21,16,10,-61,-28,-36,-58,-44,21,2.65567694310474,0.787218149658378,0.774682481355169
2020-05-14,13,21.3,90.1241322246834,34,33,6,-61,-27,-35,-59,-44,22,2.5303419760128,0.79657792547579,0.74880246377524
2020-05-15,18,19.45,92.2199224965359,50,15,6,-62,-25,-45,-61,-45,23,2.41662440340384,0.810023389715785,0.727315480644923
2020-05-16,14,20,92.8877064526394,30,12,9,-66,-33,-29,-55,-38,16,2.31332562753731,0.821620796164033,0.719414380867887
2020-05-17,18,23.2,79.2376102816686,25,18,6,-72,-48,-10,-58,-25,12,2.22022503045231,0.834362028204795,0.715550115667454
2020-05-18,3,21.45,77.7280043357227,38,20,11,-47,-20,-36,-55,-39,17,2.13690502565395,0.847304685678317,0.705117219166123
2020-05-19,5,21.6,81.3020457412565,46,23,15,-48,-20,-37,-54,-40,18,2.0624558383167,0.858086440293651,0.682987171056888
