date,daily_cases,med_temp,med_hum,pm25,pm10,o3,no2,retail,grocery,parks,transit,work,home,rt1,rt2
2020-06-24,29,26.0833333333333,56.0490149640304,46,13,63,30,-27,-14,36,-47,-37,11,0.888229366203959,0.836531594
2020-06-25,28,24.75,60.8226095284285,38,12,56,12,-27,-15,24,-47,-38,11,0.892245266304559,0.850974423
2020-06-26,33,24.75,67.1482289218769,38,17,51,9,-29,-16,25,-47,-38,10,0.894183338121483,0.875468651
2020-06-27,4,27,63.6126193294695,34,23,52,14,-35,-24,20,-38,-10,0,0.896943248004601,0.877399196
2020-06-28,16,26.5,54.0643343423401,61,16,46,11,-41,-30,3,-46,17,-3,0.900266846509868,0.879883552
2020-06-29,36,26.25,61.9529760694446,53,NaN,32,8,-27,-16,23,-48,-38,9,0.903264306889081,0.875750983
2020-06-30,23,25.6833333333333,69.5252140397488,NaN,11,50,8,-24,-14,37,-46,-37,10,0.905189822760956,0.869224002
2020-07-01,21,25.0166666666667,66.2668789692495,68,19,49,17,-26,-13,15,-46,-36,10,0.909247641617175,0.879078752
2020-07-02,28,25.5,69.9977668045205,50,15,46,16,-26,-15,13,-47,-37,10,0.912447917241741,0.88525917
2020-07-03,24,21.5,70.7940845088481,46,10,56,14,-35,-22,-17,-49,-39,11,0.916322977764409,0.904059826
2020-07-04,19,24,64.1333768922498,30,10,43,10,-32,-22,20,-38,-8,-1,0.919631066164161,0.923582313
2020-07-05,16,25.5,69.5002162367148,30,16,59,21,-40,-29,0,-46,11,-4,0.925590398104,0.933440101
2020-07-06,12,28.5,58.3557222746646,50,19,70,18,-28,-17,14,-48,-39,8,0.929236411580969,0.939554935
2020-07-07,5,23.6833333333333,49.5637233106475,59,15,43,11,-24,-14,36,-46,-38,8,0.933063744649159,0.936915548
2020-07-08,16,23,51.0146501495861,34,17,59,19,-26,-15,29,-46,-35,8,0.936246309319026,0.931380795
2020-07-09,35,24.75,65.1284643976186,38,24,74,24,-27,-18,19,-47,-36,8,0.942012389452838,0.923226109
2020-07-10,17,27.25,61.7944127060725,59,26,86,21,-30,-20,14,-48,-38,7,0.946399415889791,0.928302697
2020-07-11,26,24.4666666666667,68.7596750754583,63,17,50,12,-35,-26,4,-41,-7,0,0.950676282959089,0.944388611
2020-07-12,6,24,54.2431829475034,46,10,42,7,-40,-29,0,-45,16,-5,0.95312720452116,0.948930725
2020-07-13,15,22.8166666666667,50.7700760664071,38,NaN,45,7,-28,-17,15,-47,-38,7,0.955135409191751,0.9731726
2020-07-14,7,22.25,55.8350527553558,NaN,NaN,50,16,-25,-17,33,-46,-37,8,0.956578058254619,NaN
2020-07-15,18,21.6833333333333,69.9300777795411,NaN,1,51,21,-27,-19,6,-46,-35,8,0.959562519248714,NaN
2020-07-16,20,23.35,68.0024783816886,NaN,2,47,22,-25,-18,20,-46,-35,7,0.962001880031691,NaN
2020-07-17,9,23.75,69.9721352403131,13,10,48,11,-30,-20,15,-47,-37,7,0.962483917434981,NaN
2020-07-18,24,22.75,62.3430947888602,42,10,44,17,-35,-27,16,-38,-6,-2,0.96186040480338,NaN
2020-07-19,8,24.2833333333333,53.4667068061885,34,10,48,18,-41,-30,-3,-45,18,-6,0.961759380769931,NaN
2020-07-20,11,26,59.7160801765121,34,NaN,43,9,-29,-19,11,-47,-36,6,0.962491215593551,NaN
2020-07-21,9,26.7333333333333,60.4933508426056,NaN,NaN,NaN,NaN,-27,-19,26,-46,-35,7,0.963298918077345,NaN
2020-07-22,19,26.25,63.3845505945507,NaN,10,58,14,-29,-19,8,-47,-34,7,0.964738230539428,NaN
2020-07-23,17,26.25,70.7624544181894,25,15,59,11,-27,-20,11,-47,-35,6,0.96585818005906,NaN
2020-07-24,22,19.5,85.7027970766647,46,14,36,13,-36,-26,-17,-49,-38,9,0.965820255372284,NaN
2020-07-25,25,24.0333333333333,66.1248286106475,34,14,46,18,-35,-27,13,-37,-5,-3,0.966588538705407,NaN
2020-07-26,13,25.25,69.6602245742227,42,50,46,12,-39,-28,-6,-43,20,-6,0.967816142392841,NaN
2020-07-27,14,25.5,72.7709320114787,132,17,60,15,-28,-18,9,-47,-39,6,0.966522311503967,NaN
2020-07-28,25,27.25,64.8712151818972,53,25,78,28,-27,-19,15,-47,-37,7,0.967284408242136,NaN
2020-07-29,16,27.75,65.9094447564797,63,24,71,17,-27,-19,9,-47,-37,6,0.969381320880615,NaN
2020-07-30,15,30,59.550440601094,61,13,78,14,-28,-22,-4,-49,-38,6,0.972130288457162,NaN
2020-07-31,35,28.75,62.8133992664779,38,25,66,23,-32,-23,-7,-49,-39,6,0.976334127667677,NaN
2020-08-01,18,30.25,61.7490658801951,61,NaN,NaN,NaN,-41,-32,-19,-43,-12,-3,0.975953593240175,NaN
