date,daily_cases,med_temp,med_hum,pm25,pm10,o3,no2,retail,grocery,parks,transit,work,home,rt1,rt2
2020-04-09,63,14.5,42.607824844423,85,23,60,18,-82,-46,-77,-81,-72,36,0.746612480779742,1.01105388018341
2020-04-10,81,15.75,39.5549826632817,72,21,55,21,-83,-43,-74,-79,-74,38,0.74635452391535,0.984082897294538
2020-04-11,139,18.5,27.9998220899298,65,52,61,12,-89,-62,-85,-81,-70,28,0.746777108862323,0.968343292515943
2020-04-12,99,16.25,26.6069103386506,17,12,47,8,-97,-97,-92,-88,-68,25,0.747528643044143,0.955642582496083
2020-04-13,91,16.75,36.2253068065322,42,12,48,6,-95,-89,-82,-90,-92,43,0.748213796966488,0.9508218296967
2020-04-14,91,13.05,62.7225996869126,34,18,41,18,-82,-53,-72,-79,-70,34,0.748225013008922,0.93884364211512
2020-04-15,48,11.5,52.594556961226,55,22,42,6,-82,-50,-71,-79,-69,35,0.749118214774828,0.930728992589432
2020-04-16,79,12.5,53.7863784759571,34,25,47,16,-80,-50,-75,-79,-68,35,0.749631849343496,0.916674948466831
2020-04-17,52,16,46.828624456401,59,20,49,18,-82,-48,-72,-78,-68,36,0.750430606137195,0.904472697437866
2020-04-18,154,16.75,62.6348652929856,53,58,48,11,-87,-62,-83,-79,-64,28,0.750483351002673,0.89793731321679
2020-04-19,49,15.5,81.6816623605117,57,10,46,8,-95,-86,-89,-86,-61,23,0.752455384027651,0.881489945039481
2020-04-20,62,13,96.3197914757477,NaN,NaN,28,14,-80,-55,-79,-81,-66,33,0.753233598757073,0.854373507682184
2020-04-21,42,10.025,93.7123010317288,NaN,30,29,14,-80,-54,-76,-79,-65,33,0.754739598249257,0.818465874928005
2020-04-22,89,14.75,57.6315632882632,78,20,45,13,-80,-51,-68,-77,-64,33,0.75724639492151,0.781998478383889
2020-04-23,83,14.5,61.1430561649108,65,27,58,15,-79,-49,-72,-76,-64,33,0.760751224443143,0.745359133922842
2020-04-24,107,16.5,59.5089844574159,80,29,59,16,-79,-43,-71,-75,-64,34,0.762711033312111,0.719475659486074
2020-04-25,71,16.25,66.5793492335623,78,15,50,10,-91,-74,-85,-82,-72,29,0.766212666402997,0.701696142171546
2020-04-26,83,16.75,65.6866534044184,53,10,46,4,-93,-82,-89,-84,-57,23,0.769909978327735,0.686841561435442
2020-04-27,51,16,73.5224054236603,30,12,37,9,-75,-46,-70,-74,-61,30,0.772872039078112,0.684871527374248
2020-04-28,78,14.5,87.8576176759368,50,10,30,8,-78,-52,-73,-76,-61,31,0.776710553495595,0.702248515069158
2020-04-29,53,15.2833333333333,73.5045768644196,42,8,38,15,-77,-46,-66,-74,-60,30,0.782216057013096,0.731401919892345
2020-04-30,37,13.0166666666667,90.6675056918267,85,14,35,12,-75,-38,-75,-75,-60,31,0.787888682008385,0.758984156370088
2020-05-01,27,14,82.1967196616876,50,10,38,6,-93,-86,-79,-87,-89,46,0.793765384334708,0.786579482645149
