date,mean,median,lower_80,upper_80,infections,test_adjusted_positive,test_adjusted_positive_raw,positive,tests
2020-02-14,1.1809668980463157,1.1686208147601136,0.9915229250457394,1.3492503741205442,40.8493129236336,0.0,0.0,0,0
2020-02-15,1.1815456272225702,1.1698144137028788,0.9926289445004625,1.3465584252494405,0.3442495562977969,0.0,0.0,0,0
2020-02-16,1.1805923573918007,1.170963301029651,1.0121960066128832,1.343984846838307,4.880084851469782,0.0,0.0,0,0
2020-02-17,1.1823694131861069,1.174145261614335,1.0033487186433707,1.3292221357795861,9.246520183630635,0.0,0.0,0,0
2020-02-18,1.1823612264543593,1.174341709287617,1.0342303580104848,1.3450115224224966,9.847567362679367,0.0,0.0,0,0
2020-02-19,1.181525393453269,1.1728321071477747,1.0127717685242055,1.3142398142182752,9.567825260391851,0.0,0.0,0,0
2020-02-20,1.181647035467818,1.1734909435479417,1.0337090459154235,1.3188128896868698,9.68895102287862,2.656748282162373,0.0,0,0
2020-02-21,1.181258666307095,1.178136384490839,1.0392607396331686,1.3172480398169102,10.031702218542703,4.124823792915156,0.0,0,0
2020-02-22,1.1796947367921458,1.1726639871815854,1.0544496560415038,1.3263161991987344,10.373450467977968,4.9491414984043,0.0,0,0
2020-02-23,1.1781426830491994,1.170371737126462,1.02234656740016,1.2805374627933388,10.696718215322383,5.566525724411302,0.0,0,0
2020-02-24,1.1743055051160793,1.1709554328593739,1.04190039468053,1.2905092799785716,11.028834898176616,6.33975104317827,3.8305830621089925,2,17
2020-02-25,1.168063469726333,1.1611357944611913,1.0505923042722078,1.2945011669894249,11.375496486416665,6.850585444060533,13.407040717381474,7,230
2020-02-26,1.1624197900174442,1.1553495607219477,1.0429613769693769,1.2721400820875157,11.73120037053194,7.628250403007254,0.0,0,0
2020-02-27,1.1543134564653819,1.1521916080207253,1.0174003722182894,1.2437894292185394,12.089582243951735,7.8943903389975265,0.0,0,0
2020-02-28,1.145864714722143,1.141635134604749,1.0333473040726757,1.2583869903939247,12.44721221164154,8.267707800865333,0.0,0,0
2020-02-29,1.1358507127163529,1.1305115501181093,1.0032087700842012,1.2290106970159966,12.801030849326475,8.819004365022442,0.0,0,0
2020-03-01,1.1237625052524391,1.1163245427407542,1.025316835500155,1.2350469909296935,13.147317042995057,9.080209835694628,1.9152915310544962,1,3
2020-03-02,1.1090334735775595,1.1008947539795462,0.9989635324743393,1.2003169470112676,13.482171909355745,9.453635795774895,13.407040717381474,7,27
