date,mean,median,lower_80,upper_80,infections,test_adjusted_positive,test_adjusted_positive_raw,positive,tests
2020-02-20,2.062713787411098,2.055485919704445,1.7428454728454499,2.324752797829475,43.98421213285683,0.0,0.0,0,0
2020-02-21,2.056860634181429,2.045345633698944,1.7514359319872903,2.3182936130536786,0.6515615495686062,0.0,0.0,0,0
2020-02-22,2.0529992870900813,2.0490410710449316,1.8133039405587221,2.344225197472348,9.240709440294122,0.0,0.0,0,0
2020-02-23,2.040210307712862,2.0347104462397936,1.7961369714654918,2.3024733072485732,17.618849829038293,0.0,0.0,0,0
2020-02-24,2.022941146606424,2.0170619913596495,1.778695086155561,2.23852030636246,19.69544849761376,0.0,0.0,0,0
2020-02-25,2.005802626819355,2.002183016206026,1.7919217748817862,2.234756731741025,21.495289589273,0.0,0.0,0,0
2020-02-26,1.9814047699825827,1.9717368265624478,1.7782974573707662,2.198990035026764,24.950780407826798,2.8425280530027717,0.0,0,0
2020-02-27,1.9515668888986613,1.9453640026722132,1.7407556314198547,2.145428065977844,29.14347145712504,4.431415451762065,0.0,0,0
2020-02-28,1.913321440501598,1.8998577598531146,1.7075464489345757,2.093890686421943,33.68673005930531,5.580860604845599,0.0,0,0
2020-02-29,1.8728340942821824,1.8689653188421136,1.6904492556239281,2.0502788555904763,38.752050963229735,6.88018781598775,0.0,0,0
2020-03-01,1.820256106750392,1.8229516016007254,1.668378861304201,2.008221718101693,44.443820339122496,8.61141853787222,2.4658258988242054,2,11
2020-03-02,1.7701937698585488,1.7632480980180156,1.6239262999665396,1.9351188463663622,50.74764252266175,10.275985668816814,7.397477696472616,6,436
2020-03-03,1.714902434304586,1.711481980228716,1.55453219496411,1.8358441985683043,57.60615167502014,12.491135584214687,11.096216544708923,9,104
2020-03-04,1.6563072886381773,1.6527546207437926,1.5064345193626405,1.7817010927459551,64.97313130713896,14.468903971178015,4.931651797648411,4,26
2020-03-05,1.5930538264608536,1.5824729513673588,1.4676730502433792,1.7337620827992302,72.78881772886629,16.913210857375887,4.931651797648411,4,122
2020-03-06,1.5280231955622288,1.5243813199293308,1.3977960510326377,1.649690480115295,80.93924535791137,19.9142654816478,20.959520140005743,17,225
