date,mean,median,lower_80,upper_80,infections,test_adjusted_positive,test_adjusted_positive_raw,positive,tests
2020-02-22,1.8936263855385806,1.8866814833404437,1.6811878156799498,2.118763541017983,78.9054688625315,0.0,0.0,0,0
2020-02-23,1.8664104479123573,1.8554447102714708,1.6627868347156105,2.071386675574595,1.0849495811215022,0.0,0.0,0,0
2020-02-24,1.8419003408786603,1.8282135494089737,1.6408878811819039,2.013978775641864,15.385805224551408,0.0,0.0,0,0
2020-02-25,1.8114987226769745,1.8045862358580926,1.6248846519470932,1.9842988659960907,29.29630904523768,0.0,0.0,0,0
2020-02-26,1.7802097265737689,1.773330100504747,1.6091865390568254,1.9436487527486725,32.39930763161684,0.0,0.0,0,0
2020-02-27,1.7411050205278207,1.7386123303425298,1.5828627373441317,1.8945053328193286,34.447224320497035,0.0,0.0,0,0
2020-02-28,1.6990722968777228,1.6978023300610579,1.5654906186060296,1.8599421691669995,38.75238089998348,5.0176248415539115,0.0,0,0
2020-02-29,1.6548506438734016,1.65488882569247,1.499580592917039,1.779525253025569,43.89995028145346,7.816989258710499,0.0,0,0
2020-03-01,1.6065190189737653,1.599194124709152,1.4965594338914008,1.765097849481303,49.11480260089262,9.767311757732251,0.0,0,0
2020-03-02,1.5565586151669577,1.553856059877618,1.4295070653426667,1.6753905988003885,54.51078504435111,11.871697291816503,0.0,0,0
2020-03-03,1.504439626022375,1.5030938563732035,1.3626644478665062,1.6047594381345933,60.170746724323045,14.64737456455888,2.2142427051612077,1,5
2020-03-04,1.4549708485198456,1.4527707663732756,1.3489653806112205,1.565984118839576,66.00229987904152,17.200264068270027,33.21364057741811,15,49
2020-03-05,1.4005117955612503,1.400774293095342,1.2835795348117527,1.503514849280706,71.88105141801334,20.568483499080557,0.0,0,0
2020-03-06,1.3462500567788735,1.3428314461028699,1.2382516046896637,1.4425243303134667,77.71371569379535,23.311435994721144,22.142427051612074,10,71
2020-03-07,1.294989495269435,1.2916920445262754,1.1930135054066002,1.3899247310061855,83.37639047013595,26.61744608890731,17.71394164128966,8,32
2020-03-08,1.2446180692428765,1.2408485141689636,1.1538492588467066,1.3431555230320775,88.72153303089391,30.58996164744297,44.28485410322415,20,77
2020-03-09,1.1959321569002497,1.1948966408348158,1.099598409110397,1.2723926716050482,93.63928835774735,34.30528015768702,0.0,0,0
2020-03-10,1.1499615220560657,1.146699930268479,1.0611598746865325,1.228817880627046,98.03525617313083,38.53903724253308,4.428485410322415,2,13
2020-03-11,1.1074724527009692,1.105216598973851,1.0319326873191426,1.200710884735432,101.81521608844817,42.98286068688919,88.5697082064483,40,48
2020-03-12,1.0671617941102813,1.0634683118546646,0.977984237276642,1.1388826337347557,104.907746766057,47.92608076430826,59.78455303935261,27,153
2020-03-13,1.0293831928547084,1.0255116105484032,0.9519866912126893,1.1053660252980722,107.16422119057187,52.67715043384913,0.0,0,0
2020-03-14,0.9930210947643279,0.9901106455491502,0.9214383653568361,1.0715609714956442,108.81066579983118,57.652063732395106,21.90775045567853,46,802
2020-03-15,0.9613367782648728,0.9572640380583028,0.8765300593929264,1.0252663058171507,109.6683225330134,62.74176449769313,55.35606762903019,25,73
2020-03-16,0.9331711159800773,0.9319252142602659,0.8602425628685486,0.9995558634366558,109.7508825240915,67.8232401103136,127.31895554676943,66,198
2020-03-17,0.9098222101271135,0.9083543767976008,0.8514278043050344,0.9838746045106865,109.13125950572872,72.78117244959897,110.71213525806039,50,125
2020-03-18,0.8845164624301113,0.8844351227680585,0.8126293706690771,0.9483133989027439,107.89041930589713,77.62790561056156,112.9263779632216,51,112
2020-03-19,0.8651277007781011,0.8659108034886643,0.7904300320633103,0.9162666322642424,106.11773041698811,82.15296109260365,0.0,0,0
2020-03-20,0.8477026032164676,0.8462915362524637,0.7848903962510827,0.9089050258084852,103.86150068157207,86.304110005761,179.98393929106211,221,469
2020-03-21,0.8299843290223936,0.8291216521927163,0.7678726318388732,0.8886656191152649,101.18876368751886,90.0640874646256,130.64031960451123,59,147
2020-03-22,0.8145026490600427,0.8136988991929375,0.7587850559910339,0.8727147525878368,98.19447941150959,93.40698918830644,127.72059263051318,106,317
2020-03-23,0.8008879226872326,0.799429932212878,0.7428008900050287,0.8627614056659949,94.932326323126,96.20319535295559,126.21183419418882,57,111
2020-03-24,0.7895066697449081,0.7863089371210541,0.7217123922336931,0.8421213280379765,91.4493406813811,98.46494704224013,130.69611617135217,129,377
