date,mean,median,lower_80,upper_80,infections,test_adjusted_positive,test_adjusted_positive_raw,positive,tests
2020-02-14,0.8937267900055637,0.8897159932925746,0.742333158012761,1.0430287310207438,39.95531500872533,0.0,0.0,0,0
2020-02-15,0.895450455230846,0.8942812033472582,0.7426458501312231,1.026339793251727,0.2535724549560971,0.0,0.0,0,0
2020-02-16,0.8949104942163062,0.8910889453534055,0.7340179863111049,1.0201358266407037,3.594118295258398,0.0,0.0,0,0
2020-02-17,0.8945906645626053,0.8914551868728554,0.7604152326654173,1.0287537240679285,6.796015525911667,0.0,0.0,0,0
2020-02-18,0.8968735623167645,0.8970601717870156,0.7487693817782409,1.0111920596715978,7.1196907834626915,0.0,0.0,0,0
2020-02-19,0.8977469667296712,0.8978443283619586,0.7739041264178295,1.0239899777079706,6.616473884982802,0.0,0.0,0,0
2020-02-20,0.8979444112245162,0.898267253243682,0.7897272772445951,1.025446274402128,6.305336097019036,2.591495255150328,0.0,0,0
2020-02-21,0.8998670716566195,0.8980117461194839,0.7837624769740679,1.0098677088256167,6.159450985545358,4.018120365186729,0.0,0,0
2020-02-22,0.902979053100935,0.9012081276475779,0.7732585234370749,0.9979644375670101,6.037104643463693,4.742776937445796,0.0,0,0
2020-02-23,0.907152907855843,0.9044258348011605,0.7942420352212747,1.007990863785395,5.906936790938138,5.1565617736314895,0.0,0,0
2020-02-24,0.908821254749467,0.903418850008391,0.7930739579767997,1.0086929343689781,5.780050787081386,5.654582981886611,5.243446474494218,3,141
2020-02-25,0.9125460888486261,0.9082014684051433,0.8024208043914866,1.0041681003246692,5.663302151917045,5.8643459487161085,0.0,0,0
2020-02-26,0.9150938585936379,0.9114114740808938,0.8071128018257266,1.0019123827065934,5.555344862392867,6.307291282452885,0.0,0,0
2020-02-27,0.9187768544438819,0.9193196970528948,0.8151751766222131,1.0056915241386373,5.454255493680172,6.224971157244676,0.0,0,0
2020-02-28,0.9218363436164819,0.9181698459086142,0.813252620692779,0.9961556048638581,5.359458295953317,6.220090532280676,0.0,0,0
2020-02-29,0.9275552645114472,0.9234264771206155,0.8336512888004868,1.0147179458359452,5.270709172251197,6.370114935504745,0.0,0,0
2020-03-01,0.9330018930377538,0.9293647062332262,0.836370755184695,1.0156602115640359,5.187602383326201,6.227900688867464,10.486892948988435,6,9
2020-03-02,0.9386072802078148,0.9371621258775298,0.8331738969287391,1.0103993284159931,5.110879736595398,6.181959227640938,10.486892948988435,6,216
2020-03-03,0.9417506450948797,0.9397337470299633,0.8444106928785388,1.0185918386346828,5.041414055691002,6.091245443006001,5.243446474494218,3,14
2020-03-04,0.9463212005047172,0.9415128380689421,0.861974401805551,1.0369607994191326,4.978775724015913,6.137241832550708,5.243446474494218,3,10
2020-03-05,0.9525691243278742,0.9483640467397864,0.8781009152580223,1.0525628704303456,4.895689698086208,5.984571851838832,0.0,0,0
2020-03-06,0.9561467856991241,0.9521091038277631,0.8655794245158173,1.0374009422333639,4.849069767945891,5.86710141318703,5.243446474494218,3,21
2020-03-07,0.9626277623838881,0.9600237575775642,0.8764615382840817,1.0519628248242925,4.801865376802797,5.771491500212526,1.7478154914980724,1,4
2020-03-08,0.9693041037162102,0.9685071411892556,0.8761985002644601,1.059381295362179,4.755534565442702,5.687027122404338,0.0,0,0
2020-03-09,0.9763091415241263,0.971671553421745,0.8738733881400473,1.052966685864352,4.714855973222852,5.594076485165933,0.0,0,0
2020-03-10,0.9817840998991783,0.9776833228348599,0.8981618062468897,1.0707271032987258,4.681234541900981,5.538233351348543,0.0,0,0
2020-03-11,0.9866647639641403,0.9819636046015265,0.9054395769466768,1.0759812394060213,4.6543637560454245,5.455593156037064,0.0,0,0
2020-03-12,0.9951467102895178,0.9906065398810348,0.9004944703365032,1.0776699665557155,4.633424065540735,5.356374922303099,3.4956309829961447,2,11
2020-03-13,0.9999481841830999,0.9959266261081084,0.8988491433752371,1.082065613264333,4.617593797110265,5.2674626061627015,0.0,0,0
2020-03-14,1.0069775637236604,1.0049337520588038,0.9047115070323358,1.0877846889133185,4.607964113005141,5.210971380308827,0.0,0,0
2020-03-15,1.014828768429925,1.0098081365297114,0.9284654076145749,1.118931022426462,4.60441628133891,5.146822402202438,0.0,0,0
2020-03-16,1.0212794436987302,1.0157200224925216,0.9170786395826956,1.1030881049156132,4.606393201490072,5.095333427157656,6.991261965992289,4,12
2020-03-17,1.028614011197865,1.0267850374902816,0.9401510309846353,1.1180486336063815,4.614672747830446,5.026953328071975,3.4956309829961447,2,5
2020-03-18,1.0378211666543684,1.0356321907063453,0.945987156372482,1.1183186344999096,4.629289198617055,4.983202852279828,1.7478154914980724,1,2
2020-03-19,1.045511371657266,1.04160698340104,0.9506136486945318,1.126490844582462,4.650460227547495,4.937438236752944,13.982523931984579,8,18
2020-03-20,1.0529769562506264,1.0497555840907151,0.9534134250685734,1.139432193469373,4.679307494365784,4.906683644414874,1.7478154914980724,1,2
2020-03-21,1.059743497162895,1.0541533721313434,0.9722760064483302,1.1531391725175564,4.715969420563832,4.870168577430775,1.7478154914980724,1,2
2020-03-22,1.0675210363928047,1.0673106227881999,0.9733731295898043,1.1578756210818621,4.759710914744362,4.847540819186339,6.991261965992289,4,12
