date,mean,median,lower_80,upper_80,infections,test_adjusted_positive,test_adjusted_positive_raw,positive,tests
2020-02-15,2.096698639188578,2.0922757687418674,1.8024982682457742,2.3337587882096815,193.13720492482517,0.0,0.0,0,0
2020-02-16,2.076697402159315,2.0659511877018666,1.8375703619562787,2.315840958859352,2.9255370349051315,0.0,0.0,0,0
2020-02-17,2.05615398017296,2.0518132504044626,1.8102361041228663,2.2727890651696727,41.49177481167037,0.0,0.0,0,0
2020-02-18,2.0313833646750608,2.0218812116258285,1.7871092934571369,2.2392134301896833,79.12205265181021,0.0,0.0,0,0
2020-02-19,1.9990120782557097,1.986768366413871,1.7882439822989267,2.210936284257026,88.50527877495017,0.0,0.0,0,0
2020-02-20,1.9575607834240714,1.9485837164064885,1.7631641260982744,2.1498054053514224,96.63239702846462,0.0,0.0,0,0
2020-02-21,1.9131280752049888,1.9045607196680971,1.7175756106375721,2.079722236087509,111.99790050372366,12.32421130883516,0.0,0,0
2020-02-22,1.860991122928207,1.8570669256170804,1.6858887497555815,2.0212618440066064,130.26191981361052,19.217188833612006,0.0,0,0
2020-02-23,1.8038818452044618,1.7976996118376158,1.6323322014524146,1.9600035617155511,149.50830737689287,24.26142707651299,0.0,0,0
2020-02-24,1.7457485385461766,1.740028327182852,1.572396792268271,1.879652972520647,170.30449030849917,30.03949932088812,0.0,0,0
2020-02-25,1.6789907357771896,1.6775184975794017,1.5343198229239126,1.8191753618292859,192.8871895200426,37.74612537761219,22.437165688975536,18,592
2020-02-26,1.6132442806956235,1.6061853134263988,1.4819113850477517,1.7505734601079872,216.96544415784297,45.193522751148585,0.0,0,0
2020-02-27,1.539988320229361,1.5393112593491407,1.424686373705979,1.6596074843266801,242.06280541357134,55.041985566448744,0.0,0,0
2020-02-28,1.4661981883834152,1.4657658380947782,1.3507323066436936,1.5750427870654946,267.6859254248293,63.843501671293936,38.64178535323564,31,367
2020-02-29,1.3958224997130015,1.3920674246043818,1.2854255901383165,1.4960989093349344,293.1991144472546,74.60055136413338,8.725564434601598,7,74
2020-03-01,1.3238601004105786,1.3213187226178595,1.2248200154555344,1.420529213334559,317.8386120512021,87.627880947123,123.40441128936546,99,310
2020-03-02,1.2541499941376337,1.2528852469993614,1.168853684831057,1.3498734822029832,340.9461850187752,100.71391160579442,42.3813129680649,34,132
2020-03-03,1.1900226498737971,1.1906952501965047,1.1055612091830642,1.2782719118538017,361.8174278955238,115.85196505990223,160.799687437658,129,801
2020-03-04,1.1278146657411476,1.1258061147672014,1.0440905763792963,1.2107220717187341,379.7460699996162,132.32556227068434,63.57196945209734,51,435
2020-03-05,1.0706061405318854,1.0674886134916979,0.979515904880589,1.1419649972990302,394.2661834657748,150.84628565165448,0.0,0,0
2020-03-06,1.017498625014762,1.012890626984564,0.9341782448319182,1.0863292853603248,404.7264765030569,169.6927084166482,107.19979162510533,86,286
2020-03-07,0.9679086487651528,0.9650650813273862,0.8942286540886747,1.03796459017979,411.5498746686975,189.82375463751202,172.01827028214578,138,380
