date,mean,median,lower_80,upper_80,infections,test_adjusted_positive,test_adjusted_positive_raw,positive,tests
2020-02-18,1.9652108194501647,1.9621791003163898,1.7137754040596558,2.201860988061639,149.7818748042341,0.0,0.0,0,0
2020-02-19,1.9548551225608377,1.9526357683701687,1.7254644301746773,2.1946587373163142,2.130496090060083,0.0,0.0,0,0
2020-02-20,1.9500314014729148,1.943138034232085,1.7127356066327724,2.1539273900394336,30.214151159524086,0.0,0.0,0,0
2020-02-21,1.939012022992615,1.9303598517894884,1.7414129314379596,2.1626505508322755,57.570390803976565,0.0,0.0,0,0
2020-02-22,1.9271746931425502,1.9225987698026534,1.7040901810185258,2.0913826498424237,64.03636999628847,0.0,0.0,0,0
2020-02-23,1.9130296904434723,1.9121783350647945,1.7208683559725118,2.096925815024589,69.11256291279153,0.0,0.0,0,0
2020-02-24,1.8951761210119968,1.891037756751253,1.7048633295640392,2.0598448057748118,79.27337350454296,9.525904740717495,0.0,0,0
2020-02-25,1.8778976903265518,1.8747220815932608,1.7378064033236282,2.07300341504564,91.66293495760509,14.844982102922073,0.0,0,0
2020-02-26,1.854922092764025,1.8599710416439168,1.6796104063946415,2.0021861037008595,104.9664196098395,18.614220208954745,0.0,0,0
2020-02-27,1.828868728040701,1.8314351616918292,1.6689818591593688,1.9829678088157363,119.72457935473182,22.769681229385967,0.0,0,0
2020-02-28,1.7974126549015472,1.7946599253770614,1.6273505282035752,1.9284625599953595,136.35075391602567,28.27992456224708,26.593983919252185,9,71
2020-02-29,1.7587077822226849,1.7553463485279976,1.624881160407822,1.9116703904097294,154.8679245440303,33.46995692186324,0.0,0,0
2020-03-01,1.711659533894781,1.7068725384267034,1.5893670091002106,1.864200342472024,175.22808846754467,40.37205713153601,112.28570988128698,38,54
2020-03-02,1.662167436690594,1.6621975054714033,1.5320384644521485,1.7926042364692736,197.34201167413914,46.31579239228077,0.0,0,0
2020-03-03,1.6083092511710837,1.604338343711131,1.4932549489906748,1.7494301958955933,220.98693102438432,53.63205545590388,2.954887102139131,1,5
2020-03-04,1.5512671764155441,1.5472461587047142,1.4306404204074403,1.662455272064144,245.87724966733848,62.60563208534753,11.819548408556525,4,13
2020-03-05,1.4917858849083934,1.4897377542605805,1.3694389961659408,1.5942531431973572,271.64956894516587,71.5930119560195,0.0,0,0
2020-03-06,1.4269162559294026,1.42327898602412,1.300321357416826,1.5149948861225482,297.8215225951403,82.20557761134893,44.32330653208697,15,107
2020-03-07,1.3622970286046907,1.3612159750949977,1.2381223737862737,1.4571305348229804,323.8127816877164,94.00247140635808,62.05262914492176,21,83
2020-03-08,1.2997732296495397,1.3010034516167936,1.2018280787678808,1.4056881375177745,348.88186999933,107.67869502613362,100.46616147273046,34,131
2020-03-09,1.238331528539244,1.2396131302650264,1.1429702766287761,1.3327496650400128,372.04864973345286,122.06475878921606,0.0,0,0
2020-03-10,1.1794641581307002,1.1777006307923978,1.0832840315722412,1.260961559709277,393.180594997643,138.0817832271506,70.91729045133914,24,161
2020-03-11,1.124206658201837,1.1232895379566532,1.0237883856922247,1.1964382082945824,411.37860772323313,155.6230611642369,141.83458090267828,48,57
2020-03-12,1.0762702059352531,1.0756314685379667,0.9845731052974684,1.1493098413750842,426.16608379627206,174.5135635738902,82.73683885989568,28,159
2020-03-13,1.0297840549251085,1.0269740252787642,0.951654674829881,1.1114302064844508,437.27175197641503,194.54403063022767,0.0,0,0
2020-03-14,0.9891904256818626,0.9868333652465064,0.9119302928579973,1.0627233899545,444.66234654240964,215.67762397510688,0.0,0,0
2020-03-15,0.9539463591946267,0.9508423644241792,0.8752875094625546,1.0197511677240645,448.36120048980246,237.3723983891956,159.5639035155131,54,158
2020-03-16,0.9198710934907847,0.9166684466257294,0.8443759843289812,0.980290710507849,448.49437444098896,259.315779863523,453.90948222275927,183,548
2020-03-17,0.8930646008019569,0.8915131196363819,0.8295202539305401,0.9583936794701272,445.3909279938643,281.199478866672,542.1278417450637,207,519
2020-03-18,0.8673875033752371,0.8658175072338989,0.8110853592442523,0.9407909031633241,439.3349583826674,302.64897252917217,620.3421863338195,293,642
