date,mean,median,lower_80,upper_80,infections,test_adjusted_positive,test_adjusted_positive_raw,positive,tests
2020-02-15,2.0612337110956798,2.049097886845585,1.8176757011682312,2.282768258452967,112.5663052407598,0.0,0.0,0,0
2020-02-16,2.0252474357499053,2.021303107633475,1.7999053345023253,2.241753663003632,1.6844839733160801,0.0,0.0,0,0
2020-02-17,1.9900710120243839,1.9842970068936727,1.791624313830323,2.2062529218578306,23.889819552785386,0.0,0.0,0,0
2020-02-18,1.9496383132887944,1.9428019494980326,1.7410017425542137,2.14401289922089,45.53839440340243,0.0,0.0,0,0
2020-02-19,1.9019120098046178,1.896379497297386,1.6884948010076424,2.064999128088294,50.76453941390176,0.0,0.0,0,0
2020-02-20,1.8456442445818018,1.8379791548764088,1.6530552211768117,2.0045422780865647,54.924628993556006,0.0,0.0,0,0
2020-02-21,1.7842507760904858,1.779464865402284,1.6173601904679762,1.9351434601239843,62.900249281712824,7.159643024217217,0.0,0,0
2020-02-22,1.7224439142066958,1.7215583804471382,1.5720072908099145,1.8593304407182256,72.2230075787048,11.162747360477399,0.0,0,0
2020-02-23,1.6591693329371455,1.6551684406005105,1.5142395004434144,1.7785845601011212,81.68019905375259,14.073813048413507,0.0,0,0
2020-02-24,1.5944059717936947,1.5898840583318226,1.4660378787984873,1.7199240680707262,91.48548321315957,17.383494027611224,0.0,0,0
2020-02-25,1.5268942485042778,1.5249820675166534,1.399500439814761,1.6345734980217197,101.73725755249356,21.78515797238713,12.093632877544366,53,1744
2020-02-26,1.4605098144738449,1.4550790739161523,1.3383834012467728,1.5658580710656382,112.22301941475546,25.988963918889393,0.0,0,0
2020-02-27,1.394459069680429,1.388097413791995,1.2966279800509086,1.5156354990690915,122.66428469310154,31.50549968926937,0.0,0,0
2020-02-28,1.3311451945288002,1.3253159312506833,1.2348823385328913,1.4372991150181302,132.80854588662424,36.295341674688345,33.59991355752456,32,379
2020-02-29,1.2677150879795613,1.2628662122144227,1.1582220191558914,1.3495628891855664,142.40994570502414,42.06123373575684,29.663627812844666,13,137
2020-03-01,1.2117476198498927,1.2089880014019716,1.1138590645511637,1.2934269627473225,151.2323280734043,48.938952700625194,127.21319730885517,78,244
2020-03-02,1.1562024683288699,1.1532585054329765,1.0697440634714677,1.2394478144961913,159.03334200308865,55.592813812276226,20.536357716584767,9,35
2020-03-03,1.1046442252039212,1.1053803391772576,1.0192588420509405,1.1741120269614829,165.65049311275462,63.125366348498744,64.15298356827108,64,397
2020-03-04,1.0582762902857206,1.0573920021698302,0.9748968495078965,1.1253324045425033,170.95331945094347,71.07015937496435,46.57926947852125,46,393
2020-03-05,1.0156090696708993,1.015208675245984,0.938601262124371,1.0869970336116739,174.82979620667442,79.79831742478322,0.0,0,0
2020-03-06,0.9732240246879136,0.9723866787584483,0.8849533995326672,1.0276651810268291,177.08456967837893,88.28067503368676,104.9636061069888,46,153
2020-03-07,0.9391163830009879,0.9395198344636414,0.8617272837898128,1.0024125983059957,178.12452019600804,97.06860031777951,144.46992535202136,110,303
2020-03-08,0.9071564160124445,0.907385723190254,0.8301531506129916,0.9634264576255985,177.6911818492184,105.95149511353438,111.08060853193483,103,369
2020-03-09,0.8795164658636306,0.8777412470270474,0.8094328349382872,0.9377962896210662,175.9202836755299,114.6958245152261,318.1057102720695,251,314
2020-03-10,0.852733523501236,0.852050587164715,0.7752625349967065,0.9018478649943524,173.03145875366633,123.08941954448164,93.55451848666395,41,171
2020-03-11,0.8296479512828384,0.8284272505845615,0.7540168032561841,0.8816111541343871,169.1824110091372,131.1068033348312,142.71273629131338,104,290
2020-03-12,0.8121967027933937,0.8118594866951699,0.751771369711059,0.8740497499088777,164.48963029628683,138.4086769253721,147.32058873035407,241,651
2020-03-13,0.7950734615761935,0.7947862668575405,0.7279169983902832,0.8429195974460754,159.087323439268,144.89446211670776,95.83633601072893,42,121
2020-03-14,0.7805933994857499,0.7793725372273111,0.7226891447658894,0.8346540206487648,153.18090228965121,150.5208719965307,167.19909456182864,221,526
2020-03-15,0.7696333794725467,0.7671622221054958,0.7041929477478909,0.81962707821297,146.9323994245312,155.24395353600696,195.52904241710706,227,462
2020-03-16,0.761075143515758,0.7611408453193795,0.7012292877637194,0.8144673724246965,140.45108477474247,158.88836066312462,171.0988351764585,89,207
2020-03-17,0.7521709814706088,0.7516128255251204,0.6963414032987286,0.8117409727784842,133.86619828939502,161.49360603842226,217.063077925599,192,352
2020-03-18,0.7462116887234178,0.7437253262124033,0.6861334077004164,0.794000304606725,127.30125248990741,162.98234774192278,214.49084726210756,94,160
2020-03-19,0.7415941626169569,0.7417144129325324,0.6823024194135754,0.7930554970111683,120.81724276799162,163.49353141826404,264.5582579186305,119,179
2020-03-20,0.7381078133025732,0.7387848656952501,0.6816721464640827,0.794737130887467,114.46765341945942,162.99701719492163,191.73905216761247,106,220
2020-03-21,0.7346922403886874,0.7334260262941402,0.6776554955506863,0.7875620652974614,108.31198129787649,161.6104617243402,135.42974140035295,341,1002
2020-03-22,0.7334156802172899,0.7308051740046454,0.6862095367203455,0.7975441528369753,102.38717050223129,159.36561207647247,173.76747747682725,162,371
2020-03-23,0.7318912514572324,0.7324622055645721,0.6807111541107552,0.7881341865743599,96.70735676344029,156.41319715671395,68.45452572194922,30,51
2020-03-24,0.7310849546458614,0.7309387765629205,0.6769750395768102,0.7853835091539468,91.28964923080302,152.8096206272002,223.6407469536475,136,242
2020-03-25,0.7304585370960268,0.7316050531695046,0.6812946014050338,0.7867365542783319,86.14534710608326,148.69372042578726,131.72527086658013,95,287
2020-03-26,0.7302830009277221,0.7339660329966551,0.675732972488639,0.7820604330637221,81.27193530533694,144.13714980381445,167.3105715248396,214,509
2020-03-27,0.7317970447499065,0.7305337860884711,0.6799753104020351,0.7921735531644413,76.6595374819702,139.26749469239004,117.70321831176848,126,426
2020-03-28,0.7335831257028463,0.7328419379066838,0.6793789672066833,0.7884634510092687,72.30052819688626,134.15541021536745,126.83169124405129,109,342
2020-03-29,0.733840238590044,0.7312729370276834,0.6877871750800337,0.7984094907454615,68.19795957855962,128.9091031286881,129.3540150370978,157,483
2020-03-30,0.734040414091214,0.7324173441492614,0.6743641883435774,0.7841035919546958,64.35227427354317,123.53594135768466,59.32725562568933,26,82
2020-03-31,0.736595832336768,0.7362601304845028,0.6769075998550638,0.7910299505899693,60.741123972784294,118.15860819900992,116.36775116227962,81,277
2020-04-01,0.7370322132139054,0.7366199915082028,0.6800132503337144,0.7937698922262604,57.33870716657171,112.81715931908928,91.54097855009287,72,313
2020-04-02,0.7387812570775845,0.7396539116116424,0.6773661567695282,0.7926723509726149,54.14285763882749,107.5623424004476,75.04180693999281,33,175
2020-04-03,0.7398259006517922,0.7388782047844489,0.6679667964768404,0.7872100184638027,51.14404362051837,102.3947186861615,85.57294418220731,123,572
2020-04-04,0.7394875862626121,0.7376930729376134,0.6757163402902134,0.7951376282797259,48.32636469259808,97.37889004872851,93.34605614495925,57,243
2020-04-05,0.7403724405462618,0.739339087739383,0.6900787040647401,0.809719786156113,45.67653917057261,92.52094055867978,65.63250338112232,79,479
2020-04-06,0.7410273917170873,0.7378811234148566,0.6838962889311739,0.8000502856491736,43.17680359746279,87.84098748520245,61.6090731497543,27,125
