date, pm25, pm10, o3, no2
2016-02-27,91,25,21,22
2016-02-28,70,6,33,20
2016-02-29,13,7,30,25
2016-03-01,17,22,28,36
2016-03-02,59,34,35,26
2016-03-03,91,12,36,18
2016-03-04,50,25,15,43
2016-03-05,72,14,28,28
2016-03-06,46,30,19,33
2016-03-07,80,33,28,44
2016-03-08,80,27,29,29
2016-03-09,74,30,28,28
2016-03-10,80,38,28,45
2016-03-11,93,30,30,43
2016-03-12,85,37,35,30
2016-03-13,93,25,34,35
2016-03-14,68,25,28,38
2016-03-15,74,31,28,40
2016-03-16,82,19,32,34
2016-03-17,59,29,34,43
2016-03-18,78,31,28,50
2016-03-19,78,24,45,51
2016-03-20,70,18,43,31
2016-03-21,57,21,41,32
2016-03-22,65,40,35,29
2016-03-23,104,32,30,37
2016-03-24,85,30,33,49
2016-03-25,74,40,37,34
2016-03-26,80,44,42,41
2016-03-27,109,35,44,22
2016-03-28,82,37,32,19
2016-03-29,88,28,36,33
2016-03-30,56,23,32,29
2016-03-31,56,29,33,31
2016-04-01,71,46,29,33
2015-10-02,53,19,11,23
2015-10-03,58,22,24,19
2015-10-04,62,3,37,19
2015-10-05,39,19,35,33
2015-10-06,60,32,16,33
2015-10-07,81,33,27,31
2015-10-08,80,20,30,37
2015-10-09,56,20,27,30
2015-10-10,58,22,25,17
2015-10-11,59,26,33,27
2015-10-12,67,27,26,32
2015-10-13,65,21,20,25
2015-10-14,63,11,22,21
2015-10-15,39,10,31,21
2015-10-16,17,10,33,28
2015-10-17,37,22,31,25
2015-10-18,63,34,14,22
2015-10-19,84,32,24,32
2015-10-20,86,26,26,34
2015-10-21,70,28,28,33
2015-10-22,75,26,28,34
2015-10-23,74,49,21,34
2015-10-24,112,42,26,36
2015-10-25,97,43,18,25
2015-10-26,111,42,25,31
2015-10-27,102,45,13,35
2015-10-28,112,40,7,27
2015-10-29,104,27,7,23
2015-10-30,68,19,26,28
2015-10-31,55,28,23,25
2015-11-01,74,30,32,25
2015-11-02,82,37,24,33
2015-11-03,93,48,16,38
2015-11-04,112, ,17,33
2015-11-06,93,37,16,37
2015-11-07,82,42,18,46
2015-11-08,99,37,25,31
2015-11-09,91,44,26,33
2015-11-10,99,53,12,37
2015-11-11,112,43,20,34
2015-11-12,93,45,15,42
2015-11-13,102,55,13,45
2015-11-14,124,51,4,25
2015-11-15,147,52,13,23
2015-11-16,129,57,5,22
2015-11-17,132,53,4,31
2015-11-18,109,50,2,29
2015-11-19,107,49,4,24
2015-11-20,109,44,22,27
2015-11-21,107,34,20,23
2015-11-22,93,19,18,23
2015-11-23,63,17,24,24
2015-11-24,50,23,17,35
2015-11-25,68,53,6,27
2015-11-26,137,48,11,39
2015-11-27,117,30,17,52
2015-11-28,74,50,8,38
2015-11-29,112,44,14,30
2015-11-30,114,41,24,43
2015-12-01,102,61,10,40
2015-12-02,155,67,8,43
2015-12-03,160,57,4,43
2015-12-04,139,65,2,61
2015-12-05,159,59,15,26
2015-12-06,152,59,5,25
2015-12-07,153,62,12,25
2015-12-08,153,54,12,32
2015-12-09,139,62,2,37
2015-12-10,152,51,2,49
2015-12-11,117,58,2,47
2015-12-12,152,55,4,35
2015-12-13,144,52,7,33
2015-12-14,132,64,7,31
2015-12-15,158,56,5,43
2015-12-16,147,59,8,43
2015-12-17,151,55,7,41
2015-12-18,139,58,7,52
2015-12-19,152,46,15,37
2015-12-20,112,50,15,37
2015-12-21,119,63,1,33
2015-12-22,158,66,2,42
2015-12-23,158,61,2,31
2015-12-24,152,52,2,20
2015-12-25,132,51,7,22
2015-12-26,122,49,3,21
2015-12-27,117,49,3,36
2015-12-28,129,71,2,47
2015-12-29,165,48,10,38
2015-12-30,119, , , 
2016-01-03,152,36,5,23
2016-01-04,99,36,7,23
2015-07-02,60,23,129,18
2015-07-03,61,25,108,18
2015-07-04,69,19,95,14
2015-07-05,55,26,105,11
2015-07-06,67,29,130,16
2015-07-07,69,33,120,15
2015-07-08,75,26,88,12
2015-07-09,68,17,65,13
2015-07-10,55,13,71,17
2015-07-11,34,16,106,20
2015-07-12,49,21,103,18
2015-07-13,60,28,111,18
2015-07-14,67,23,108,16
2015-07-15,63,23,102,16
2015-07-16,63,24,92,21
2015-07-17,59,24,102,14
2015-07-18,60,19,99,15
2015-07-19,55,21,82,12
2015-07-20,62,21,80,14
2015-07-21,69,24,119,15
2015-07-22,65,25,103,15
2015-07-23,61,20,101,17
2015-07-24,57,20,95,17
2015-07-25,53,7,82,13
2015-07-26,30,5,56,11
2015-07-27,13,13,92,19
2015-07-28,33,21,72,23
2015-07-29,52,19,85,11
2015-07-30,34,15,55,13
2015-07-31,37,11,50,11
2015-08-01,25,9,38,18
2015-08-02,29,10,63,16
2015-08-03,37,18,99,13
2015-08-04,54,19,101,16
2015-08-05,56,20,86,13
2015-08-06,57,15,121,16
2015-08-07,46,20,106,17
2015-08-08,54,22,101,9
2015-08-09,67,11,72,3
2015-08-10,50,11,59,5
2015-08-11,50,18,79,11
2015-08-12,54,21,104,13
2015-08-13,67,23,101,11
2015-08-14,65,26,73,9
2015-08-15,71,17,49,4
2015-08-16,53,7,42,3
2015-08-17,22,11,51,11
2015-08-18,24,9,47,5
2015-08-19,25,7,41,6
2015-08-20,25,11,53,14
2015-08-21,29,8,49,7
2015-08-22,45,16,51,8
2015-08-23,49,16,45,7
2015-08-24,46,13,40,11
2015-08-25,42,29,44,11
2015-08-26,72,30,44,11
2015-08-27,74,22,85,13
2015-08-28,61,20,94,15
2015-08-29,61,20,90,20
2015-08-30,61,18,102,14
2015-08-31,55,17,92,23
2015-09-01,55,20,69,15
2015-09-02,60,19,58,13
2015-09-03,50,16,52,10
2015-09-04,38,14,50,16
2015-09-05,38,7,47,10
2015-09-06,25,4,45,16
2015-09-07,17,12,46,25
2015-09-08,37,14,42,19
2015-09-09,45,16,42,13
2015-09-10,52,13,41,12
2015-09-11,46,23,32,15
2015-09-12,69,24,53,8
2015-09-13,63,20,34,9
2015-09-14,59,15,41,17
2015-09-15,42,11,39,12
2015-09-16,34,12,31,12
2015-09-17,21,26,39,33
2015-09-18,51,17,43,20
2015-09-19,30,15,45,21
2015-09-20,45,10,44,30
2015-09-21,34,20,44,33
2015-09-22,41,20,36,32
2015-09-23,54,12,32,29
2015-09-24,38,9,29,30
2015-09-25,25,19,32,48
2015-09-26,53,20,41,30
2015-09-27,58,15,31,17
2015-09-28,42,17,29,19
2015-09-29,38,19,25,28
2015-09-30,54,19,28,21
2015-10-01,55,17,23,29
2015-04-02,35,8,36,26
2015-04-03,34,19,38,25
2015-04-04,59,16,35,13
2015-04-05,55,16,30,8
2015-04-06,55,13,37,16
2015-04-07,50,14,34,27
2015-04-08,58,26,35,41
2015-04-09,77,38,40,39
2015-04-10,110,48,48,38
2015-04-11,121,37,49,25
2015-04-12,88,38,50,22
2015-04-13,94,35,53,22
2015-04-14,91,30,43,52
2015-04-15,82,38,58,45
2015-04-16,96,37,46,34
2015-04-17,82,22,39,32
2015-04-18,58,21,41,20
2015-04-19,71,14,39,20
2015-04-20,39,25,36,35
2015-04-21,80,27,43,44
2015-04-22,78,22,61,38
2015-04-23,68,20,48,27
2015-04-24,59,20,47,30
2015-04-25,59,24,40,16
2015-04-26,64,24,35,12
2015-04-27,61,10,26,24
2015-04-28,35,10,29,20
2015-04-29,34,10,30,24
2015-04-30,34,14,39,23
2015-05-01,54,18,30,12
2015-05-02,60,16,42,17
2015-05-03,53,20,32,14
2015-05-04,62,26,32,22
2015-05-05,69,39,42,28
2015-05-06,88,40,50,20
2015-05-07,87,23,51,23
2015-05-08,62,23,50,24
2015-05-09,62,16,42,27
2015-05-10,50,10,55,20
2015-05-11,34,20,66,30
2015-05-12,59,23,72,32
2015-05-13,64,32,80,28
2015-05-14,79,33,70,16
2015-05-15,78,23,49,21
2015-05-16,59,12,50,14
2015-05-17,31,19,50,14
2015-05-18,59,22,56,21
2015-05-19,62,24,54,17
2015-05-20,69,15,35,17
2015-05-21,47,25,34,32
2015-05-22,58,21,29,21
2015-05-23,62,19,31,16
2015-05-24,61,8,51,19
2015-05-25,26,12,49,19
2015-05-26,48,13,42,24
2015-05-27,50, ,46,20
2015-05-30,82,27,68,12
2015-05-31,78,27,60,10
2015-06-01,79,21,69,20
2015-06-02,70,20,63,17
2015-06-03,65,21,91,27
2015-06-04,61,28,100,28
2015-06-05,75,29,119,33
2015-06-06,76,22,109,33
2015-06-07,63,18,93, 
2015-06-08,55,12,79, 
2015-06-09,46,12,64, 
2015-06-10,42,23,72, 
2015-06-11,70,29,92, 
2015-06-12,81,30,77, 
2015-06-13,80,25,52, 
2015-06-14,70,20,43, 
2015-06-15,59,20,47, 
2015-06-16,59,12,39, 
2015-06-17,38,12,51, 
2015-06-18,45,23,77, 
2015-06-19,60,33,88, 
2015-06-20,84,13,59, 
2015-06-21,51,13,58, 
2015-06-22,46,13,56,11
2015-06-23,49,14,55,15
2015-06-24,52,9,49,17
2015-06-25,26,12,67,20
2015-06-26,41,19,87,22
2015-06-27,54,21,106,13
2015-06-28,60,14,80,19
2015-06-29,46,14,71,14
2015-06-30,49,15,77,16
2015-07-01,54,21,103,24
2015-01-02,144,50,7,38
2015-01-03,132,36,16,34
2015-01-04,93,16,35,19
2015-01-05,55,24,34,37
2015-01-06,70,31,24,30
2015-01-07,87,48,17,38
2015-01-08,119,43,21,38
2015-01-09,109,51,15,41
2015-01-10,124,49,22,30
2015-01-11,122,40,36,22
2015-01-12,104,20,28,47
2015-01-13,61,47,5,40
2015-01-14,107,44, ,30
2015-01-16,80,31,19,31
2015-01-17,85,15,23,30
2015-01-18,53,20,20,25
2015-01-19,63,34,10,43
2015-01-20,87,40,14,34
2015-01-21,97,25,11,33
2015-01-22,78,18,17,33
2015-01-23,57,27,13,44
2015-01-24,78,28,22,39
2015-01-25,76,11,34,27
2015-01-26,34,27,29,44
2015-01-27,74,42,7,39
2015-01-28,104,37,18,48
2015-01-29,93,46,5,36
2015-01-30,117,33,33,31
2015-01-31,95,26,22,36
2015-02-01,80,30,22,28
2015-02-02,87,30,24,38
2015-02-03,85,36,11,37
2015-02-04,102,42,9,33
2015-02-05,109,30,6,29
2015-02-06,82,36,2,47
2015-02-07,102,27,26,31
2015-02-08,82,31,15,37
2015-02-09,95,40,24,46
2015-02-10,107,58,13,56
2015-02-11,152,65,11,58
2015-02-12,161,59,28,57
2015-02-13,154,68,10,40
2015-02-14,164,42,24,31
2015-02-15,117,12,27,18
2015-02-16,50,20,20,30
2015-02-17,65,32,27,39
2015-02-18,91,45,29, 
2015-02-19,112,57,29, 
2015-02-20,152,56,30,48
2015-02-21,149,38,31,35
2015-02-22,93,15,30,35
2015-02-23,50,31,20,47
2015-02-24,85,16,31,33
2015-02-25,61,16,24,42
2015-02-26,55,22,26,42
2015-02-27,68,35,29,41
2015-02-28,93,40,24,40
2015-03-01,104,36,35,33
2015-03-02,102,37,24,45
2015-03-03,95,25,34,38
2015-03-04,78,35,34,35
2015-03-05,97,10,37,26
2015-03-06,46,24,30,42
2015-03-07,72,25,34,38
2015-03-08,74,37,34,35
2015-03-09,95,49,29,36
2015-03-10,124,58,21,46
2015-03-11,152,71,31,50
2015-03-12,164,42,34,40
2015-03-13,112,40,36,49
2015-03-14,99,39,32,34
2015-03-15,97,38,38,16
2015-03-16,99,37,32,28
2015-03-17,117,24,32,31
2015-03-18,76,44,34,41
2015-03-19,109,60,39,43
2015-03-20,154,54,25,40
2015-03-21,129,45,38,39
2015-03-22,112,32,32,21
2015-03-23,93,49,37,41
2015-03-24,132,55,31,30
2015-03-25,139,37,24,29
2015-03-26,97,29,15,28
2015-03-27,78,31,33,30
2015-03-28,82,24,37,36
2015-03-29,74,30,41,28
2015-03-30,82,25,37,33
2015-03-31,74,20,41,29
2015-04-01,63,6,42,10
2014-10-07,78,28,23,25
2014-10-08,76,16,21,33
2014-10-09,53,32,11,26
2014-10-10,73,34,22,25
2014-10-11,81,24,26,17
2014-10-12,59,16,26,19
2014-10-13,46,10,18,24
2014-10-14,30,16,15,26
2014-10-15,37,19,18,34
2014-10-16,54,18,28,26
2014-10-17,50,16,33,33
2014-10-18,42,29,35,33
2014-10-19,68,47,33,25
2014-10-20,93,45,22,31
2014-10-21,96,45,29,31
2014-10-22,97,9,34,7
2014-10-23,38,12,29,33
2014-10-24,56,19,24,38
2014-10-25,60,20,20,25
2014-10-26,57,25,28,27
2014-10-27,73,28,19,25
2014-10-28,81,37,22,33
2014-10-29,95,52,17,34
2014-10-30,134,64,17,49
2014-10-31,152,65,19,41
2014-11-01,152,55,27,45
2014-11-02,139,42,31,39
2014-11-03,104,31,24,31
2014-11-04,85,10,29,30
2014-11-05,38,10,30,25
2014-11-06,21,10,22,27
2014-11-07,38,15,8,24
2014-11-08,53,24,9,25
2014-11-09,57,20,14,20
2014-11-10,57,6,24,25
2014-11-11,21,6,25,26
2014-11-12,13,9,26,29
2014-11-13,34,18,11,26
2014-11-14,53,24,7,24
2014-11-15,59,10,25,22
2014-11-16,34,13,30,30
2014-11-17,42,10,25,26
2014-11-18,34,16,20,33
2014-11-19,57,26,12,31
2014-11-20,72,26,8,36
2014-11-21,70,38,7,31
2014-11-22,85,47,10,33
2014-11-23,114,52,8,33
2014-11-24,132,51,7,35
2014-11-25,124,55,3,37
2014-11-26,139,34,6,22
2014-11-27,87,38,7,23
2014-11-28,87,27,1,27
2014-11-29,76,20,9,22
2014-11-30,55,21,4,18
2014-12-01,59,18,25,27
2014-12-02,38,28,8,21
2014-12-03,70,30,3,19
2014-12-04,65,21,2,19
2014-12-05,63,22,2,27
2014-12-06,61,27,7,20
2014-12-07,72,14,13,17
2014-12-08,55,25,11,26
2014-12-09,78,14,31,34
2014-12-10,42,31,11,41
2014-12-11,80,33,10,39
2014-12-12,80,42,6,40
2014-12-13,107,46,2,31
2014-12-14,122,61,2,33
2014-12-15,154,47,2,33
2014-12-16,117,20,10,27
2014-12-17,63,23,4,35
2014-12-18,68,27,5,30
2014-12-19,76,42,6,35
2014-12-20,104,46,2,26
2014-12-21,99,34,6,23
2014-12-22,85,44,3,33
2014-12-23,112,46,2,39
2014-12-24,109,55,2,32
2014-12-25,139,51,3,26
2014-12-26,127,34,15,27
2014-12-27,89,27,14,27
2014-12-28,85,41,8,31
2014-12-29,114, , , 
2020-03-03, ,17,28,19
2020-01-01, ,39,20,24
2019-11-24, ,6,33,15
2019-12-28, ,27,20,20
2019-04-22, ,22,47,11
2019-06-29, ,22,91,10
2019-01-01, ,55,8,27
2019-01-31, ,44,4,39
2018-07-12, ,21,48,13
2018-07-17, ,12,75,12
2018-09-13, ,33,63,22
2018-09-27, ,32,28,45
2018-01-05, ,43,7,29
2018-01-21, ,12, , 
2017-08-17, ,12,68,13
2017-08-25, ,27,79,18
2017-04-20, ,20,37,28
2017-03-06, ,14,34,24
2016-10-29, ,31,22,24
2016-01-31, ,59, , 
2015-11-05, ,41,13,45
2016-01-01, ,62,7,22
2016-01-02, ,57,2,18
2015-05-29, ,39,63,19
2015-01-01, ,53,17,27
2015-01-15, ,35,8,37
2014-10-06, ,30,29,36
2018-07-11, , ,48,13
2018-07-14, , ,61,9
2018-07-15, , ,63,11
2018-07-16, , ,49,10
2018-09-12, , ,79,33
2017-08-16, , ,59,13
2017-04-19, , ,41,21
2015-05-28, , ,36,25
