date, pm25, pm10, o3, no2
2016-03-14,87, , ,37
2016-03-13,95, , ,27
2016-03-12, , , ,38
2016-03-11,109, , ,36
2016-03-10,72, , ,40
2016-03-09,68, , ,32
2016-03-08,102, , ,28
2016-03-07,95, , ,30
2016-03-06,53, , ,21
2016-03-05,74, , ,26
2016-03-04,42, , ,45
2016-03-03,74, , ,33
2016-03-02,102, , ,37
2016-03-01,46, , ,37
2016-02-29,59, , ,27
2016-02-28,61, , ,19
2016-02-27,107, , ,17
2016-02-26,78, , ,22
2016-02-25,89, , ,27
2016-02-24,155, , ,22
2016-02-23,132, , ,33
2016-02-22,93, , ,32
2016-02-21,93, , ,48
2016-02-20, , , ,35
2016-02-19,109, , ,38
2016-02-18,57, , ,31
2016-02-17,53, , ,29
2016-02-16,95, , ,29
2016-02-15,117, , ,27
2016-02-14,109, , ,25
2016-02-13,82, , ,28
2016-02-12,76, , , 
2016-02-11,50, , , 
2016-02-10,95, , ,38
2016-02-09,89, , ,27
2016-02-08,137, , ,30
2016-02-07, , , ,24
2016-02-06, , , ,39
2016-02-05,91, , ,40
2016-02-04,139, , ,43
2016-02-03,124, , ,27
2016-02-02,127, , ,22
2016-02-01,134, , ,23
2016-01-31,183, , ,19
2016-01-30,160, , ,25
2016-01-29,180, , ,38
2016-01-28,134, , ,40
2016-01-27,127, , ,38
2016-01-26,159, , ,48
2016-01-25,168, , ,58
2016-01-24,175, , ,40
2016-01-23,173, , ,48
2016-01-22,163, , ,47
2016-01-21,163, , ,47
2016-01-20,137, , ,46
2016-01-19,104, , ,42
2016-01-18,72, , ,37
2016-01-17,119, , ,36
2016-01-16,107, , ,37
2016-01-15,89, , ,36
2016-01-14,70, , ,45
2016-01-13,99, , ,35
2016-01-12,95, , ,46
2016-01-11,78, , , 
2016-01-10,149, , , 
2016-01-09,154, , ,25
2016-01-08,97, , ,33
2016-01-07,109, , ,40
2016-01-06,95, , ,28
2016-01-05,78, , ,20
2016-01-04,65, , ,23
2016-01-03,112, , ,22
2016-01-02,155, , ,21
2016-01-01, , , ,18
2015-12-30,82, , , 
2015-12-29,59, , ,27
2015-12-28,72, , ,18
2015-12-27,107, , ,18
2015-12-26,153, , ,17
2015-12-25, , , ,19
2015-12-24,152, , , 
2015-12-23,152, , ,27
2015-12-22,154, , ,32
2015-12-21,157, , ,21
2015-12-20,159, , ,43
2015-12-19, , , ,37
2015-12-18, , , ,45
2015-12-17, , , ,43
2015-12-16,173, , ,37
2015-12-15,167, , ,41
2015-12-14,151, , ,32
2015-12-13,122, , ,24
2015-12-12,85, , ,29
2015-12-11,76, , ,29
2015-12-10,80, , ,23
2015-12-09,161, , ,24
2015-12-08,153, , ,49
2015-12-07,112, , ,30
2015-12-06,129, , ,22
2015-12-05,89, , ,28
2015-12-04,119, , ,25
2015-12-03,164, , ,26
2015-12-02,174, , ,36
2015-12-01, , , ,46
2015-11-30, , , ,57
2015-11-29, , , ,34
2015-11-28,95, , ,32
2015-11-27,153, , ,37
2015-11-26,122, , ,30
2015-11-25,114, , ,27
2015-11-24,80, , ,35
2015-11-23,53, , ,26
2015-11-22,70, , ,37
2015-11-21,119, , ,22
2015-11-20,124, , ,27
2015-11-19,147, , ,23
2015-11-18,114, , ,21
2015-11-17,117, , ,24
2015-11-16,114, , ,21
2015-11-15,142, , ,18
2015-11-14,154, , ,22
2015-11-13,154, , ,26
2015-11-12, , , ,41
2015-11-11,124, , ,43
2015-11-10,119, , ,43
2015-11-09,144, , ,46
2015-11-08,155, , ,48
2015-11-07,117, , ,48
2015-11-06,142, , ,48
2015-11-05,107, , ,47
2015-11-04,142, , ,48
2015-11-03,119, , ,38
2015-11-02,124, , ,46
2015-11-01,129, , ,39
2015-10-31,119, , ,36
2015-10-30,95, , ,37
2015-10-29,144, , ,23
2015-10-28,154, , ,27
2015-10-27,154, , ,32
2015-10-26,153, , ,45
2015-10-25,145, , ,42
2015-10-24,101, , ,43
2015-10-23,96, , ,45
2015-10-22,94, , ,38
2015-10-21,89, , ,38
2015-10-20,109, , ,33
2015-10-19,120, , ,32
2015-10-18,89, , ,19
2015-10-17,59, , ,30
2015-10-16,59, , ,28
2015-10-15, , , ,28
2015-10-02,76, , , 
2015-10-01,76, , ,25
2015-09-30,88, , ,26
2015-09-29,81, , ,37
2015-09-28,80, , ,23
2015-09-27,81, , ,25
2015-09-26,73, , ,22
2015-09-25,61, , ,29
2015-09-24,65, , ,29
2015-09-23,70, , ,27
2015-09-22,63, , ,36
2015-09-21,62, , ,31
2015-09-20,57, , ,39
2015-09-19,66, , ,29
2015-09-18,103, , ,33
2015-09-17,100, , ,34
2015-09-16,63, , ,54
2015-09-15,73, , ,46
2015-09-14,97, , ,37
2015-09-13,96, , ,26
2015-09-12,94, , ,50
2015-09-11,84, , ,35
2015-09-10,70, , ,26
2015-09-09,75, , ,25
2015-09-08,65, , ,24
2015-09-07,68, , ,25
2015-09-06,73, , ,49
2015-09-05,71, , ,30
2015-09-04,59, , ,35
2015-09-03,72, , ,41
2015-09-02,82, , ,36
2015-09-01,84, , ,39
2015-08-31,82, , ,45
2015-08-30,101, , ,74
2015-08-29,87, , ,82
2015-08-28,89, , ,68
2015-08-27,76, , ,47
2015-08-26,75, , ,28
2015-08-25,74, , ,28
2015-08-24,81, , ,17
2015-08-23,71, , ,20
2015-08-22,61, , ,17
2015-08-21,64, , ,15
2015-08-20,55, , ,18
2015-08-19,64, , ,20
2015-08-18,55, , ,17
2015-08-17,27, , ,20
2015-08-16,77, , ,20
2015-08-15,113, , ,23
2015-08-14,104, , ,29
2015-08-13,108, , ,33
2015-08-12,103, , ,57
2015-08-11,95, , ,55
2015-08-10,98, , ,30
2015-08-09,141, , ,16
2015-08-08,132, , ,24
2015-08-07,96, , ,35
2015-08-06,92, , ,30
2015-08-05,78, , ,27
2015-08-04,81, , ,28
2015-08-03,75, , ,47
2015-08-02,72, , ,17
2015-08-01,76, , ,20
2015-07-31,80, , ,13
2015-07-30,81, , ,16
2015-07-29,76, , ,26
2015-07-28,78, , ,25
2015-07-27,85, , ,27
2015-07-26,89, , ,17
2015-07-25,87, , ,24
2015-07-24,87, , ,27
2015-07-23,107, , ,26
2015-07-22,110, , ,37
2015-07-21,72, , ,25
2015-07-20,78, , ,35
2015-07-19,88, , ,22
2015-07-18,87, , ,26
2015-07-17,103, , ,31
2015-07-16,96, , ,31
2015-07-15,82, , ,31
2015-07-14,103, , ,18
2015-07-13,89, , ,21
2015-07-12,88, , ,20
2015-07-11,72, , ,29
2015-07-10,80, , ,23
2015-07-09,82, , ,16
2015-07-08,98, , ,27
2015-07-07,122, , , 
2015-07-06,93, , , 
2015-07-05,107, , ,23
2015-07-04,93, , ,24
2015-07-03,92, , ,34
2015-07-02,81, , ,23
2015-07-01,77, , ,21
2015-06-30,70, , ,21
2015-06-29,72, , , 
2015-06-28,72, , ,24
2015-06-27,53, , ,25
2015-06-26,53, , ,42
2015-06-25,59, , ,19
2015-06-24,78, , ,17
2015-06-23,76, , ,20
2015-06-22,34, , ,29
2015-06-21,58, , ,14
2015-06-20,84, , ,15
2015-06-19,68, , ,26
2015-06-18,76, , ,20
2015-06-17,84, , ,20
2015-06-16,76, , ,27
2015-06-15,97, , ,21
2015-06-14,96, , ,11
2015-06-13,85, , ,23
2015-06-12,94, , ,26
2015-06-11,88, , ,25
2015-06-10,79, , ,22
2015-06-09,106, , ,22
2015-06-08,85, , ,27
2015-06-07,87, , ,18
2015-06-06,91, , ,32
2015-06-05,94, , ,35
2015-06-04,92, , ,54
2015-06-03,80, , ,51
2015-06-02,80, , ,38
2015-06-01,82, , ,19
2015-05-31,91, , ,13
2015-05-30,76, , ,19
2015-05-29,75, , ,25
2015-05-28,61, , ,20
2015-05-27,62, , ,21
2015-05-26,46, , ,29
2015-05-25,53, , ,29
2015-05-24,53, , ,45
2015-05-23,64, , ,22
2015-05-22,59, , ,27
2015-05-21,68, , ,18
2015-05-20,80, , ,32
2015-05-19,98, , ,29
2015-05-18,82, , ,32
2015-05-16,85, , ,22
2015-05-15,84, , ,23
2015-05-14,76, , ,26
2015-05-13,76, , ,36
2015-05-12,88, , ,24
2015-05-11,65, , ,29
2015-05-10,81, , ,49
2015-05-09,109, , ,31
2015-05-08,129, , ,24
2015-05-07,136, , ,24
2015-05-06,119, , ,31
2015-05-05,125, , ,25
2015-05-04,84, , ,21
2015-05-03,80, , ,23
2015-05-02, , , ,17
2015-05-01,65, , ,22
2015-04-30,65, , ,19
2015-04-29,59, , ,20
2015-04-28,60, , ,30
2015-04-27,94, , ,22
2015-04-26,129, , ,34
2015-04-25,79, , ,35
2015-04-24,70, , ,44
2015-04-23,78, , ,47
2015-04-22,90, , ,43
2015-04-21,75, , ,58
2015-04-20,61, , ,46
2015-04-19,74, , ,40
2015-04-18,85, , ,23
2015-04-17,92, , ,34
2015-04-16,117, , ,38
2015-04-15,127, , ,60
2015-04-14,101, , ,46
2015-04-13,99, , ,53
2015-04-12,112, , ,34
2015-04-11,123, , ,54
2015-04-10,107, , ,26
2015-04-09,105, , ,28
2015-04-08,71, , ,39
2015-04-07,58, , ,37
2015-04-06,53, , ,27
2015-04-05,63, , ,14
2015-04-04,72, , ,23
2015-04-03,71, , ,33
2015-04-02,68, , ,32
2015-04-01,87, , ,32
2015-03-31,101, , ,32
2015-03-30,97, , ,32
2015-03-29,85, , ,46
2015-03-28,82, , ,41
2015-03-27,70, , ,35
2015-03-26,55, , ,28
2015-03-25,132, , ,16
2015-03-24,134, , ,29
2015-03-23,87, , ,38
2015-03-22,134, , ,37
2015-03-21,154, , ,32
2015-03-20,151, , ,40
2015-03-19,152, , ,40
2015-03-18,112, , ,46
2015-03-17,97, , ,34
2015-03-16,93, , ,17
2015-03-15,114, , ,17
2015-03-14,91, , ,31
2015-03-13,122, , ,29
2015-03-12,154, , ,41
2015-03-11,142, , ,48
2015-03-10,114, , ,58
2015-03-09,102, , ,44
2015-03-08,99, , ,48
2015-03-07,99, , , 
2015-03-06,72, , ,35
2015-03-05,155, , ,37
2015-03-04,144, , ,36
2015-03-03,155, , ,33
2015-03-02,142, , ,34
2015-03-01,154, , ,40
2015-02-28,142, , ,39
2015-02-27,124, , , 
2015-02-26,61, , ,32
2015-02-25,82, , ,37
2015-02-24,107, , , 
2015-02-23,59, , , 
2015-02-22,160, , ,35
2015-02-21, , , ,31
2015-02-20,157, , ,62
2015-02-19,154, , ,58
2015-02-18,158, , ,46
2015-02-17,104, , ,55
2015-02-16,142, , , 
2015-02-15,194, , , 
2015-02-13,173, , , 
2015-02-12,173, , ,69
2015-02-11,160, , ,65
2015-02-10,151, , ,66
2015-02-09,119, , ,57
2015-02-08,99, , ,32
2015-02-07,50, , ,35
2015-02-06, , , ,38
2015-02-05,112, , , 
2015-02-04,157, , ,29
2015-02-03,137, , ,30
2015-02-02,142, , ,37
2015-02-01,102, , ,36
2015-01-31,107, , , 
2015-01-30,99, , , 
2015-01-29,122, , ,31
2015-01-28,137, , ,43
2015-01-27,114, , ,31
2015-01-26,137, , ,36
2015-01-25,142, , ,36
2015-01-24,134, , ,43
2015-01-23,91, , ,36
2015-01-22,129, , ,23
2015-01-21,152, , ,26
2015-01-20,137, , ,23
2015-01-19,95, , ,34
2015-01-18,107, , ,39
2015-01-17,164, , ,43
2015-01-16,162, , ,27
2015-01-15,160, , ,36
2015-01-14,151, , ,38
2015-01-13,114, , ,47
2015-01-12,127, , ,62
2015-01-11,160, , ,31
2015-01-10,165, , ,37
2015-01-09,176, , ,43
2015-01-08,168, , ,43
2015-01-07,153, , ,34
2015-01-06,132, , ,42
2015-01-05,152, , ,46
2015-01-04,149, , ,36
2015-01-03,154, , ,43
2015-01-02,151, , ,33
2015-01-01, , , ,26
2014-12-29,89, , , 
2014-12-28,70, , ,28
2014-12-27,139, , ,21
2014-12-26, , , ,34
2014-12-24,78, , , 
2014-12-23,82, , ,23
2014-12-22,93, , ,21
2014-12-21,102, , ,20
2014-12-20, , , ,22
2014-12-19,109, , ,27
2014-12-18,95, , ,25
2014-12-17,104, , ,27
2014-12-16,161, , ,30
2014-12-15,165, , ,25
2014-12-14,159, , ,27
2014-12-13,152, , ,31
2014-12-12,132, , , 
2014-12-11,104, , ,32
2014-12-10,91, , , 
2014-12-09,72, , , 
2014-12-08,78, , , 
2014-12-07,102, , ,19
2014-12-05,61, , , 
2014-12-04,68, , ,20
2014-12-03,74, , ,21
2014-12-02,78, , ,18
2014-12-01,80, , ,21
2014-11-30,95, , ,17
2014-11-29,102, , ,22
2014-11-28,137, , , 
2014-11-27,117, , ,22
2014-11-26,168, , ,23
2014-11-25,173, , ,32
2014-11-24,162, , ,33
2014-11-23, , , ,29
2014-11-22, , , , 
2014-11-21,124, , , 
2014-11-20,132, , ,37
2014-11-19, , , ,28
2014-11-15,102, , , 
2014-11-14,78, , , 
2014-11-13,85, , ,24
2014-11-12,87, , ,23
2014-11-11,82, , ,19
2014-11-10,117, , ,26
2014-11-09,112, , ,17
2014-11-08, , , ,21
2014-11-07,53, , , 
2014-11-06,78, , ,27
2014-11-05,117, , ,29
2014-11-04,157, , ,27
2014-11-03,152, , ,44
2014-11-02,175, , ,54
2014-11-01,174, , ,48
2014-10-31,158, , , 
2014-10-30,149, , ,45
2014-10-29,107, , ,37
2014-10-28,106, , ,35
2014-10-27,95, , ,35
2014-10-26,94, , ,31
2014-10-25,83, , ,25
2014-10-24,55, , ,47
2014-10-23,68, , , 
2014-10-22,92, , ,33
2014-10-21,137, , ,32
2014-10-20,156, , ,27
2014-10-19,159, , ,25
2014-10-18,122, , ,38
2014-10-17,121, , ,40
2014-10-16,115, , ,31
2014-10-15,72, , ,24
2014-10-14,89, , , 
2014-10-13,91, , ,22
2014-10-12,152, , ,22
2014-10-11,151, , ,23
2014-10-10,151, , ,26
2014-10-09,152, , ,26
2014-10-08,146, , ,23
2014-10-07,93, , , 
2014-10-06, , , , 
