date, pm25, pm10, o3, no2
2015-08-08, ,29,67,6
2015-08-09, ,31,59,3
2015-08-10, ,24,47,4
2015-08-11, ,24,58,5
2015-08-12, ,12,74,8
2015-08-13, ,17,76,8
2015-08-14, ,18,75,6
2015-08-15, ,20,58,2
2015-08-16, ,14,39,2
2015-08-17, ,3,38,2
2015-08-18, ,3,47,3
2015-08-19, ,4,40,3
2015-08-20, ,5,39,4
2015-08-21, ,6,38,3
2015-08-22, ,8,48,3
2015-08-23, ,10,47,3
2015-08-24, ,8,42,6
2015-08-25, ,7,33,4
2015-08-26, ,8,32,4
2015-08-27, ,9,44,5
2015-08-28, ,10,44,5
2015-08-29, ,10, , 
2015-08-30, ,11, , 
2015-08-31, ,11, , 
2015-09-01, ,11,51,9
2015-09-02, ,9,44,7
2015-09-03, ,6,41,2
2015-09-04, ,4,36,6
2015-09-05, ,4,41,2
2015-09-06, ,5,42,3
2015-09-07, ,3,39,5
2015-09-08, ,3,37,4
2015-09-09, ,3,39,4
2015-09-10, ,4,41,8
2015-09-11, ,8,43,5
2015-09-12, ,9,50,5
2015-09-13, ,9,45,1
2015-09-14, ,6,39,6
2015-09-15, ,5,37,6
2015-09-16, ,3,37,2
2015-09-17, ,6,37,1
2015-09-18, ,9,36,7
2015-09-19, ,11,41,5
2015-09-20, ,5,38,3
2015-09-21, ,5,40,6
2015-09-22, ,3,43,6
2015-09-23, ,4,39,6
2015-09-24, ,3,26,8
2015-09-25, ,4,28,8
2015-09-26, ,7,36,4
2015-09-27, ,6,36,2
2015-09-28, ,6,33,1
2015-09-29, ,6,32,2
2015-09-30, ,6,29,8
2015-10-01, ,6,28,8
2015-04-02, ,8,47,6
2015-04-03, ,7,47,6
2015-04-04, ,7,37,6
2015-04-06, ,8,43,4
2015-04-07, ,9,42,6
2015-04-08, ,9,49,10
2015-04-09, ,11,46,9
2015-04-10, ,14,44,12
2015-04-11, ,12,53,3
2015-04-12, ,9,61,6
2015-04-13, ,11,59,9
2015-04-14, ,12,55,12
2015-04-15, ,16,57,12
2015-04-16, ,10,55,6
2015-04-17, ,5,59,6
2015-04-18, ,5,46,5
2015-04-19, ,6,39,4
2015-04-20, ,6,43,9
2015-04-21, ,11,45,12
2015-04-22, ,13,45,8
2015-04-23, ,7,48,3
2015-04-24, ,6,47,7
2015-04-25, ,7,41,7
2015-04-26, ,9,35,4
2015-04-27, ,10,34,6
2015-04-28, ,1,33,6
2015-04-29, ,1,32,6
2015-04-30, ,2,32,6
2015-05-01, ,2,39,1
2015-05-03, ,5,32,4
2015-05-04, ,4,32,7
2015-05-05, ,8,32,9
2015-05-06, ,22,35,11
2015-05-07, ,11,39,12
2015-05-08, ,10,43,7
2015-05-09, ,10,54,6
2015-05-10, ,10,46,4
2015-05-11, ,7,46,5
2015-05-12, ,7,46,8
2015-05-13, ,8,50,5
2015-05-14, ,9,47,2
2015-05-15, ,4,46,11
2015-05-16, ,13,30,5
2015-05-17, ,8,43,6
2015-05-18, ,10,47,9
2015-05-19, ,11,45,6
2015-05-20, ,10,42,6
2015-05-21, ,5,43,4
2015-05-22, ,6,37,4
2015-05-23, ,3,32,3
2015-05-24, ,3,36,2
2015-05-25, ,3,41,5
2015-05-26, ,3,42,4
2015-05-27, ,5,37,4
2015-05-28, ,5,39,5
2015-05-29, ,5,49,7
2015-05-30, ,9,55,4
2015-05-31, ,8,51,3
2015-06-01, ,8,46,5
2015-06-02, ,8,51,3
2015-06-03, ,8,57,9
2015-06-04, ,8,74,7
2015-06-05, ,13,57,5
2015-06-06, ,11,54,5
2015-06-07, ,10,59,5
2015-06-08, ,10,54,5
2015-06-09, ,12,61,3
2015-06-10, ,12,55,6
2015-06-11, ,14,59,5
2015-06-12, ,17,50,3
2015-06-13, ,11,47,5
2015-06-14, ,8,40,1
2015-06-15, ,8,30,2
2015-06-16, ,6,44,4
2015-06-17, ,5,43,5
2015-06-18, ,4,45,4
2015-06-19, ,6,44,8
2015-06-20, ,7,42,3
2015-06-21, ,2,40,3
2015-06-22, ,2,45,2
2015-06-23, ,3,45,1
2015-06-24, ,6,43,2
2015-06-25, ,2,45,5
2015-06-26, ,3,52,4
2015-06-27, ,5,49,6
2015-06-28, ,6,55,3
2015-06-29, ,4,47,4
2015-06-30, ,4,48,6
2015-07-01, ,5,57,5
2015-01-03, ,21,27,12
2015-01-04, ,12,27,21
2015-01-05, ,33,33,8
2015-01-06, ,11,31,13
2015-01-07, ,15,17,17
2015-01-08, ,58,16,22
2015-01-09, ,52,9,17
2015-01-10, ,64,21,22
2015-01-11, ,42,25,14
2015-01-12, ,18,33,8
2015-01-13, ,5,35,3
2015-01-14, ,7, ,27
2015-01-15, ,12,33,31
2015-01-16, ,17,32,2
2015-01-18, ,5,30,6
2015-01-19, ,4, ,11
2015-01-20, ,32,17,15
2015-01-21, ,32,18,18
2015-01-22, ,30,24,16
2015-01-23, ,10,21,16
2015-01-24, ,10,22,11
2015-01-25, ,9,28,1
2015-01-26, ,6,35,7
2015-01-27, ,8,30,20
2015-01-28, ,17,26,21
2015-01-29, ,20,32,3
2015-01-31, ,5,33,10
2015-02-01, ,2,30,9
2015-02-02, ,13,26,16
2015-02-03, ,26,31,13
2015-02-04, ,12,26,10
2015-02-05, ,15,22,7
2015-02-06, ,8, ,5
2015-02-08, ,16,35,6
2015-02-09, ,14,37,10
2015-02-10, ,10,31,21
2015-02-11, ,21,21,23
2015-02-12, ,35,18,21
2015-02-13, ,42,24,20
2015-02-14, ,44,28,21
2015-02-15, ,46,39,7
2015-02-16, ,19,38,8
2015-02-17, ,13,39,13
2015-02-18, ,25,38,12
2015-02-19, ,22,42,11
2015-02-21, ,30,43,9
2015-02-22, ,15,32,5
2015-02-23, ,15,31,12
2015-02-24, ,11,25,16
2015-02-25, ,16,28,13
2015-02-26, ,12,30,12
2015-02-27, ,15,30, 
2015-03-01, ,27,38,7
2015-03-02, ,16,39,18
2015-03-03, ,15,29,17
2015-03-04, ,49,28,22
2015-03-05, ,40,38,2
2015-03-06, ,11,38,2
2015-03-07, ,10,39,5
2015-03-08, ,10,41,6
2015-03-09, ,11,36,7
2015-03-10, ,17,40,13
2015-03-11, ,27,39,15
2015-03-12, ,23,39,7
2015-03-13, ,8, ,11
2015-03-15, ,20,41,5
2015-03-16, ,19,40,13
2015-03-17, ,15,41,11
2015-03-18, ,21,43,12
2015-03-19, ,37,43,17
2015-03-20, ,31,45,10
2015-03-21, ,22,39,14
2015-03-22, ,30,40,10
2015-03-23, ,28,45,9
2015-03-24, ,21,45,15
2015-03-25, ,25,37,8
2015-03-26, ,6,37,13
2015-03-27, ,6,29, 
2015-03-28, ,7,40,6
2015-03-29, ,5,41,7
2015-03-30, ,7,43,3
2015-03-31, ,7,42,4
2015-04-01, ,5,43,5
2014-10-07, ,16,37,6
2014-10-08, ,16,39,9
2014-10-09, ,11,41,3
2014-10-10, ,9,41,3
2014-10-11, ,9, ,2
2014-10-13, ,12,36,4
2014-10-14, ,12, , 
2014-10-16, ,10,32,3
2014-10-17, ,6,32,1
2014-10-18, ,6,28,8
2014-10-19, ,24,35,4
2014-10-20, ,28,30,10
2014-10-21, ,19,27,3
2014-10-22, ,6,26,2
2014-10-23, ,6, , 
2014-10-25, ,7,28,6
2014-10-26, ,9,26,6
2014-10-27, ,19,22,13
2014-10-28, ,21,19,13
2014-10-29, ,20,29,13
2014-10-30, ,20,30,15
2014-10-31, ,32, , 
2014-11-01, ,51,32,12
2014-11-02, ,54,38,10
2014-11-03, ,30,40,6
2014-11-04, ,9,38,9
2014-11-05, ,4,36,7
2014-11-06, ,4,28,7
2014-11-07, ,3,17, 
2014-11-08, ,12,13,13
2014-11-09, ,15,15,9
2014-11-10, ,20,28,6
2014-11-11, ,8,28,8
2014-11-12, ,8,19,16
2014-11-13, ,8,22,10
2014-11-14, ,7, , 
2014-11-21, ,26,18,22
2014-11-22, ,35,3,21
2014-11-23, ,57,10,19
2014-11-24, ,53,11,9
2014-11-25, ,34,14,23
2014-11-26, ,42,7,17
2014-11-27, ,16,6,14
2014-11-28, ,6,1, 
2014-11-29, ,9,4,13
2014-11-30, ,18,2,13
2014-12-01, ,16,21,18
2014-12-02, ,21,12,14
2014-12-03, ,12,9,11
2014-12-04, ,4,7,13
2014-12-05, ,13, , 
2014-12-08, ,11,12,8
2014-12-09, ,15,26,5
2014-12-10, ,7,27,12
2014-12-11, ,14,27,22
2014-12-12, ,14,17, 
2014-12-13, ,20,31,22
2014-12-14, ,20,6,23
2014-12-15, ,53,3,21
2014-12-16, ,57,5,20
2014-12-17, ,39,17,9
2014-12-18, ,9,18,17
2014-12-19, ,21,7,19
2014-12-20, ,20,8,16
2014-12-21, ,15,13,11
2014-12-22, ,21,13,17
2014-12-23, ,7,5,18
2014-12-24, ,7, , 
2014-12-27, ,27,29,8
2014-12-28, ,1,30,1
2014-12-29, ,6, , 
2020-03-11, , ,39,8
2019-12-28, , ,25,6
2019-09-19, , ,32,3
2019-09-20, , ,36,3
2019-01-23, , ,16, 
2019-01-24, , ,16, 
2019-01-25, , ,15, 
2019-01-26, , ,11, 
2019-01-27, , ,22, 
2018-10-01, , ,24,17
2018-11-26, , ,13,13
2018-12-18, , ,17,23
2018-12-22, , ,7,19
2018-09-01, , ,34,4
2018-09-05, , ,51,6
2018-04-02, , ,35,2
2018-02-04, , ,25,6
2018-02-22, , ,24,4
2018-03-13, , ,32,8
2018-04-01, , ,35,2
2017-11-13, , ,27,3
2017-11-14, , ,27,1
2017-12-11, , ,30,12
2017-12-28, , ,28,7
2017-12-31, , ,12,18
2017-09-08, , ,40,4
2017-01-04, , ,22,14
2017-02-05, , ,23,18
2017-02-06, , ,22,13
2017-02-07, , ,26,14
2017-03-07, , ,27,11
2016-11-07, , ,28,9
2016-04-24, , ,29,48
2016-04-25, , ,31,26
2016-05-08, , ,38,30
2016-02-10, , ,37,5
2016-02-11, , ,32,21
2016-02-20, , ,30,11
2016-03-12, , ,30,6
2016-03-24, , ,35,7
2016-03-26, , ,38,7
2015-10-17, , ,30,8
2015-11-07, , ,30,17
2015-11-22, , ,30,6
2015-11-23, , ,24,12
2015-11-24, , ,17,10
2015-11-27, , ,26,11
2015-11-28, , ,22,13
2015-11-29, , ,14,22
2015-11-30, , ,19,21
2015-12-01, , ,27,28
2015-12-25, , ,4,20
2016-01-01, , ,20,8
2015-04-05, , ,43,1
2015-05-02, , ,38,6
2015-01-02, , ,28,24
2015-01-17, , ,34,2
2015-01-30, , ,32,14
2015-02-07, , ,30,6
2015-02-28, , ,34,9
2015-03-14, , ,41,11
2014-10-06, , ,37,6
2014-10-12, , ,36,4
2014-10-15, , ,17,8
2014-10-24, , ,22,9
2014-11-20, , ,16,11
2014-12-06, , ,9,13
2014-12-07, , ,8,8
2014-12-26, , ,14,14
2015-02-20, , , ,19
