date, pm25, pm10, o3, no2
2015-05-21,53,7,31,18
2015-05-22,50,9,24,23
2015-05-23,58,8,21,15
2015-05-24,55,6,36,21
2015-05-25,38,5,39,18
2015-05-26,34,9,29,17
2015-05-27,59,6,32,13
2015-05-28,31,6,43,12
2015-05-29,45,9,49,23
2015-05-30,46,14,50,25
2015-05-31,65,13,42,13
2015-06-01,67,13,42,16
2015-06-02,68,10,46,25
2015-06-03,61,16,60,27
2015-06-04,71,17,72,28
2015-06-05,75,15,66,25
2015-06-06,72,12,57,20
2015-06-07,65,15,57,14
2015-06-08,73,17,54,32
2015-06-09,79,12,48,21
2015-06-10,65,18,46,22
2015-06-11,88,17,53,22
2015-06-12,74,17,42,21
2015-06-13,74,17,47,19
2015-06-14,72,14,38,8
2015-06-15,70,10,37,14
2015-06-16,59,10,39,23
2015-06-17,64,10,34,20
2015-06-18,61,10,47,18
2015-06-19,59,15,50,22
2015-06-20,67,7,41,12
2015-06-21,35,5,41,10
2015-06-22,30,7,40,15
2015-06-23,52,9,37,20
2015-06-24,62,4,38,18
2015-06-25,35,5,44,21
2015-06-26,37,10,55,25
2015-06-27,56,11,64,20
2015-06-28,62,7,59,10
2015-06-29,50,6,48,9
2015-06-30,50,8,54,14
2015-07-01,56,12,62,25
2015-01-02,109,33,9,35
2015-01-03,119,41,7,38
2015-01-04,137,41,6,31
2015-01-05,139,13,13,39
2015-01-06,68,40,15,42
2015-01-07,137,52,7,31
2015-01-08,156,57,7,52
2015-01-09,165,50,5,45
2015-01-10,161,51,3,34
2015-01-11,160,21,14,22
2015-01-12,122,16,20,67
2015-01-13,78,36,6,48
2015-01-14,149,49, ,39
2015-01-15,156,55,3,42
2015-01-16,162, ,3,27
2015-01-17,155,15,16,36
2015-01-18,78,21,14,38
2015-01-19,91,31,8,45
2015-01-20,127,45,2,25
2015-01-21,151,33,5,23
2015-01-22,124,19,2,23
2015-01-23,85,23,3,31
2015-01-24,95,21,11,36
2015-01-25,91,27,13,32
2015-01-26,99,19,11,47
2015-01-27,82,30,8,49
2015-01-28,119,25,12,45
2015-01-29,102,23,4,42
2015-01-30,97, ,14,39
2015-01-31,76,22,13,33
2015-02-01,87,30,16,38
2015-02-02,112,29,13,41
2015-02-03,109,48,4,29
2015-02-04,149,27,10,30
2015-02-05,97,11,18,32
2015-02-06,70, , ,38
2015-02-07,63,24,11,33
2015-02-08,107,24,26,32
2015-02-09,97,35,11,62
2015-02-10,124,49,12,60
2015-02-11,153,67,9,71
2015-02-12,172,72,8,70
2015-02-13,179,73,4,52
2015-02-14,179,70,4,42
2015-02-15,187,21,7,34
2015-02-16,129,25,2,34
2015-02-17,99,43,23,57
2015-02-18,152,35,26,50
2015-02-19,139,37,16,58
2015-02-20,139,41, ,56
2015-02-21,152,32,19,33
2015-02-22,117,9,26,24
2015-02-23,50,12,23,41
2015-02-24,61,26,13,27
2015-02-25,109,8,19, 
2015-02-26,50,16,12,33
2015-02-27,80, ,19, 
2015-02-28,102,34,17,29
2015-03-01,127,37,21,34
2015-03-02,127,47,18,29
2015-03-03,153,35,19,34
2015-03-04,129,42,16,31
2015-03-05,152,8,26,25
2015-03-06,59,9,27,31
2015-03-07,65,17,28,39
2015-03-08,87,20,35,41
2015-03-09,87,22,30,38
2015-03-10,95,32,31,47
2015-03-11,119,34,31,37
2015-03-12,122,27,30,36
2015-03-13,104, , ,27
2015-03-14,76,26,34,22
2015-03-15,95,20,31,10
2015-03-16,76,27,27,12
2015-03-17,132, ,29,26
2015-03-19,132,31,34,23
2015-03-20,129,38,27,22
2015-03-21,129,30,30,18
2015-03-22,109,20,29,26
2015-03-23,85,29,34,34
2015-03-24,104,34,35,28
2015-03-25,129,10,28,9
2015-03-26,65,5,21,25
2015-03-27,42,12,25,30
2015-03-28,70,10,33,27
2015-03-29,59,15,34,25
2015-03-30,68,12,28,24
2015-03-31,65,10,22,31
2015-04-01,59,9,35,14
2014-10-07,89,17,15,24
2014-10-08,115,21,17,19
2014-10-09,145,21,15,17
2014-10-10,151,17,10,17
2014-10-11,152,12,18,17
2014-10-12,132,7,24,11
2014-10-13,82,7,24,11
2014-10-14,80, ,12, 
2014-10-16,102,12,17,18
2014-10-17,93,19,17,26
2014-10-18,93,26,22,24
2014-10-19,154,18,23,21
2014-10-20,137,16,19,21
2014-10-21,134,9,19,28
2014-10-22,92,3,23,13
2014-10-23,64,4,24,22
2014-10-24,53,9,20,41
2014-10-25,53,12,17,19
2014-10-26,80,13,23,18
2014-10-27,80,13,18,34
2014-10-28,96,17,17,33
2014-10-29,107,19,16,36
2014-10-30,117,23,15,43
2014-10-31,155,30, , 
2014-11-01,163,30,24,34
2014-11-02,164,17,26,37
2014-11-03,117,14,15,31
2014-11-04,114,7,24,17
2014-11-05,89,1,28,20
2014-11-06,61,2,7,19
2014-11-07,55,7,8, 
2014-11-09,112,10,12,11
2014-11-10,97,7,9,17
2014-11-11,74,8,8,15
2014-11-12,85,6,15,12
2014-11-13,82,5,15,20
2014-11-14,63, , , 
2014-11-15,82, , , 
2014-11-20,107,17,5,30
2014-11-21,102,24,4,22
2014-11-22,137,27,4,20
2014-11-23,153,32,3,21
2014-11-24,159,34,4,34
2014-11-25,166,30,2,31
2014-11-26,170,11,5,18
2014-11-27,117,10,4,17
2014-11-28,119, ,2, 
2014-11-29,109, ,2,16
2014-11-30,93, ,2,14
2014-12-01,70, ,3,17
2014-12-02,70, ,3,14
2014-12-03,65,6,3,16
2014-12-04,57,10,5,16
2014-12-05,59, , , 
2014-12-07,91,10,7,16
2014-12-08,50,15,10,18
2014-12-09,68,17,10,30
2014-12-10,72,23,7,32
2014-12-11,91,31,4,40
2014-12-12,124, ,4, 
2014-12-13,127,51,2,27
2014-12-14,155,53,3,25
2014-12-15,157,52,3,25
2014-12-16,156,23,2,27
2014-12-17,95,19,4,24
2014-12-18,78,23,3,26
2014-12-19,107,26,2,24
2014-12-21,97,20,3,22
2014-12-22,89,19,3,21
2014-12-23,85,12,2,22
2014-12-24,76, , , 
2014-12-27,124,12,4,18
2014-12-28,80,17,14,28
2014-12-29,80, , , 
2020-07-27, ,21, ,15
2020-07-28, ,26,81,28
2020-02-20, ,39,22,48
2020-01-01, ,66,12,19
2019-08-03, ,14,48,19
2019-04-04, ,8, ,16
2019-04-05, ,11, ,29
2019-04-06, ,27, ,14
2019-04-29, ,9, ,23
2019-04-30, ,8, ,23
2019-05-05, ,6, ,10
2019-05-06, ,10, ,19
2019-05-13, ,12, ,22
2019-05-19, ,8, ,9
2019-05-20, ,7, ,15
2019-05-21, ,13, ,20
2019-01-01, ,38,3,14
2019-02-25, ,36, ,39
2019-03-27, ,21, ,33
2018-10-07, ,12,33,25
2018-10-08, ,15,31,12
2018-10-09, ,22,27,38
2018-10-10, ,29,35,20
2018-10-11, ,35,25,24
2018-10-17, ,30,14,22
2018-10-18, ,28,23,31
2018-10-25, ,27,14,19
2018-10-26, ,17,5,18
2018-10-28, ,5,24,17
2018-10-29, ,3, ,9
2018-10-30, ,7, ,25
2018-10-31, ,11,15,17
2018-11-01, ,11,15,11
2018-11-28, ,21,4,23
2018-08-03, ,14,46,29
2018-05-04, ,7, ,13
2018-01-10, ,17,9,23
2018-01-11, ,20,2,15
2018-01-17, ,13,18,17
2018-01-18, ,11,18,35
2018-02-04, ,17,14,29
2018-02-05, ,26,10,26
2017-11-09, ,26,4,18
2017-11-12, ,10,9,17
2017-11-14, ,13,9,30
2017-11-15, ,17,9,29
2017-11-17, ,26,8,30
2017-11-18, ,22,10,25
2017-11-30, ,28,10,23
2017-12-01, ,23,3,24
2017-12-25, ,30,9,19
2017-12-26, ,61,2,20
2017-12-27, ,18,2,21
2017-12-28, ,5,7,17
2017-12-31, ,33,10,17
2017-07-05, ,10,49,13
2017-01-04, ,31,11,34
2017-02-07, ,12,19,32
2017-02-08, ,20,21,21
2016-10-01, ,7,40,32
2016-10-08, ,13,11,25
2016-10-15, ,8,16,15
2016-10-29, ,26,19,33
2016-11-05, ,13,4,17
2016-11-12, ,15,13,33
2016-08-20, ,11,45,15
2016-08-27, ,10,63,36
2016-09-09, ,18,55,48
2016-09-10, ,19,56,39
2016-09-24, ,15,44,36
2016-05-08, ,9,43,19
2016-02-06, ,32,15,45
2016-02-20, ,15,23,33
2016-03-12, ,19,28,22
2016-03-26, ,26,37,26
2015-10-15, ,8,20,28
2015-12-25, ,46,2,20
2016-01-01, ,41,4,23
2015-05-02, ,10,37,10
2015-01-01, ,32,15,28
2015-03-18, ,30,28,39
2014-10-06, ,12,22,28
2014-10-15, ,13,10,17
2014-11-08, ,15,8,15
2014-11-19, ,17,11,27
2014-12-20, ,20,2,22
2014-12-26, ,31,9,26
2020-07-29, , ,84,16
2020-07-30, , ,79,24
2019-07-31, , ,50,16
2019-08-01, , ,58,16
2019-08-02, , ,49,19
2017-07-02, , ,43,22
2017-07-03, , ,43,22
2017-07-04, , ,47,20
2017-09-19, , ,13,22
2014-12-06, , ,4, 
