date, pm25, pm10, o3, no2
2014-12-07,76,17,7,26
2014-12-08,46,31,6,21
2014-12-09,82,21,24,45
2014-12-10,50,48,3,56
2014-12-11,99,52,3,41
2014-12-12,124,62,3,49
2014-12-13,152,59,3,38
2014-12-14,153,61,2,34
2014-12-15,154,59,2,38
2014-12-16,152,30,2,42
2014-12-17,85,50,2,48
2014-12-18,107,53,2,50
2014-12-19,112,64,3,72
2014-12-20,155,45,2,17
2014-12-21,109,40,3, 
2014-12-22,74,40,2, 
2014-12-23,93,45,2, 
2014-12-24,99,40,2, 
2014-12-25,97,46,4, 
2014-12-26,117,20,22, 
2014-12-27,65,32,4, 
2014-12-28,89,41,7, 
2014-12-29,114, , , 
2020-07-15, ,1,51,21
2020-07-16, ,2,47,22
2020-07-22, ,10,58,14
2020-06-13, ,11,35,14
2020-06-30, ,11,50,8
2020-03-03, ,19,15,28
2020-01-01, ,100,13,32
2019-10-21, ,12,26,17
2019-11-06, ,17,7,22
2019-11-15, ,22,20,18
2019-12-28, ,53, ,27
2019-09-27, ,2,34,34
2019-04-23, ,10,35,17
2019-05-01, ,14,43,17
2019-06-09, ,29,41,22
2019-06-29, ,23,74,17
2019-01-01, ,68,2,26
2018-10-28, ,11,22,10
2018-08-11, ,16,41,24
2018-04-21, ,38,58,56
2018-05-12, ,16,46,16
2018-05-13, ,13,40,10
2018-05-18, ,16,45,28
2018-06-13, ,15,31,28
2018-06-25, ,13,44,8
2018-01-05, ,51,1,27
2017-07-28, ,13,61,39
2017-08-25, ,23,65,45
2017-06-13, ,24,79,23
2017-02-13, ,50,1,22
2017-03-06, ,33,21,45
2017-03-25, ,158,34,26
2017-03-30, ,52,41,62
2016-10-16, ,90,16,38
2016-10-19, ,58,9,33
2016-11-08, ,28,12,45
2016-11-11, ,54,16,38
2016-08-11, ,10,40,21
2016-08-30, ,13,34,26
2016-06-17, ,18,30,19
2016-02-12, ,34,26, 
2015-10-31, ,58,26,46
2015-11-03, ,61,3,60
2016-01-01, ,66,8,22
2016-01-02, ,45,7,29
2015-07-29, ,21,55,16
2015-08-13, ,36,76,32
2015-08-16, ,10,31,15
2015-08-17, ,15,37,17
2015-09-16, ,27,12,32
2015-06-11, ,41,63,33
2015-01-01, ,55,9,31
2015-01-15, ,61,9,30
2015-02-26, ,27,24,36
2015-03-05, ,13,30,40
2014-10-06, ,42,26,40
2014-11-16, ,12, , 
2020-07-14, , ,50,16
2020-06-11, , ,18,10
2020-06-12, , ,38,15
2019-11-01, , ,14,15
2019-11-02, , ,11,11
2019-11-03, , ,9,11
2019-11-04, , ,2,21
2019-11-05, , ,4,17
2019-04-27, , ,34,16
2019-04-28, , ,37,13
2019-04-29, , ,29,21
2019-04-30, , ,37,27
2019-06-08, , ,45,20
2018-08-10, , ,45,10
2018-05-14, , ,32,13
2018-05-15, , ,29,12
2018-05-16, , ,36,17
2018-05-17, , ,26,24
2018-06-08, , ,38,25
2018-06-09, , ,44,16
2018-06-10, , ,44,11
2018-06-11, , ,39,25
2018-06-12, , ,31,27
2017-06-11, , ,84,19
2017-06-12, , ,81,27
2017-03-23, , ,20,30
2017-03-24, , ,11,36
2016-10-15, , ,4,28
2016-11-10, , ,8,53
2016-09-22, , ,34,37
2016-06-16, , ,34,31
2016-02-09, , ,16, 
2016-02-10, , ,32, 
2016-02-11, , ,25, 
2015-07-26, , ,45,13
2015-07-27, , ,53,16
2015-07-28, , ,52,15
2015-08-11, , ,51,32
2015-08-12, , ,61,51
2015-06-10, , ,50,26
2015-02-24, , ,24,37
