date, pm25, pm10, o3, no2
2015-09-03,54,11,43,12
2015-09-04,26,11,50,16
2015-09-05,9,2,45,17
2015-09-06,9,1,43,22
2015-09-08,13,11,43,14
2015-09-09,9,17,44,18
2015-09-10,16,17,42,15
2015-09-11,20,20,39,13
2015-09-12,55,27,48,17
2015-09-13,57,24,31,11
2015-09-14,62,21,39,15
2015-09-15,35,20,32,21
2015-09-16,21,21,22,25
2015-09-17,41,22,32,19
2015-09-18,34,18,37,16
2015-09-19,6,14,44,16
2015-09-20,8,6,45,38
2015-09-21,9,9,43,32
2015-09-22,13,22,34,18
2015-09-23,48,5,30,21
2015-09-24,50,8,30,21
2015-09-25,17,13,41,21
2015-09-26,48,24,41,15
2015-09-27,58,15,34,9
2015-09-28,22,15,30,11
2015-09-29,13,16,32,15
2015-09-30,29,24,33,20
2015-10-01,37,20,22,21
2015-04-02,21,13,31,23
2015-04-03,21,19,31,12
2015-04-04,51,15,26,11
2015-04-05,46,10,29,7
2015-04-06,30,4,33,17
2015-04-07,9,12,28,36
2015-04-08,29,21,34,30
2015-04-09,53,37,47,26
2015-04-10,80,42,48,32
2015-04-11,88,29,48,27
2015-04-12,62,29,50,27
2015-04-13,75,38,57,30
2015-04-14,74,28,44,37
2015-04-15,65,41,49,40
2015-04-16,81,23,44,28
2015-04-17,47,24,35,25
2015-04-18,64,20,39,19
2015-04-19,42,8,33,21
2015-04-20,18,24,42,42
2015-04-21,65,22,49,49
2015-04-22,65,22,54,26
2015-04-23,55,18,45,22
2015-04-24,53,24,44,23
2015-04-25,53,37,33,14
2015-04-26,91,34,33,12
2015-04-27,89,17,29,18
2015-04-28,54,10,27,23
2015-04-29,53,11,29,17
2015-04-30,78,19,41,14
2015-05-01,51,25,27,11
2015-05-02,62,17,42,10
2015-05-03,53,24,28,8
2015-05-04,62,29,36,17
2015-05-05,71,38,39,15
2015-05-06,88,39,47,15
2015-05-07,76,32,46,19
2015-05-08,68,30,48,19
2015-05-09,57,18,47,15
2015-05-10,46,16,53,28
2015-05-11,46,20,62,31
2015-05-12,56,25,58,27
2015-05-13,55,26,61,30
2015-05-14,38,26,60,16
2015-05-15,52,31,43,17
2015-05-16,46,10,40,16
2015-05-17,22,27,51,12
2015-05-18,66,28,45,26
2015-05-19,68,19,57,16
2015-05-20,31,11,39,13
2015-05-21,33,5,43,14
2015-05-22,6,9,40,12
2015-05-23,16,10,34,11
2015-05-24,13,4,43,19
2015-05-25,20,11,53,17
2015-05-26,24,10,40,16
2015-05-27,25,6,45,29
2015-05-28,25,13,68,21
2015-05-30,61,19,53,12
2015-05-31,50,23,47,11
2015-06-01,60,17,50,11
2015-06-02,46,10,56,15
2015-06-03,38,16,65,21
2015-06-04,45,21,82,21
2015-06-05,54,27,77,23
2015-06-06,73,39,93,19
2015-06-07,75,17,77,14
2015-06-08,53,16,70,13
2015-06-09,30,22,65,17
2015-06-10,49,26,68,14
2015-06-11,80,27,76,15
2015-06-12,80,36,50,15
2015-06-13,61,20,42,14
2015-06-14,55,30,31,11
2015-06-15,62,18,42,10
2015-06-16,39,13,40,15
2015-06-17,25,18,46,12
2015-06-18,29,25,61,18
2015-06-19,55,20,63,19
2015-06-20,62,9,55,8
2015-06-21,35,8,47,11
2015-06-22,25,15,46,12
2015-06-23,29,21,52,13
2015-06-24,45,3,44,8
2015-06-25,22,9,50,15
2015-06-26,29,22,74,22
2015-06-27,53,26,90,18
2015-06-28,69,12,64,12
2015-06-29,47,17,63,13
2015-06-30,46,19,74,13
2015-07-01,52,24,73,22
2015-01-02,154,58,10,23
2015-01-03,155,59,5,42
2015-01-04,156,32,27,33
2015-01-05,95,23,23,43
2015-01-06,55,41,17,19
2015-01-07,95,60,5,24
2015-01-08,154,61,11,27
2015-01-09,154,63,13,34
2015-01-10,158,50,9,33
2015-01-11,114,44,24, 
2015-01-12,95,34, , 
2015-01-13,70,52,2,40
2015-01-14,117,53, , 
2015-01-16,151,66,1, 
2015-01-17,165,34,11, 
2015-01-18,87,24,13, 
2015-01-19,72,37,4,25
2015-01-20,93,48,2, 
2015-01-21,122,41,1,27
2015-01-22,119,21,7,31
2015-01-23,68,28,10,26
2015-01-24,72,45,9,51
2015-01-25,127,19,21,33
2015-01-26,57,32,15, 
2015-01-27,72,48,5, 
2015-01-28,112,40,13, 
2015-01-29,85,54,3, 
2015-01-30,132,29,16,44
2015-01-31,74,27,17,32
2015-02-01,74,40,19,41
2015-02-02,109,27,19,48
2015-02-03,50,56,4,32
2015-02-04,147,38,12,41
2015-02-05,76,12,17,29
2015-02-06,38,12,15,33
2015-02-07,34,24,22,43
2015-02-08,68,34,14,28
2015-02-09,91,48,17,38
2015-02-10,119,56,16,47
2015-02-11,151,73,15,54
2015-02-12,168,71,21,56
2015-02-13,165,89,7,49
2015-02-14,194,68,5,43
2015-02-15,169,18,5,27
2015-02-16,57,29,8,36
2015-02-17,70,41,31,39
2015-02-18,99,47,31,39
2015-02-19,119,58,26,56
2015-02-20,151,60,20,49
2015-02-21,153,61,21,38
2015-02-22,163,17,27,33
2015-02-23,53,35,13,36
2015-02-24,89,24,28,35
2015-02-25,65,10,29,35
2015-02-26,21,26,24,33
2015-02-27,59,40,12,35
2015-02-28,89,50,20,40
2015-03-01,132,39,32,29
2015-03-02,87,35,21,32
2015-03-03,85,40,29,39
2015-03-04,91,50,35,22
2015-03-05,99, ,34,25
2015-03-07,25,28,30,29
2015-03-08,63,36,36,37
2015-03-09,80,49,30,29
2015-03-10,109,58,31,47
2015-03-11,149,65,38,55
2015-03-12,156,40,33,43
2015-03-13,91,40,35,34
2015-03-14,85,35,33,29
2015-03-15,82,37,37,15
2015-03-16,87,30,34,22
2015-03-17,93,30,24,43
2015-03-18,68,44,35,24
2015-03-19,112,59,38,32
2015-03-20,152,58,34,43
2015-03-21,144,51,36,33
2015-03-22,124,28,30,32
2015-03-23,74,40,31,48
2015-03-24,97,56,32,36
2015-03-25,153,31,28,31
2015-03-26,76,13, ,31
2015-03-27,34,16,37,33
2015-03-28,34,20,33,42
2015-03-29,61,35,29,30
2015-03-30,87,20,32,26
2015-03-31,58,10,31,30
2015-04-01,22,2,35,14
2014-10-07,87,40,13,21
2014-10-08,85,32,11,18
2014-10-09,63,43,6,23
2014-10-10,102,50,9,19
2014-10-11,95,51,16,17
2014-10-12,93,33,26,12
2014-10-13,93,22,18,9
2014-10-14,54,30,8,15
2014-10-15,67,27,16,18
2014-10-16,86,32,15,22
2014-10-17,68,32,23,29
2014-10-18,68,40,18,24
2014-10-21,127,46,21,30
2014-10-22,72,47,29,20
2014-10-23,70,15,30,53
2014-10-24,13,28,27,41
2014-10-25,57,29,16,31
2014-10-26,67,26,27,25
2014-10-27,73,30,20,26
2014-10-28,68,40,26,34
2014-10-29,78,47,26,36
2014-10-30,109,10,27,49
2014-10-31,155, ,26,55
2014-11-01,170,70,32,46
2014-11-02,175,62,31,55
2014-11-03,158,60,12,31
2014-11-04,157,48,18,30
2014-11-05,99,16,20,33
2014-11-06,74,26,5,36
2014-11-07,42,31,11,37
2014-11-08,68,30,11,29
2014-11-09,76,31,17,21
2014-11-10,72,20,17,30
2014-11-11,38,29,17,30
2014-11-12,46,26,18,31
2014-11-13,38,15,17,30
2014-11-15,65,30,15,24
2014-11-16,57,14,17,24
2014-11-17,21,24,18,22
2014-11-18,34,19,19, 
2014-11-19,61,36,10, 
2014-11-20,78,39,5, 
2014-11-21,93,57,2, 
2014-11-22,139,62,2, 
2014-11-23,153,56,4, 
2014-11-24,151,61,7, 
2014-11-25,152,66,2, 
2014-11-26,160,36,11, 
2014-11-27,91,44,9, 
2014-11-28,93,40,1, 
2014-11-29,85,25, , 
2014-11-30,53,40,3, 
2014-12-01,78,25,3, 
2014-12-02,21,22,4,12
2014-12-03,34,19,11,14
2014-12-04,17,18,11,11
2014-12-05,25,25,2,15
2014-12-06,68,30,7,15
2014-12-07,59,17,9,19
2014-12-08,25,29,5,12
2014-12-09,68,17,28,19
2014-12-10,38,34,7,26
2014-12-11,74,51,2,43
2014-12-12,119,56, ,39
2014-12-13,139,56, ,33
2014-12-14,151,56,1,27
2014-12-15,152,56, ,24
2014-12-16,152,35, ,32
2014-12-17,87,31, ,34
2014-12-18,68,45,1,38
2014-12-19,97,40,2,38
2014-12-20,102,30, ,21
2014-12-21,65,22,2,21
2014-12-22,53,30,2,20
2014-12-23,61,26,1,18
2014-12-24,61,30, ,16
2014-12-25,76,50,10,20
2014-12-26,127,25,13,19
2014-12-27,70,22,5,24
2014-12-28,72,30,15,17
2014-12-29,78, , , 
2020-07-02, ,10,51,10
2020-07-08, ,12,42,8
2020-06-09, ,1,35,11
2020-06-10, ,6,37,9
2020-07-01, ,13,51,11
2020-03-03, ,14,22,22
2020-03-07, ,21,31,14
2020-03-08, ,18,39,31
2020-03-09, ,32,32,22
2020-03-10, ,19,34,33
2020-03-11, ,20,34,26
2020-03-12, ,33,29,23
2020-03-13, ,10,40,13
2020-03-14, ,28,24,8
2020-03-15, ,16,35,10
2020-03-16, ,23,37,20
2020-03-17, ,32,40,22
2020-03-18, ,49,45,23
2020-03-19, ,51,46,22
2020-03-20, ,39,40,23
2020-01-02, ,65,13,27
2019-10-07, ,10,29,12
2019-10-08, ,24,26,18
2019-10-14, ,40,17,18
2019-12-28, ,52,5,29
2019-12-29, ,53,10,19
2019-08-29, ,12,51,24
2019-04-03, ,17,32,33
2019-04-09, ,10,38,19
2019-04-29, ,9,31,11
2019-06-14, ,28,63,17
2019-06-29, ,20,71,8
2019-01-01, ,55,7,23
2019-03-19, ,10,28,19
2018-10-31, ,20,9,21
2018-07-06, ,24,63,14
2018-07-11, ,17,43,8
2018-07-12, ,34,41,17
2018-07-15, ,17,57,9
2018-07-16, ,20,44,13
2018-07-18, ,12,78,16
2018-08-27, ,10,41,11
2018-04-02, ,1,37,13
2018-04-28, ,30,34,14
2018-04-29, ,30,41,17
2018-06-05, ,18,28,15
2018-06-24, ,6,45,8
2018-06-27, ,9,42,12
2018-06-28, ,20,61,16
2018-01-05, ,54, ,25
2018-01-29, ,22,2,27
2018-03-06, ,36,17,33
2018-03-22, ,48,29,40
2017-08-13, ,6,48,26
2017-08-14, ,10,46,12
2017-08-17, ,22,61,17
2017-08-18, ,23,71,15
2017-08-25, ,15,61,15
2017-08-28, ,26,55,16
2017-09-03, ,1,37,23
2017-04-03, ,21,43,21
2017-05-28, ,19,102,13
2017-01-06, ,13,23,27
2017-02-12, ,51,3,22
2017-02-13, ,50,8,22
2017-03-10, ,21,39,39
2016-12-14, ,38,3,24
2016-12-15, ,43,6,38
2016-12-30, ,56,21,52
2016-12-31, ,58,28,39
2016-07-16, ,9,50,12
2016-08-04, ,32,70,13
2016-08-05, ,15,44,11
2016-08-06, ,4,39,11
2016-08-07, ,13,45,14
2016-08-08, ,15,55,14
2016-08-09, ,20,66,15
2016-08-10, ,6,47,7
2016-08-11, ,4,40,9
2016-08-12, ,14,48,10
2016-08-13, ,23,59,10
2016-08-14, ,20,66,8
2016-08-15, ,17,68,10
2016-08-16, ,16,73,9
2016-08-23, ,17,53,14
2016-04-22, ,21,49,21
2016-04-23, ,14,43,11
2016-04-24, ,3,45,8
2016-04-25, ,1,44,9
2016-04-26, ,19,39,11
2016-04-27, ,11,49,12
2016-04-28, ,20,39,11
2016-05-05, ,11,46,25
2016-06-14, ,8,43,9
2016-01-08, ,46, ,18
2016-01-09, ,39, ,23
2016-01-10, ,39,4,18
2016-01-11, ,30, ,18
2016-01-12, ,11,15,32
2016-03-04, ,16,27,30
2015-10-17, ,4,19,18
2015-11-06, ,52,28,39
2015-11-07, ,58,25,45
2015-11-08, ,54,29,50
2015-11-09, ,30,27,29
2015-11-10, ,30,16,33
2015-11-11, ,35,17,32
2015-11-12, ,55,17,39
2016-01-01, ,48,5,15
2016-01-02, ,35,3,16
2015-08-18, ,6,44,8
2015-09-07, ,10,47,23
2015-05-29, ,18,59,18
2015-01-01, ,55,12,32
2015-01-15, ,59,2, 
2015-03-06, ,16,27,35
2014-10-06, ,36,24,25
2014-10-19, ,49,24,15
2014-10-20, ,41,23,29
2014-11-14, ,27,5,26
2019-10-13, , ,8, 
2018-06-02, , ,43,14
2018-06-03, , ,34,6
2017-09-02, , ,28,17
