date, pm25, pm10, o3, no2
2014-10-14,61,27,11,21
2014-10-15,62,37,18,29
2014-10-16,81,42,22,35
2014-10-17,74,43,24,43
2014-10-18,74,53,20,25
2014-10-19,97,54,25,29
2014-10-20,101,41,20,31
2014-10-21,91,41,23,34
2014-10-22,68,13,32,23
2014-10-23,15,7,30,43
2014-10-24,13,7,25,52
2014-10-25,67,30,25,31
2014-10-26,68,35,30,34
2014-10-27,77,36,22,25
2014-10-28,74,40,24,39
2014-10-29,85,52,25,42
2014-10-30,107,65,22,67
2014-10-31,152,65,27,75
2014-11-01,155,65,30,54
2014-11-02,159,59,29,48
2014-11-03,152,61,20,28
2014-11-04,142,61,26,19
2014-11-05,30,5,24,24
2014-11-06,5,5,15,33
2014-11-12,46,1,23,23
2014-11-13,17,4,20,30
2014-11-14,13,4,4,28
2014-11-15,13, ,24,20
2014-11-16,5,1,21,27
2014-11-19,57,39,10,45
2014-11-20,76,44,5,39
2014-11-21,87,55,2,34
2014-11-22,114,58,4,41
2014-11-23,127,61,3,30
2014-11-24,134,67,4,39
2014-11-25,152,68,2,28
2014-11-26,155,39,13,22
2014-11-27,80,42,12,20
2014-11-28,85,41,3,16
2014-11-29,93,30,2, 
2014-11-30,72,32,4, 
2014-12-01,72,18,14, 
2014-12-02,50,19,8, 
2014-12-03,46, ,7,19
2014-12-05,38,23,9,17
2014-12-06,59,29,9,21
2014-12-07,70,19,11,28
2014-12-08,46,24,10,14
2014-12-09,59,20,31,48
2014-12-10,46,31,9,34
2014-12-11,72,53,4,52
2014-12-12,107,59,4,39
2014-12-13,124,58,2,36
2014-12-14,129,59,3,31
2014-12-15,132,57,2,30
2014-12-16,129,37,2,38
2014-12-17,80,32,2,28
2014-12-18,76,46,3,44
2014-12-19,89,48,2,30
2014-12-20,99,36,2,27
2014-12-21,82,25,3,27
2014-12-22,63,28,4,23
2014-12-23,68,24,2,22
2014-12-24,61,26,2,23
2014-12-25,59,53,11,27
2014-12-26,114,35,15,26
2014-12-27,74,31,6,33
2014-12-28,82,34,16,30
2014-12-29,80, , , 
2020-03-03, ,20,15,20
2020-01-01, ,68,5,30
2020-01-24, ,62,4,32
2019-10-05, ,32,37,33
2019-10-08, ,23,34,28
2019-10-15, ,41,26,11
2019-10-25, ,19,21,22
2019-11-05, ,20,11,21
2019-11-13, ,20,16,30
2019-12-28, ,53,4,27
2019-08-09, ,27,54,18
2019-06-29, ,26,72,13
2019-01-01, ,56,5,23
2019-02-11, ,31,29,18
2018-11-22, ,32,2,29
2018-12-21, ,33,2,24
2018-07-06, ,15,57,14
2018-09-29, ,29,46,32
2018-04-08, ,23,43,12
2018-01-05, ,51,1,23
2017-07-18, ,19,66,40
2017-08-03, ,33,81,27
2017-08-25, ,25,66,39
2017-01-04, ,40,11,38
2017-02-13, ,42,7,17
2017-03-06, ,20,35,30
2016-11-19, ,67,1,26
2016-05-13, ,20,29,27
2016-01-16, ,18,22,37
2016-02-24, ,24,28,27
2015-10-30, ,25,20,32
2016-01-01, ,43,4,19
2016-01-02, ,35,11,19
2015-04-01, ,15,26,10
2015-04-04, ,12,37,9
2015-05-26, ,13,44,18
2015-01-01, ,58,13,40
2015-01-15, ,64,3,35
2015-02-19, ,65,27,61
2015-03-19, ,62,44,39
2014-10-06, ,50,34,33
2014-11-11, ,8,22,19
2014-11-18, ,23,18,30
2014-12-04, ,15,8,13
2019-10-13, , ,17,22
2019-10-14, , ,20,31
2019-10-23, , ,27,28
2019-10-24, , ,23,17
2019-11-04, , ,5,17
2019-08-08, , ,55,16
2019-02-10, , ,5,34
2018-09-24, , ,37,17
2018-09-25, , ,32,9
2018-09-26, , ,32,30
2018-09-28, , ,40,47
2018-04-06, , ,36,17
2018-04-07, , ,42,18
2017-01-03, , ,9,40
2016-05-12, , ,35,28
2016-01-15, , ,27,44
2016-02-23, , ,20,37
2015-02-16, , ,7,36
2015-02-17, , ,29,37
2015-02-18, , ,35,50
2015-03-18, , ,34,44
2015-03-30, , ,37,33
2015-03-31, , ,27,31
2014-11-07, , ,11,27
2014-11-10, , ,15,20
2014-11-17, , ,17,16
2015-03-28, , , ,28
2015-03-29, , , ,39
