date, pm25, pm10, o3, no2
2016-09-12,80, , ,40
2016-09-13,95,22, ,67
2016-09-14,107,20, ,46
2016-09-15,91,15, ,47
2016-09-16,85,8, ,41
2016-09-17,50,6, ,26
2016-09-18,50,5, ,36
2016-09-19,42,6, ,46
2016-09-20,46,9, ,43
2016-09-21,57,10, ,36
2016-09-22,63,13, ,44
2016-09-23,68,12, ,41
2016-09-25,68,11, ,50
2016-09-26,59,14, ,43
2016-09-27,68,15, ,38
2016-09-28,72,16, ,51
2016-09-29,74,17, ,53
2016-09-30,76, , ,43
2016-04-02,102,22, ,42
2016-04-03,114,20, ,31
2016-04-04,95,27, ,38
2016-04-05,111,25, ,42
2016-04-06,109,39, ,37
2016-04-07,151,31, ,39
2016-04-08,134,33, ,42
2016-04-09,138,15, ,41
2016-04-10,78,11, ,44
2016-04-11,57,10, ,34
2016-04-12,58,11, ,47
2016-04-13,69,12, ,39
2016-04-14,84,7, ,37
2016-04-15,60,7, ,42
2016-04-16,59,7, ,24
2016-04-17,59,9, ,15
2016-04-18,73,9, ,37
2016-04-19,63,9, ,38
2016-04-20,59,12, ,43
2016-04-21,67,14, ,43
2016-04-22,73,15, ,43
2016-04-23,74,2, ,32
2016-04-24,34,2, ,21
2016-04-25,21,2, ,32
2016-04-26,21,5, ,33
2016-04-27,48,12, ,33
2016-04-28,60,10, , 
2016-04-29,71,10, ,36
2016-04-30,68,11, ,30
2016-05-01,61,8, ,23
2016-05-02,42,9, ,31
2016-05-03,60,6, ,30
2016-05-04,38,6, ,30
2016-05-05,38, , , 
2016-05-09,57,14, ,30
2016-05-10,69,21, ,33
2016-05-11,92,16, ,37
2016-05-12,89,4, ,31
2016-05-13,36,3, ,33
2016-05-14,45,8, ,34
2016-05-15,52,9, ,22
2016-05-16,54,12, ,32
2016-05-17,64,12, ,31
2016-05-18,57,10, ,39
2016-05-19,58,7, ,37
2016-05-20,50,9, ,41
2016-05-21,50,10, ,39
2016-05-22,57,10, ,28
2016-05-23,53,5, ,25
2016-05-24,38,3, ,29
2016-05-25,34,6, ,31
2016-05-26,52,9, ,36
2016-05-27,60,14, ,33
2016-05-28,61,14, ,33
2016-05-29,78,10, ,25
2016-05-30,63,4, ,21
2016-05-31,31,4, ,26
2016-06-01,30,6, ,27
2016-06-02,42,7, ,23
2016-06-03,38,6, ,28
2016-06-04,38,7, ,22
2016-06-05,46,8, ,16
2016-06-06,49,9, ,30
2016-06-07,54,10, ,32
2016-06-08,64,11, ,28
2016-06-09,63,8, ,30
2016-06-10,46,11, ,28
2016-06-11,46,7, ,17
2016-06-12,38,7, ,27
2016-06-13,45,4, ,25
2016-06-14,30,7, ,26
2016-06-15,52,5, ,26
2016-06-16,46,5, ,24
2016-06-17,46,8, ,24
2016-06-19,53,8, ,25
2016-06-20,46,9, ,26
2016-06-21,49,8, ,34
2016-06-22,50,9, ,34
2016-06-23,58,14, ,35
2016-06-24,79,15, ,33
2016-06-25,80,15, ,21
2016-06-26,80,10, ,15
2016-06-27,59,10, ,24
2016-06-28,60,10, ,37
2016-06-29,62,10, ,37
2016-06-30,64,13, ,29
2016-07-01,67,14, ,31
2016-01-05,80,24, ,30
2016-01-06,91,24, ,33
2016-01-07,87,20, ,40
2016-01-08,87,46, ,43
2016-01-09,152,51, ,37
2016-01-10,156,20, ,32
2016-01-11,76,9, ,37
2016-01-12,53,10, , 
2016-01-13,70,10, ,39
2016-01-14,65,20, ,49
2016-01-15,80,17, ,47
2016-01-16,70,25, ,41
2016-01-17,93,11, ,42
2016-01-18,53,13, ,44
2016-01-19,65,27, ,57
2016-01-20,104,37, ,47
2016-01-21,132,50, ,56
2016-01-22,157,56, ,49
2016-01-23,161,53, ,50
2016-01-24,157,52, ,43
2016-01-25,155,41, ,83
2016-01-26,149,23, ,76
2016-01-27,107,34, ,56
2016-01-28,132,53, ,58
2016-01-29,160,49, ,69
2016-01-30,157,73, ,46
2016-01-31,185,40, ,38
2016-02-01,147,29, ,58
2016-02-02,117,30, ,45
2016-02-03,122,38, ,64
2016-02-04,147,9, ,53
2016-02-05,57,23, ,59
2016-02-07,117,14, ,49
2016-02-08,72,21, ,45
2016-02-09,89,9, ,55
2016-02-10,63,6, ,44
2016-02-11,42,13, ,52
2016-02-12,68,23, ,42
2016-02-13,87,27, ,40
2016-02-14,95,32, ,34
2016-02-15,117,21, ,38
2016-02-16,80,11, ,42
2016-02-17,55,10, ,39
2016-02-18,57,19, ,39
2016-02-19,76, , ,44
2016-02-24,127,15, ,39
2016-02-25,97,12, ,39
2016-02-26,78,22, ,43
2016-02-27,102,15, ,34
2016-02-28,63,15, ,36
2016-02-29,80,8, ,47
2016-03-01,50,21, ,43
2016-03-02,85,9, ,45
2016-03-03,53,6, ,42
2016-03-04,30,8, ,41
2016-03-05,38,6, ,40
2016-03-06,46,27, ,33
2016-03-07,93,21, ,37
2016-03-08,89,10, ,41
2016-03-09,53,12, ,37
2016-03-10,53,23, ,56
2016-03-11,91,20, ,55
2016-03-13,102,13, ,31
2016-03-14,72,14, ,47
2016-03-15,74, , ,40
2016-03-16,74,13, ,48
2016-03-17,59,28, ,45
2016-03-18,95,27, ,60
2016-03-19,93,13, ,62
2016-03-20,63,9, ,28
2016-03-21,42,14, ,46
2016-03-22,74,20, ,47
2016-03-23,91,10, ,44
2016-03-24,74,12, ,47
2016-03-25,65, , , 
2016-03-27,95,23, ,38
2016-03-28,87,16, ,41
2016-03-29,70,7, ,39
2016-03-30,55,7, ,42
2016-03-31,58,20, ,41
2016-04-01,100,22, ,50
2015-10-02,65, , , 
2015-10-16,61,8, ,52
2015-10-17,61,16, ,39
2015-10-18,74,29, ,37
2015-10-19,105,24, ,59
2015-10-20,89,14, ,61
2015-10-21,68,12, ,58
2015-10-22,63,15, ,53
2015-10-23,73,17, ,55
2015-10-24,79,22, ,52
2015-10-25,90,26, ,48
2015-10-26,94,37, ,54
2015-10-27,130,47, ,54
2015-10-28,153,42, ,45
2015-10-29,152,17, ,38
2015-10-31,95,30, ,49
2015-11-01,114,30, ,51
2015-11-02,107,26, ,49
2015-11-03,95,34, ,50
2015-11-04,124,29, ,53
2015-11-05,107,18, ,52
2015-11-06,91, , ,55
2015-11-07,89,20, ,58
2015-11-08,87,17, ,60
2015-11-09,74,14, ,41
2015-11-10,65,20, ,75
2015-11-11,89,30, ,52
2015-11-12,117,28, ,54
2015-11-13,104,38, ,52
2015-11-14,151,33, ,38
2015-11-15,129,33, ,28
2015-11-16,127,30, ,38
2015-11-17,124,30, ,41
2015-11-18,127,29, ,39
2015-11-19,117,27, ,43
2015-11-20,104,25, ,45
2015-11-21,112,7, ,39
2015-11-22,53,4, ,34
2015-11-24,68,28, ,42
2015-11-25,91,33, ,46
2015-11-26,114,41, ,46
2015-11-27,147,26, ,50
2015-11-28,102,23, ,45
2015-11-29,89,44, ,49
2015-11-30,142,33, ,67
2015-12-01,129,53, ,67
2015-12-02,160,54, ,61
2015-12-03,162,47, ,51
2015-12-04,155,30, ,43
2015-12-05,119, , ,38
2015-12-09,153,32, ,39
2015-12-10,109,24, ,38
2015-12-11,91,25, ,46
2015-12-12,93,39, ,52
2015-12-13,129,45, ,40
2015-12-14,142,59, ,43
2015-12-15,164,56, ,48
2015-12-16,161,54, ,49
2015-12-17,160,53, , 
2015-12-18,157,38, ,53
2015-12-19,129,36, ,49
2015-12-20,124,38, ,63
2015-12-21,129,42, ,55
2015-12-22,151,41, ,45
2015-12-23,151,29, ,47
2015-12-24,107, , , 
2015-12-26,132,20, ,27
2015-12-27,82,19, ,33
2015-12-28,72,20, ,32
2015-12-29,76,28, ,45
2015-12-30,97, , , 
2016-01-02,129,36, ,29
2016-01-03,117,14, ,38
2016-01-04,59,22, ,33
2015-07-02,69,14, ,50
2015-07-03,79,16, ,45
2015-07-04,80,13, ,29
2015-07-05,74,13, ,27
2015-07-06,74,17, ,42
2015-07-07,90,14, ,56
2015-07-08,82,13, ,42
2015-07-09,80,10, ,41
2015-07-10,76,8, ,36
2015-07-11,68,9, ,28
2015-07-12,61,10, ,21
2015-07-13,67,14, ,42
2015-07-14,79,15, ,37
2015-07-15,81,15, ,52
2015-07-16,86,15, ,49
2015-07-17,88,14, ,48
2015-07-18,74,13, ,37
2015-07-19,74,11, ,34
2015-07-20,65,12, ,43
2015-07-21,75,16, ,40
2015-07-22,88,15, ,45
2015-07-23,87,13, ,47
2015-07-24,76,12, ,37
2015-07-25,76,9, ,22
2015-07-26,53,7, ,27
2015-07-27,56,7, ,37
2015-07-28,58,8, ,35
2015-07-29,62,7, ,31
2015-07-30,63,7, ,32
2015-07-31,67,8, ,34
2015-08-01,77,10, ,29
2015-08-02,63,12, ,24
2015-08-03,64,11, ,32
2015-08-04,61,12, ,33
2015-08-05,67,14, ,33
2015-08-06,73,15, ,35
2015-08-07,81,21, ,34
2015-08-08,101,22, ,33
2015-08-09,102,17, ,18
2015-08-10,80,10, ,29
2015-08-11,59,10, ,50
2015-08-12,59,18, ,37
2015-08-13,91,18, ,26
2015-08-14,91,18, ,29
2015-08-15,85,11, ,19
2015-08-16,63,4, ,16
2015-08-17,31,4, ,19
2015-08-18,37,6, ,33
2015-08-19,54,6, ,31
2015-08-20,53,7, ,23
2015-08-21,42,9, ,29
2015-08-22,58,11, ,25
2015-08-23,60,10, ,23
2015-08-24,53,8, ,29
2015-08-25,53,8, ,27
2015-08-26,64, , ,27
2015-08-27,65,10, ,36
2015-08-28,65,12, ,37
2015-08-29,73,13, ,41
2015-08-30,68,12, ,44
2015-08-31,68,11, ,58
2015-09-01,68,11, ,52
2015-09-02,77,10, ,42
2015-09-03,65,8, ,63
2015-09-04,63,8, ,48
2015-09-05,67,8, ,40
2015-09-06,57,6, ,26
2015-09-07,42,8, ,36
2015-09-08,58,8, ,38
2015-09-09,60,10, ,43
2015-09-10,81,11, ,43
2015-09-11,82,12, ,45
2015-09-12,72,12, ,32
2015-09-13,70,10, ,31
2015-09-14,57,10, ,39
2015-09-15,57,9, ,48
2015-09-16,63,13, ,45
2015-09-17,86,14, ,47
2015-09-18,96,11, ,49
2015-09-19,69,7, ,32
2015-09-20,43,8, ,38
2015-09-21,52,8, ,42
2015-09-22,53,8, ,48
2015-09-23,56,5, ,50
2015-09-24,50,7, ,44
2015-09-25,50,14, ,44
2015-09-26,67,13, ,46
2015-09-27,63,12, ,40
2015-09-28,61,11, ,41
2015-09-29,64,11, ,55
2015-09-30,65,11, ,41
2015-10-01,65,12, ,40
2015-04-02,61,8, ,36
2015-04-03,57,9, ,36
2015-04-04,57, , ,41
2015-04-05,53,8, ,30
2015-04-06,50,8, ,37
2015-04-07,50,9, ,37
2015-04-08,56,12, ,54
2015-04-09,67,17, ,55
2015-04-10,84,18, ,48
2015-04-11,90,13, ,48
2015-04-12,72,13, ,45
2015-04-13,77,11, ,47
2015-04-14,68,16, ,47
2015-04-15,91,14, ,49
2015-04-16,80,8, ,40
2015-04-17,59,8, ,49
2015-04-18,73,15, ,31
2015-04-19,79,9, ,34
2015-04-20,56,10, ,47
2015-04-21,62,13, ,48
2015-04-22,63,10, ,45
2015-04-23,57,7, ,34
2015-04-24,50,10, ,41
2015-04-25,71,17, ,33
2015-04-26,95,14, ,33
2015-04-27,78,8, ,39
2015-04-28,63,6, ,38
2015-04-29,63,6, ,40
2015-05-03,53,10, ,26
2015-05-04,64,15, ,35
2015-05-05,84,18, ,39
2015-05-06,101,21, ,43
2015-05-07,108,14, ,33
2015-05-08,87,10, ,43
2015-05-09,72,11, ,44
2015-05-10,68,10, ,32
2015-05-11,57,10, ,44
2015-05-12,67,11, ,45
2015-05-13,71,10, ,32
2015-05-14,61,9, ,34
2015-05-15,64,9, ,45
2015-05-16,81,7, ,37
2015-05-17,63,10, ,34
2015-05-18,75,14, ,37
2015-05-19,79,11, ,40
2015-05-20,65,7, ,42
2015-05-21,46,7, ,40
2015-05-22,58,9, ,48
2015-05-23,53,8, ,37
2015-05-24,53,8, ,30
2015-05-25,38,4, ,31
2015-05-26,30,8, ,43
2015-05-27,53,6, ,44
2015-05-28,38,7, ,39
2015-05-29,52,9, ,45
2015-05-30,53,10, ,30
2015-05-31,61,10, ,26
2015-06-01,61,10, ,34
2015-06-02,61,10, ,25
2015-06-03,55,11, ,43
2015-06-04,64,14, ,44
2015-06-05,75,14, ,47
2015-06-06,76,11, ,36
2015-06-07,68,11, ,29
2015-06-08,63,13, ,55
2015-06-09,77,12, ,56
2015-06-10,70,13, ,47
2015-06-11,75,17, ,46
2015-06-12,79,15, ,40
2015-06-13,74,10, ,29
2015-06-14,63,10, ,28
2015-06-15,59,10, ,33
2015-06-16,60,8, ,42
2015-06-17,59,8, ,37
2015-06-18,57,9, ,43
2015-06-19,58,10, ,40
2015-06-20,62,7, ,30
2015-06-21,50,5, ,27
2015-06-22,38,7, ,39
2015-06-23,54,8, ,39
2015-06-24,58,6, ,32
2015-06-25,42,6, ,37
2015-06-26,45,8, ,39
2015-06-27,46,9, ,32
2015-06-28,55,9, ,25
2015-06-29,53,9, ,40
2015-06-30,58,10, ,39
2015-07-01,62,11, ,42
2015-01-03,109,32, ,56
2015-01-04,127,39, ,50
2015-01-05,137,12, ,62
2015-01-06,72,39, ,50
2015-01-07,142,48, ,55
2015-01-08,157,55, ,57
2015-01-09,164,50, ,68
2015-01-10,158,45, ,68
2015-01-11,157,35, ,41
2015-01-12,147,9, ,63
2015-01-13,63,29, ,94
2015-01-14,151,50, ,64
2015-01-15,162,52, ,71
2015-01-16,162, , ,76
2015-01-17,137,7, ,42
2015-01-18,61,15, ,45
2015-01-19,82,26, ,47
2015-01-20,112,41, ,37
2015-01-21,142,38, ,47
2015-01-22,147,23, ,38
2015-01-23,97,20, ,43
2015-01-24,89,21, ,46
2015-01-25,97,20, ,44
2015-01-26,93,15, ,46
2015-01-27,76,22, ,47
2015-01-29,89,20, ,54
2015-01-30,89, , ,48
2015-01-31,82,19, ,49
2015-02-01,95,26, ,45
2015-02-02,104,20, ,53
2015-02-03,93,36, ,50
2015-02-04,149,25, ,38
2015-02-05,102, , ,43
2015-02-10,109,29, ,84
2015-02-11,117,40, ,69
2015-02-12,151,40, ,62
2015-02-13,151,49, ,62
2015-02-14,158,50, ,44
2015-02-15,160,30, ,38
2015-02-16,119,26, ,44
2015-02-17,97,37, ,63
2015-02-18,151,33, ,49
2015-02-19,142,33, ,70
2015-02-20,134,27, ,65
2015-02-21,109,11, ,49
2015-02-22,65,12, ,43
2015-02-23,57,10, ,53
2015-02-24,65,23, ,41
2015-02-25,95,14, ,46
2015-02-26,59,16, ,49
2015-02-27,91, , , 
2015-02-28,93,26, ,52
2015-03-01,104,31, ,49
2015-03-02,117,30, ,42
2015-03-03,114,41, ,50
2015-03-04,153,40, ,42
2015-03-05,147,9, ,48
2015-03-06,65,11, ,54
2015-03-07,78,14, ,54
2015-03-08,80,16, ,47
2015-03-09,78,20, ,48
2015-03-10,93,29, ,59
2015-03-11,117,25, ,64
2015-03-12,104,16, ,53
2015-03-13,87, , ,49
2015-03-14,76,23, ,45
2015-03-15,102,21, ,29
2015-03-16,89,19, ,48
2015-03-17,80,27, ,44
2015-03-18,112,31, ,55
2015-03-19,144,23, ,58
2015-03-20,117,30, ,58
2015-03-21,132, , ,49
2015-03-24,112,31, ,49
2015-03-25,134,9, ,45
2015-03-26,59,8, ,45
2015-03-27,55,10, , 
2015-03-28,59,8, ,43
2015-03-29,50,10, ,39
2015-03-30,55,10, ,42
2015-03-31,67,8, ,44
2015-04-01,63,8, ,35
2014-10-07,78,20, ,47
2014-10-08,92,39, ,40
2014-10-09,152,41, ,47
2014-10-10,155,38, ,48
2014-10-11,156,23, ,38
2014-10-12,114,12, ,37
2014-10-13,71,12, ,39
2014-10-14,84,11, ,38
2014-10-15,72,20, ,35
2014-10-16,92,11, ,53
2014-10-17,76,19, ,50
2014-10-18,76,24, ,48
2014-10-19,119,25, ,39
2014-10-20,109,22, ,39
2014-10-21,99,9, ,38
2014-10-22,71,9, ,38
2014-10-23,70, , , 
2014-10-25,68,11, ,48
2014-10-26,73,16, ,40
2014-10-27,72,18, ,53
2014-10-28,84,24, ,43
2014-10-29,102,27, ,65
2014-10-30,112,32, ,60
2014-10-31,124,45, , 
2014-11-01,155,40, ,56
2014-11-02,151,20, ,54
2014-11-03,89,10, ,53
2014-11-04,57,4, ,37
2014-11-05,50,5, ,42
2014-11-06,59,6, ,43
2014-11-07,57,14, , 
2014-11-09,102,21, ,38
2014-11-10,97,14, ,41
2014-11-11,70,20, ,39
2014-11-12,89,16, ,41
2014-11-13,89,9, ,48
2014-11-14,57, , , 
2014-11-15,78, , , 
2014-11-20,97,21, ,43
2014-11-21,87,31, ,49
2014-11-22,124,53, ,43
2014-11-23,161,53, ,43
2014-11-24,159,54, ,52
2014-11-25,162,52, ,70
2014-11-26,161,24, ,41
2014-11-27,97,27, ,50
2014-11-28,117,18, , 
2014-11-29,82,21, ,35
2014-11-30,97,19, ,35
2014-12-01,93,12, ,38
2014-12-02,91,11, ,38
2014-12-03,91,10, ,37
2014-12-04,55,14, ,35
2014-12-05,65, , , 
2014-12-07,95,11, ,26
2014-12-08,53,12, ,39
2014-12-09,61,15, ,48
2014-12-10,74,19, ,45
2014-12-11,80,21, ,57
2014-12-12,87, , , 
2014-12-13,95,50, ,52
2014-12-14,156,55, ,44
2014-12-15,163,56, ,48
2014-12-16,164,32, ,58
2014-12-17,127,20, ,53
2014-12-18,87,28, ,54
2014-12-19,109,34, ,65
2014-12-21,114,23, ,40
2014-12-22,91,24, ,43
2014-12-23,93,24, ,48
2014-12-24,93, , , 
2014-12-27,117,9, ,48
2014-12-28,38,17, ,37
2014-12-29,65, , , 
2020-07-31, ,20, ,31
2020-06-20, ,7,40,25
2020-06-25, ,14, ,26
2020-05-17, ,20,38,20
2020-05-18, ,23,32, 
2020-05-19, ,22, , 
2020-05-29, ,6,30,32
2020-02-13, ,29, , 
2020-02-21, ,32, ,43
2020-01-01, ,33,12,37
2019-10-21, ,25,28,30
2019-10-22, ,32,13,34
2019-10-29, ,49,4,28
2019-08-18, ,12,53,14
2019-08-19, ,16,55,21
2019-08-20, ,19,59,22
2019-08-31, ,26,50, 
2019-04-04, ,10, ,43
2019-04-05, ,12, ,31
2019-04-06, ,19, ,36
2019-05-06, ,10, ,35
2019-05-12, ,8, ,28
2019-05-21, ,15, ,32
2019-06-05, ,16,49,27
2019-06-06, ,21,41,27
2019-01-01, ,52,3,19
2019-02-25, ,29, ,37
2018-12-28, ,26,4,35
2018-09-28, ,12,40,56
2018-03-15, ,9, ,39
2017-12-13, ,28, ,41
2017-12-31, ,31, ,27
2017-09-08, ,6, ,27
2017-09-22, ,10, ,42
2017-04-24, ,13, ,23
2017-01-04, ,32, ,56
2017-03-15, ,22, ,44
2016-10-01, ,9, ,32
2016-10-08, ,12, ,32
2016-10-15, ,15, ,31
2016-10-29, ,25, ,50
2016-11-05, ,17, ,31
2016-11-12, ,10, ,43
2016-08-20, ,15, ,21
2016-08-27, ,12, ,37
2016-08-31, ,13, ,33
2016-09-08, ,19, ,54
2016-09-10, ,19, ,48
2016-09-24, ,14, ,36
2016-05-08, ,10, ,24
2016-06-18, ,8, ,22
2016-02-06, ,31, ,52
2016-02-20, ,12, ,41
2016-02-21, ,11, ,43
2016-02-22, ,30, ,41
2016-02-23, ,24, ,48
2016-03-12, ,27, ,40
2016-03-26, ,27, ,50
2015-10-15, ,8, ,52
2015-10-30, ,25, ,54
2015-11-23, ,17, ,38
2015-12-08, ,50, ,46
2015-12-25, ,33, ,35
2016-01-01, ,38, ,28
2015-04-30, ,6, ,40
2015-05-02, ,8, ,23
2015-01-02, ,25, ,50
2015-01-28, ,20, ,55
2015-02-09, ,25, ,70
2015-03-23, ,27, , 
2014-10-06, ,16, ,41
2014-10-24, ,11, ,64
2014-11-08, ,21, ,37
2014-11-19, ,24, ,43
2014-12-20, ,30, ,43
2014-12-26, ,34, ,43
2020-06-24, , ,46,33
2019-08-30, , ,62, 
2020-02-12, , , ,43
2015-05-01, , , ,23
2015-02-06, , , ,49
2015-02-07, , , ,41
2015-02-08, , , ,44
2014-12-06, , , ,38
