date, pm25, pm10, no2
2015-03-25,124,31,38
2015-03-26,74,35,28
2015-03-27,85,30,29
2015-03-28,74,18,44
2015-03-29,53,22,39
2015-03-30,61,29,33
2015-03-31,64,28,48
2015-04-01,57,19,41
2014-10-07,76,34,27
2014-10-08,77,15,25
2014-10-09,51,15,25
2014-10-10,50,47,27
2014-10-11,107,27,19
2014-10-12,66,26,24
2014-10-13,61,14,26
2014-10-14,46,21,26
2014-10-15,54,29,26
2014-10-16,73,29,32
2014-10-17,65,24,34
2014-10-18,55,29,31
2014-10-19,71,46,26
2014-10-20,110,56,29
2014-10-21,147,44,32
2014-10-22,97,11,29
2014-10-23,40,12,29
2014-10-24,34,16,38
2014-10-25,45,18,25
2014-10-26,49,22,20
2014-10-27,64,25,26
2014-10-28,65,33,36
2014-10-29,80,56,32
2014-10-30,142,62,38
2014-10-31,155,55,40
2014-11-01,134,48,40
2014-11-02,119,34,43
2014-11-03,85,34,38
2014-11-04,85,14,12
2014-11-05,55,12,28
2014-11-06,38,11,34
2014-11-07,42,27,29
2014-11-08,70,40,24
2014-11-09,95,21,17
2014-11-10,57,8,16
2014-11-11,25,6,28
2014-11-12,13,16,31
2014-11-13,42,27,30
2014-11-14,65,26,27
2014-11-15,65,32,20
2014-11-16,82,7, 
2014-11-17,17,8,20
2014-11-18,21,16,36
2014-11-19,46,25,31
2014-11-20,63,22,33
2014-11-21,63,30,30
2014-11-22,80,40,27
2014-11-23,97,46,30
2014-11-24,114,40,16
2014-11-25,102,57,29
2014-11-26,144,34,30
2014-11-27,89,39,29
2014-11-28,95,52,33
2014-11-29,122,40,25
2014-11-30,93,30,19
2014-12-01,76,18,29
2014-12-02,55,28,22
2014-12-03,74,40,22
2014-12-04,85,20,20
2014-12-05,61,28,24
2014-12-06,76,30,23
2014-12-07,78,15,19
2014-12-08,46,27,20
2014-12-09,76,20,29
2014-12-10,61,24,36
2014-12-11,63,30,38
2014-12-12,74,39,38
2014-12-13,82,53,33
2014-12-14,129,55,26
2014-12-15,144,51,32
2014-12-16,129,33,30
2014-12-17,87,30,32
2014-12-18,97,46,37
2014-12-19,99,55,44
2014-12-20,132,54,24
2014-12-21,137,44,23
2014-12-22,114,55,30
2014-12-23,142,53,27
2014-12-24,132, , 
2014-12-28,74,40,25
2014-12-29,109, , 
2020-03-03, ,21,23
2020-01-01, ,37,27
2019-11-24, ,5,11
2019-12-18, ,55,23
2019-12-19, ,38,32
2019-12-20, ,24,21
2019-12-21, ,8,25
2019-12-22, ,11,27
2019-12-23, ,17,35
2019-12-24, ,18,31
2019-12-28, ,22,25
2019-07-29, ,20,30
2019-06-29, ,23,20
2019-01-01, ,52,23
2018-12-17, ,67,33
2018-09-10, ,39,50
2018-01-05, ,46,26
2017-01-08, ,33,30
2017-01-09, ,54,40
2016-07-13, ,17,26
2016-07-14, ,10,23
2016-07-15, ,12,28
2016-04-18, ,14,14
2016-05-02, ,39,47
2016-03-14, ,27,26
2016-01-01, ,56,23
2016-01-02, ,58,23
2015-08-03, ,17,37
2015-01-01, ,61,34
2015-01-15, ,51,44
2015-03-02, ,95,40
2014-10-06, ,36,38
2014-12-27, ,26,32
